,Egg Type information value,Egg Interior information value,Ground Element #2 information value,Ground Element #1 information value,Egg Overlay #1 information value,Air Element #1 information value,Sky Element information value,Studio Material information value,Material information value,Series information value,Egg Overlay #2 information value,Air Element #2 information value,Title information value,Ground Element #3 information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,0.05559696366860132,0.18116874252626128,3.6116110698896557,0.14147679819988407,4.476996468090257,2.6960457562606694,2.731062048159476,4.10765901281647,2.94771809994678,6.380677507222886,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,0,0.45268070733700433
1,0.05559696366860132,3.640109676376484,4.795715006501729,0.14147679819988407,1.697916956316619,3.2322856673302147,2.719612027415938,5.153141782610478,2.94771809994678,6.559647648268205,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,1,0.507600149800917
2,0.05559696366860132,0.18116874252626128,3.4769964680902574,0.14147679819988407,1.697916956316619,3.6876552606442767,2.719612027415938,4.398824853933145,2.94771809994678,6.687655260644276,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,2,0.4323832520312025
3,0.05559696366860132,0.18116874252626128,3.88668866654922,0.14147679819988407,1.697916956316619,4.420289363121743,2.719612027415938,6.658211482751795,6.345053597492164,6.732979251153767,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,3,0.5364152093864336
4,0.05559696366860132,0.18116874252626128,3.139091520653127,0.14147679819988407,2.093426863968269,4.506208389306745,2.719612027415938,4.787722215748199,2.6600342183586125,6.26520028980295,2.0897371048192075,0.7399505479286023,0.013772503617139735,0.009844821221054947,2.913615447461211,0,4,0.491198348453803
5,0.05559696366860132,0.18116874252626128,4.168627030107897,0.14147679819988407,2.093426863968269,4.566468914124219,1.1573193187807158,5.1327499937793,2.94771809994678,6.672858258716197,2.0897371048192075,1.3174622122192239,0.013772503617139735,0.009844821221054947,2.913615447461211,0,5,0.5086077757188834
6,0.05559696366860132,0.18116874252626128,3.4769964680902574,0.14147679819988407,2.3716887239956312,4.566468914124219,5.787722215748199,6.658211482751795,6.345053597492164,6.6293566200796095,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.4068366676897404,0,6,0.5892969502154881
7,0.05559696366860132,0.18116874252626128,3.4769964680902574,0.14147679819988407,2.6618592597669393,5.078114737202455,1.1573193187807158,7.200105261581065,5.442078051887029,6.467389140416216,0.38632407036402794,1.3174622122192239,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,7,0.5303448183322539
8,0.05559696366860132,0.18116874252626128,2.076896759045783,0.14147679819988407,2.093426863968269,3.2322856673302147,1.1573193187807158,5.687655260644276,2.94771809994678,6.532680600667936,0.38632407036402794,1.3174622122192239,0.013772503617139735,0.009844821221054947,1.4068366676897404,0,8,0.4140451098543782
9,0.05559696366860132,0.18116874252626128,4.1454610455288545,3.7837423648356534,1.697916956316619,5.237719553380843,4.1660345854913725,4.787722215748199,6.345053597492164,6.380677507222886,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,9,0.5963336827071414
10,0.05559696366860132,0.18116874252626128,2.076896759045783,0.14147679819988407,2.093426863968269,2.6960457562606694,4.470584479576024,4.10765901281647,7.64371191305668,6.658211482751795,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.4068366676897404,0,10,0.4967469586391502
11,0.05559696366860132,0.18116874252626128,3.88668866654922,0.14147679819988407,1.697916956316619,5.237719553380843,4.1660345854913725,5.030180260138753,4.803752325567148,6.380677507222886,2.0897371048192075,0.7399505479286023,0.013772503617139735,0.009844821221054947,2.913615447461211,0,11,0.5676779578772772
12,0.05559696366860132,0.18116874252626128,4.1454610455288545,3.7837423648356534,1.697916956316619,3.6876552606442767,2.731062048159476,4.386701294850655,5.158285085886438,7.243173983472951,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,12,0.5399380270440954
13,0.05559696366860132,0.18116874252626128,2.076896759045783,0.14147679819988407,2.6618592597669393,3.6876552606442767,1.1573193187807158,3.855026202443146,5.142909859999522,6.404925053469563,0.38632407036402794,1.3174622122192239,0.013772503617139735,0.009844821221054947,1.4068366676897404,0,13,0.43317550849114056
14,0.05559696366860132,0.18116874252626128,4.983787354654301,0.14147679819988407,2.3716887239956312,3.2322856673302147,2.731062048159476,4.819962552748407,3.9566512247167873,6.380677507222886,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.4068366676897404,0,14,0.47743702124055104
15,0.05559696366860132,0.18116874252626128,4.168627030107897,0.14147679819988407,2.093426863968269,4.566468914124219,1.1573193187807158,4.921245888585589,5.097743543951387,6.404925053469563,2.0897371048192075,1.3174622122192239,0.013772503617139735,0.009844821221054947,2.913615447461211,0,15,0.5340001043152756
16,0.05559696366860132,0.18116874252626128,2.076896759045783,0.14147679819988407,1.697916956316619,4.702605602110248,1.1573193187807158,7.615142760859909,5.559647648268205,8.002165883969155,2.0897371048192075,1.3174622122192239,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,16,0.546019376180578
17,0.05559696366860132,3.640109676376484,2.076896759045783,0.14147679819988407,1.697916956316619,5.078114737202455,1.1573193187807158,4.787722215748199,2.6600342183586125,6.601067575648186,0.38632407036402794,1.3174622122192239,0.013772503617139735,0.009844821221054947,1.4068366676897404,0,17,0.47165218181157276
18,0.05559696366860132,0.18116874252626128,3.88668866654922,0.14147679819988407,1.697916956316619,5.158285085886438,1.1573193187807158,5.687655260644276,5.559647648268205,6.658211482751795,0.38632407036402794,1.3174622122192239,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,18,0.5048377372857923
19,0.05559696366860132,3.640109676376484,4.88668866654922,0.14147679819988407,1.697916956316619,3.2322856673302147,1.1573193187807158,4.563054249711454,2.6600342183586125,6.601067575648186,0.38632407036402794,1.3174622122192239,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,19,0.4813023677779301
20,0.05559696366860132,0.18116874252626128,3.88668866654922,0.14147679819988407,4.476996468090257,2.6960457562606694,2.731062048159476,4.386701294850655,2.896324513403962,6.506208389306745,2.0897371048192075,0.7399505479286023,0.013772503617139735,0.009844821221054947,2.913615447461211,0,20,0.5126105536893572
21,0.05559696366860132,0.18116874252626128,4.983787354654301,0.14147679819988407,2.3716887239956312,2.4110511562664043,1.1573193187807158,3.8179262855918883,2.94771809994678,6.732979251153767,0.38632407036402794,1.3174622122192239,0.013772503617139735,0.009844821221054947,3.9860719078488556,0,21,0.4638044999330477
22,0.05559696366860132,0.18116874252626128,2.076896759045783,0.14147679819988407,2.093426863968269,2.4110511562664043,4.1660345854913725,4.563054249711454,5.94771809994678,6.64371191305668,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,3.9860719078488556,0,22,0.5079124974773808
23,0.05559696366860132,0.18116874252626128,3.6116110698896557,0.14147679819988407,2.3716887239956312,6.200105261581065,1.1573193187807158,4.6655162833750286,2.6600342183586125,6.39275033952346,2.0897371048192075,1.3174622122192239,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,23,0.4889801691053935
24,0.05559696366860132,0.18116874252626128,3.329015387400393,0.14147679819988407,1.697916956316619,4.569891679765008,2.719612027415938,5.058749412335524,2.896324513403962,6.658211482751795,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,24,0.452345578155904
25,0.05559696366860132,0.18116874252626128,2.076896759045783,0.14147679819988407,2.6618592597669393,4.509490973296046,2.719612027415938,7.200105261581065,5.442078051887029,6.321783818169317,0.38632407036402794,0.7399505479286023,0.013772503617139735,0.009844821221054947,1.4068366676897404,0,25,0.5147629313399328
26,0.05559696366860132,0.18116874252626128,2.076896759045783,0.14147679819988407,4.476996468090257,2.6960457562606694,1.1573193187807158,4.787722215748199,2.896324513403962,6.345053597492164,2.0897371048192075,1.3174622122192239,0.013772503617139735,0.009844821221054947,1.3024377293645055,0,26,0.44911659625351796
27,0.05559696366860132,0.18116874252626128,3.139091520653127,0.14147679819988407,2.093426863968269,2.4110511562664043,1.1573193187807158,5.687655260644276,4.803752325567148,6.39275033952346,0.38632407036402794,1.3174622122192239,0.013772503617139735,0.009844821221054947,1.4068366676897404,0,27,0.4437917701074882
