,hat under headphones information value,smoke information value,headphones information value,mouth information value,eyes information value,type information value,background information value,shirt information value,4:20 watch information value,long hair information value,beard information value,short hair information value,hat over headphones information value,chain information value,1/1 information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,6.81500543147295,1.3951635800586635,1.3434672099789993,0.33654255205247274,0.46617783246906824,0.7603325253402802,2.4405520247935737,0.8377255079730339,2.07036053474412,0.4315923670133894,0.15743607404204374,0.28968258780456924,0.06869870457452924,0.07232698700469906,0.003026482889898585,2.042218257500919,0,0,0.41689984769617433
1,4.9733262486744785,2.535016708797066,2.0493514984404118,0.33654255205247274,4.030995598748567,1.3401829653918358,2.4405520247935737,4.148631805136798,2.779974694521457,0.4315923670133894,0.15743607404204374,0.28968258780456924,0.06869870457452924,0.07232698700469906,0.003026482889898585,1.3206329718271672,0,1,0.5758798743733836
2,5.646882672664623,1.3951635800586635,3.2683710494108933,0.33654255205247274,0.46617783246906824,1.3401829653918358,2.3084582578810653,0.8377255079730339,6.646882672664623,2.4460330980274105,0.15743607404204374,0.28968258780456924,0.06869870457452924,0.07232698700469906,0.003026482889898585,2.0345301739119614,0,2,0.5831408384562371
3,7.933186857821264,1.3951635800586635,2.0493514984404118,0.33654255205247274,6.81500543147295,6.81500543147295,6.81500543147295,0.8377255079730339,2.779974694521457,0.4315923670133894,3.273930574752794,0.28968258780456924,0.06869870457452924,0.07232698700469906,0.003026482889898585,2.0345301739119614,0,3,0.8954933133187459
4,0.5042650172180463,1.4238463347627486,2.0493514984404118,0.33654255205247274,0.46617783246906824,0.7603325253402802,2.3438325879829502,0.8377255079730339,4.17439490120188,0.4315923670133894,0.15743607404204374,5.483383940381744,0.06869870457452924,0.07232698700469906,0.003026482889898585,1.3206329718271672,0,4,0.436181056869378
5,4.9733262486744785,1.4238463347627486,3.2683710494108933,0.33654255205247274,4.251819873147046,0.7603325253402802,2.3084582578810653,0.8377255079730339,2.07036053474412,2.4460330980274105,0.15743607404204374,0.28968258780456924,0.06869870457452924,0.07232698700469906,0.003026482889898585,1.3206329718271672,0,5,0.5248760797478299
6,0.5042650172180463,1.4238463347627486,1.3434672099789993,0.33654255205247274,4.87288634755345,0.7603325253402802,2.3084582578810653,4.035710292620618,4.946442954523531,0.4315923670133894,0.15743607404204374,5.654114241895699,0.06869870457452924,0.07232698700469906,0.003026482889898585,2.0345301739119614,0,6,0.6180538947493558
7,0.5042650172180463,1.3951635800586635,2.0493514984404118,0.33654255205247274,0.46617783246906824,1.3401829653918358,2.3570482074871144,0.8377255079730339,3.3163242726338207,0.4315923670133894,0.15743607404204374,7.081285496810398,0.06869870457452924,0.07232698700469906,0.003026482889898585,1.3206329718271672,0,7,0.4640212064775868
8,0.5042650172180463,1.3951635800586635,3.2683710494108933,0.33654255205247274,0.46617783246906824,0.7603325253402802,2.3084582578810653,0.8377255079730339,4.17439490120188,2.4460330980274105,0.15743607404204374,0.28968258780456924,0.06869870457452924,0.07232698700469906,0.003026482889898585,1.3206329718271672,0,8,0.3929697790866472
9,0.5042650172180463,1.4238463347627486,1.3434672099789993,0.33654255205247274,0.46617783246906824,1.3401829653918358,2.3084582578810653,3.8919951705011546,2.3585241104709627,0.4315923670133894,0.15743607404204374,5.502836303047917,0.06869870457452924,0.07232698700469906,0.003026482889898585,2.0345301739119614,0,9,0.47482512496905355
10,0.5042650172180463,2.535016708797066,2.0493514984404118,0.33654255205247274,0.46617783246906824,0.7603325253402802,2.4405520247935737,4.035710292620618,3.3163242726338207,0.4315923670133894,3.273930574752794,0.28968258780456924,0.06869870457452924,0.07232698700469906,0.003026482889898585,1.3206329718271672,0,10,0.467572865568992
11,0.5042650172180463,1.4238463347627486,1.3434672099789993,0.33654255205247274,4.030995598748567,1.3401829653918358,2.3084582578810653,4.035710292620618,2.3585241104709627,0.4315923670133894,3.273930574752794,0.28968258780456924,6.100914303559331,0.07232698700469906,0.003026482889898585,4.493077336585587,0,11,0.6904790434341576
12,6.690826020252221,2.535016708797066,3.2683710494108933,0.33654255205247274,0.46617783246906824,1.3401829653918358,2.4405520247935737,0.8377255079730339,2.07036053474412,0.4315923670133894,0.15743607404204374,0.28968258780456924,0.06869870457452924,0.07232698700469906,0.003026482889898585,4.1158131799386695,0,12,0.5363115448565826
13,5.590299144298256,2.535016708797066,1.3434672099789993,0.33654255205247274,0.46617783246906824,1.3401829653918358,2.2718432413176983,4.035710292620618,4.17439490120188,3.7361500107617105,0.15743607404204374,0.28968258780456924,0.06869870457452924,0.07232698700469906,0.003026482889898585,2.0345301739119614,0,13,0.607419367079775
