,S-Karrots information value,Top information value,Item information value,Shirt information value,Face information value,Fur information value,Faction information value,Claimed information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,0.32363345636812046,6.336283387864432,6.323227235038986,6.473786911614368,1.5233184974642444,6.009118644610923,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,0,0.45673730092706954
1,0.32363345636812046,5.998702028665584,4.962824992336988,5.927818542509074,4.265894059973034,4.629803067566041,2.805894786384133,0.00016232855610804538,0.00016232855610804538,0,1,0.4517415599150214
2,0.32363345636812046,6.4882864813094825,5.431142574205873,7.073248982030639,4.590166095328696,7.389722646825892,3.566896316005849,0.00016232855610804538,0.00016232855610804538,0,2,0.5446762286065716
3,13.117643101389092,6.96789598188441,7.095275288360638,7.760091096771008,4.448758117122845,4.629803067566041,2.696630245609866,0.00016232855610804538,0.00016232855610804538,1,3,2.369367905483206
4,0.32363345636812046,6.198779864114497,5.473786911614368,6.625790005059417,2.496506988114451,6.674699605540364,2.94771809994678,0.00016232855610804538,0.00016232855610804538,0,4,0.4802747940583643
5,0.32363345636812046,5.517730259201964,5.431142574205873,5.988360084444126,1.5233184974642444,6.284753087224351,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,5,0.42673414494794587
6,0.32363345636812046,6.019611018428566,8.473786911614367,7.417203383248,3.438163001883646,8.532680600667936,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,6,0.5694693766533792
7,13.117643101389092,10.117643101389092,7.563054249711454,5.14609954743832,4.448758117122845,8.210752505780574,2.696630245609866,0.00016232855610804538,0.00016232855610804538,1,7,2.4409919559101856
8,0.32363345636812046,6.019611018428566,4.477398165166746,6.94771809994678,4.5592223881204275,7.658211482751795,3.566896316005849,0.00016232855610804538,0.00016232855610804538,0,8,0.5242035736240571
9,0.32363345636812046,6.532680600667936,5.431142574205873,6.691378346686994,1.5233184974642444,5.284753087224351,3.2895066171949847,0.00016232855610804538,0.00016232855610804538,0,9,0.4542700445309391
10,12.117643101389092,6.23500005202725,5.323227235038986,5.988360084444126,3.438163001883646,5.625790005059417,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,10,0.6401344963165885
11,13.117643101389092,5.716763665106908,2.0897371048192075,6.813862353211989,2.496506988114451,6.210752505780573,2.94771809994678,0.00016232855610804538,0.00016232855610804538,1,11,2.254957859770159
12,0.32363345636812046,6.084220099851642,2.0897371048192075,7.310288179331488,2.496506988114451,5.310288179331488,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,12,0.40401397071356204
13,0.32363345636812046,6.175128596049852,6.4882864813094825,5.14609954743832,1.5233184974642444,8.117643101389092,2.696630245609866,0.00016232855610804538,0.00016232855610804538,0,13,0.4760538112129212
14,0.32363345636812046,5.813862353211989,6.323227235038986,6.389722646825892,4.448758117122845,4.73826473431783,2.696630245609866,0.00016232855610804538,0.00016232855610804538,0,14,0.4801683044904332
15,0.32363345636812046,6.908189735760142,2.0897371048192075,5.786726223274475,4.265894059973034,4.712501638252748,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,15,0.4113882226693702
16,0.32363345636812046,6.517730259201964,2.0897371048192075,6.674699605540364,4.265894059973034,7.658211482751795,2.94771809994678,0.00016232855610804538,0.00016232855610804538,0,16,0.47616136316569235
17,9.658211482751796,6.927818542509074,2.0897371048192075,5.666431989556763,4.265894059973034,5.140363177889176,2.696630245609866,0.00016232855610804538,0.00016232855610804538,0,17,0.5693918860149575
18,0.32363345636812046,6.336283387864432,6.323227235038986,7.658211482751795,1.5233184974642444,5.140363177889176,2.805894786384133,0.00016232855610804538,0.00016232855610804538,0,18,0.47043248076928945
19,0.32363345636812046,8.532680600667936,8.725325678610332,6.532680600667936,4.445217759417596,6.609848461190396,2.510312787639481,0.00016232855610804538,0.00016232855610804538,0,19,0.5886804179054242
20,0.32363345636812046,6.23500005202725,2.0897371048192075,5.356091868944612,4.265894059973034,4.712501638252748,2.696630245609866,0.00016232855610804538,0.00016232855610804538,0,20,0.4011994020180303
21,0.32363345636812046,6.284753087224351,6.323227235038986,7.163446791002217,3.438163001883646,8.59408114533208,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,21,0.5370080209043331
22,0.32363345636812046,6.151858816727005,5.396543912681907,6.777793098504468,1.5233184974642444,8.362755599225624,2.94771809994678,0.00016232855610804538,0.00016232855610804538,0,22,0.49187820498798446
23,0.32363345636812046,6.210752505780573,7.117643101389092,5.86025525869644,3.438163001883646,8.117643101389092,2.805894786384133,0.00016232855610804538,0.00016232855610804538,0,23,0.5292232003105088
24,0.32363345636812046,6.336283387864432,5.369450251799631,7.030180260138753,4.5592223881204275,7.389722646825892,3.566896316005849,0.00016232855610804538,0.00016232855610804538,0,24,0.5401813276905542
25,0.32363345636812046,6.175128596049852,5.112018552195214,6.198779864114497,1.5233184974642444,4.712501638252748,3.2895066171949847,0.00016232855610804538,0.00016232855610804538,0,25,0.4270619347695231
26,0.32363345636812046,6.272153050444717,6.927818542509074,7.473786911614368,2.496506988114451,5.310288179331488,2.696630245609866,0.00016232855610804538,0.00016232855610804538,0,26,0.4921468588911925
27,0.32363345636812046,5.998702028665584,7.563054249711454,5.594081145332079,3.438163001883646,7.140363177889176,3.2895066171949847,0.00016232855610804538,0.00016232855610804538,0,27,0.5209979037995807
28,0.32363345636812046,6.151858816727005,4.25966210626152,6.813862353211989,2.496506988114451,7.389722646825892,2.94771809994678,0.00016232855610804538,0.00016232855610804538,0,28,0.47468248264378443
29,0.32363345636812046,6.563054249711454,4.83687233125849,5.14609954743832,1.5233184974642444,4.712501638252748,2.696630245609866,0.00016232855610804538,0.00016232855610804538,0,29,0.40311513592180953
30,13.117643101389092,5.517730259201964,5.473786911614368,7.009118644610923,4.5592223881204275,7.009118644610923,3.566896316005849,0.00016232855610804538,0.00016232855610804538,1,30,2.3621409419222004
31,0.32363345636812046,6.473786911614368,8.532680600667936,7.095275288360638,4.265894059973034,4.73826473431783,3.2895066171949847,0.00016232855610804538,0.00016232855610804538,0,31,0.5424256385044518
32,10.310288179331488,5.210752505780573,2.0897371048192075,6.030180260138753,1.5233184974642444,6.459431618637297,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,32,0.529140259782536
33,13.117643101389092,6.23500005202725,5.253456956734812,6.4882864813094825,3.438163001883646,5.140363177889176,2.696630245609866,0.00016232855610804538,0.00016232855610804538,1,33,2.301461070935849
34,0.32363345636812046,6.336283387864432,2.0897371048192075,5.14609954743832,2.496506988114451,5.625790005059417,2.696630245609866,0.00016232855610804538,0.00016232855610804538,0,34,0.3861260731224121
35,0.32363345636812046,6.019611018428566,6.389722646825892,7.073248982030639,4.5592223881204275,7.23500005202725,3.566896316005849,0.00016232855610804538,0.00016232855610804538,0,35,0.5494293873129107
36,0.32363345636812046,6.336283387864432,5.473786911614368,6.850856560694191,4.5592223881204275,7.310288179331488,3.566896316005849,0.00016232855610804538,0.00016232855610804538,0,36,0.5377687783422989
37,0.32363345636812046,6.222825338081148,5.396543912681907,5.988360084444126,1.5233184974642444,4.629803067566041,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,37,0.41135388515865967
38,10.117643101389092,6.336283387864432,5.594081145332079,6.691378346686994,3.438163001883646,5.625790005059417,3.2895066171949847,0.00016232855610804538,0.00016232855610804538,0,38,0.6420044913486782
39,0.32363345636812046,6.25966210626152,7.095275288360638,7.073248982030639,4.5592223881204275,7.362755599225624,3.566896316005849,0.00016232855610804538,0.00016232855610804538,0,39,0.5661986331993654
40,13.117643101389092,6.247278381805687,4.962824992336988,7.658211482751795,1.5233184974642444,9.658211482751796,2.805894786384133,0.00016232855610804538,0.00016232855610804538,1,40,2.3577643754480526
41,0.32363345636812046,6.23500005202725,5.112018552195214,6.163446791002217,2.496506988114451,6.284753087224351,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,41,0.4508941014722039
42,0.32363345636812046,5.716763665106908,5.369450251799631,5.609848461190396,2.496506988114451,7.095275288360638,3.2895066171949847,0.00016232855610804538,0.00016232855610804538,0,42,0.46715244406544887
43,13.117643101389092,8.59408114533208,7.073248982030639,5.786726223274475,4.448758117122845,5.123289664530234,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,1,43,2.364253178241935
44,0.32363345636812046,5.94771809994678,5.473786911614368,5.86025525869644,1.5233184974642444,3.7491366398814003,2.805894786384133,0.00016232855610804538,0.00016232855610804538,0,44,0.401265881998372
45,0.32363345636812046,6.284753087224351,6.988360084444126,6.70825216525139,4.448758117122845,4.73826473431783,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,45,0.49583661559614645
46,0.32363345636812046,6.3761761149879455,5.396543912681907,5.988360084444126,1.5233184974642444,5.123289664530234,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,46,0.421459518200462
47,0.32363345636812046,5.8888244108932115,2.0897371048192075,6.445217759417596,1.5233184974642444,6.210752505780573,2.94771809994678,0.00016232855610804538,0.00016232855610804538,0,47,0.3972891387135518
48,0.32363345636812046,6.23500005202725,2.0897371048192075,6.742603670042167,2.496506988114451,8.362755599225624,2.94771809994678,0.00016232855610804538,0.00016232855610804538,0,48,0.4561689093553717
49,0.32363345636812046,6.175128596049852,2.0897371048192075,6.030180260138753,1.5233184974642444,4.73826473431783,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,49,0.36129386997082247
50,0.32363345636812046,5.716763665106908,2.0897371048192075,5.786726223274475,1.5233184974642444,4.629803067566041,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,50,0.34863473943121126
51,0.32363345636812046,6.517730259201964,4.83687233125849,6.095275288360638,1.5233184974642444,4.73826473431783,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,51,0.410582261393216
52,12.117643101389092,6.186905763826205,8.473786911614367,7.073248982030639,4.5592223881204275,7.23500005202725,3.566896316005849,0.00016232855610804538,0.00016232855610804538,0,52,0.7688621957743841
53,0.32363345636812046,6.25966210626152,4.25966210626152,5.988360084444126,1.5233184974642444,4.629803067566041,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,53,0.39416772379110987
54,0.32363345636812046,5.813862353211989,4.83687233125849,6.389722646825892,1.5233184974642444,5.94771809994678,2.696630245609866,0.00016232855610804538,0.00016232855610804538,0,54,0.430137669399233
55,0.32363345636812046,5.8888244108932115,4.25966210626152,5.832240882526844,4.265894059973034,5.310288179331488,2.805894786384133,0.00016232855610804538,0.00016232855610804538,0,55,0.44817740453068616
56,0.32363345636812046,5.716763665106908,8.725325678610332,6.1289584146169265,4.265894059973034,6.609848461190396,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,56,0.531432418165369
57,0.32363345636812046,8.59408114533208,8.473786911614367,6.163446791002217,7.625790005059417,8.117643101389092,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,57,0.6490427803519042
58,13.117643101389092,6.05155391093132,2.0897371048192075,6.1289584146169265,3.438163001883646,7.163446791002217,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,1,58,2.2681045275727305
59,0.32363345636812046,6.3761761149879455,2.0897371048192075,6.742603670042167,1.5233184974642444,6.473786911614368,2.94771809994678,0.00016232855610804538,0.00016232855610804538,0,59,0.4136586312303668
60,0.32363345636812046,8.532680600667936,7.563054249711454,7.310288179331488,4.448758117122845,6.609848461190396,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,0,60,0.5785805547220094
61,0.32363345636812046,5.666431989556763,5.369450251799631,6.658211482751795,4.445217759417596,6.658211482751795,2.510312787639481,0.00016232855610804538,0.00016232855610804538,0,61,0.4941880512637269
62,0.32363345636812046,6.284753087224351,4.25966210626152,6.988360084444126,4.5592223881204275,7.389722646825892,3.566896316005849,0.00016232855610804538,0.00016232855610804538,0,62,0.521384520483351
63,13.117643101389092,6.284753087224351,4.25966210626152,6.609848461190396,4.265894059973034,6.850856560694191,2.94771809994678,0.00016232855610804538,0.00016232855610804538,1,63,2.33218917647938
64,0.32363345636812046,6.198779864114497,5.369450251799631,7.009118644610923,4.590166095328696,9.94771809994678,3.566896316005849,0.00016232855610804538,0.00016232855610804538,0,64,0.5781514095120375
65,0.32363345636812046,5.8888244108932115,5.369450251799631,7.117643101389092,4.590166095328696,7.23500005202725,3.566896316005849,0.00016232855610804538,0.00016232855610804538,0,65,0.5326232411330077
66,13.117643101389092,6.336283387864432,6.323227235038986,5.850856560694191,1.5233184974642444,5.742603670042167,2.696630245609866,0.00016232855610804538,0.00016232855610804538,1,66,2.2892909497184153
67,13.117643101389092,8.532680600667936,8.473786911614367,8.94771809994678,10.79571500650173,4.629803067566041,2.2449682211184863,0.00016232855610804538,0.00016232855610804538,1,67,2.526008948673696
