,Rarity Rank information value,Grade Combo information value,Eyes Grade information value,Eyes information value,Nose Grade information value,Nose information value,Mouth Grade information value,Mouth information value,Head Grade information value,Head information value,Body Grade information value,Body information value,Background information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,13.287712379549449,3.3989691306511904,1.5030775339919287,4.073393258748683,2.0150825945730797,2.0150825945730797,1.3280726151852633,3.6259342817774622,1.9624069244597668,4.9389842253183724,1.5265767297208033,5.310432456049533,1.7602353734890532,0.0005771934627454933,1,1,2.3019595928112677
1,13.287712379549449,3.697125329634415,1.3400754415976217,4.246053227912235,1.3008037548517561,2.3183258582071664,1.5043048373759311,3.68223286148778,1.356975041986563,4.791857352662278,1.5265767297208033,5.417347659966045,1.7192811863819895,0.0005771934627454933,1,2,2.296114797254914
2,13.287712379549449,3.217591435072627,1.3400754415976217,4.161007906706259,1.5282402583466161,2.5454029434654504,1.3280726151852633,3.697125329634415,1.356975041986563,5.002310160687201,2.012169823462727,5.417347659966045,1.7192811863819895,0.0005771934627454933,1,3,2.300568392314128
3,13.287712379549449,4.566613190842264,1.5030775339919287,4.213570916796944,2.0150825945730797,2.0150825945730797,2.0046240265254474,3.7408179196618128,1.9624069244597668,4.795859283219775,1.3040061868900998,5.356975041986563,1.7602353734890532,0.0005771934627454933,1,4,2.3206291766284
4,13.287712379549449,3.814006629930034,1.3400754415976217,4.137965260044767,1.3008037548517561,2.2834919132312543,1.5043048373759311,3.6259342817774622,1.502259911390907,4.882570916413106,1.5265767297208033,5.368849142274855,1.7602353734890532,0.0005771934627454933,1,5,2.2976472384867637
5,13.287712379549449,3.2297206567902736,1.3400754415976217,4.153286059328523,2.0150825945730797,2.0150825945730797,1.3280726151852633,3.733123527871812,1.502259911390907,4.8656476133766375,2.012169823462727,5.374823043319488,1.7192811863819895,0.0005771934627454933,1,6,2.3001806043205564
6,13.287712379549449,3.3989691306511904,1.9873598192212296,4.073393258748683,2.0150825945730797,2.0150825945730797,1.3280726151852633,3.6547171824064915,1.502259911390907,4.921390165303634,1.5265767297208033,5.374823043319488,1.7602353734890532,0.0005771934627454933,1,7,2.3030053924318725
7,13.287712379549449,3.217591435072627,1.5030775339919287,4.148161027150656,2.0150825945730797,2.0150825945730797,1.3280726151852633,3.7178567712185018,1.356975041986563,4.917024972742232,1.3040061868900998,5.405069330187608,3.316168825598677,0.0005771934627454933,1,8,2.310202270205232
8,13.287712379549449,3.814006629930034,1.3400754415976217,4.15072126746922,1.3008037548517561,2.2834919132312543,1.5043048373759311,3.6295008967976545,1.502259911390907,4.844768883700721,1.5265767297208033,5.580353247468567,2.732164607902385,0.0005771934627454933,1,9,2.309833716287114
9,13.287712379549449,5.044538396076498,1.5030775339919287,4.163591067720262,1.5282402583466161,2.5112793471047166,1.3280726151852633,3.7408179196618128,1.502259911390907,4.853084151912725,1.5265767297208033,5.386845571568701,1.7192811863819895,0.0005771934627454933,1,10,2.3161121676590994
10,13.287712379549449,3.3989691306511904,1.9873598192212296,4.161007906706259,1.3008037548517561,2.2834919132312543,2.0046240265254474,3.6259342817774622,1.502259911390907,4.917024972742232,1.5265767297208033,5.5328248773859805,2.732164607902385,0.0005771934627454933,1,11,2.3178466306615984
11,13.287712379549449,5.34519787421021,1.9873598192212296,4.187050040544251,2.0150825945730797,2.0150825945730797,1.3280726151852633,3.7408179196618128,1.9624069244597668,5.0397848661058635,1.3040061868900998,5.499809820158018,2.732164607902385,0.0005771934627454933,1,12,2.3407500828495964
12,13.287712379549449,3.697125329634415,1.3400754415976217,4.163591067720262,1.5282402583466161,2.5112793471047166,1.3280726151852633,3.687799537362322,1.502259911390907,4.8656476133766375,1.3040061868900998,5.380821783940931,1.7192811863819895,0.0005771934627454933,1,13,2.297449290428762
13,13.287712379549449,2.7475843409673493,1.5030775339919287,4.205563338195578,1.5282402583466161,2.5454029434654504,2.0046240265254474,3.750493979010853,1.356975041986563,4.791857352662278,1.3040061868900998,5.417347659966045,1.7602353734890532,0.0005771934627454933,1,14,2.296266334602408
14,13.287712379549449,3.595968860378175,1.9873598192212296,4.284897363942395,1.3008037548517561,2.3183258582071664,1.5043048373759311,3.715959736045904,1.502259911390907,4.795859283219775,1.5265767297208033,5.499809820158018,2.7350432820351775,0.0005771934627454933,1,15,2.3156874548741095
15,13.287712379549449,2.7475843409673493,1.5030775339919287,4.284897363942395,1.3008037548517561,2.3183258582071664,1.3280726151852633,3.687799537362322,1.502259911390907,5.02561753417927,2.012169823462727,5.333516069162574,2.7350432820351775,0.0005771934627454933,1,16,2.305325374546545
16,13.287712379549449,2.7475843409673493,1.3400754415976217,4.205563338195578,1.3008037548517561,2.3183258582071664,2.0046240265254474,3.6547171824064915,1.502259911390907,4.961282892427146,1.5265767297208033,5.333516069162574,1.7192811863819895,0.0005771934627454933,1,17,2.293111597077168
17,13.287712379549449,3.2297206567902736,1.5030775339919287,4.132894270497345,2.0150825945730797,2.0150825945730797,1.3280726151852633,3.7178567712185018,1.356975041986563,4.965784284662087,2.012169823462727,5.417347659966045,1.7192811863819895,0.0005771934627454933,1,18,2.301488657119972
18,13.287712379549449,3.697125329634415,1.5030775339919287,4.205563338195578,1.3008037548517561,2.3183258582071664,1.3280726151852633,3.7680761267062364,1.502259911390907,4.791857352662278,1.3040061868900998,5.362899875943668,2.732164607902385,0.0005771934627454933,1,19,2.305693132002602
19,13.287712379549449,2.7475843409673493,1.3400754415976217,4.246053227912235,1.5282402583466161,2.5112793471047166,1.5043048373759311,3.687799537362322,1.356975041986563,4.904008087075397,2.012169823462727,5.392894616241506,3.316168825598677,0.0005771934627454933,1,20,2.313384141571188
20,13.287712379549449,3.595968860378175,1.3400754415976217,4.213570916796944,1.5282402583466161,2.5454029434654504,1.5043048373759311,3.68223286148778,1.502259911390907,4.779917739350753,2.012169823462727,5.429731384421878,1.7602353734890532,0.0005771934627454933,1,21,2.306530884466858
21,13.287712379549449,3.595968860378175,1.5030775339919287,4.117787378107137,2.0150825945730797,2.0150825945730797,1.5043048373759311,3.715959736045904,1.502259911390907,4.795859283219775,1.3040061868900998,5.380821783940931,1.7602353734890532,0.0005771934627454933,1,22,2.299360669425325
22,13.287712379549449,3.697125329634415,1.5030775339919287,4.246053227912235,1.3008037548517561,2.3183258582071664,1.5043048373759311,3.7178567712185018,1.356975041986563,4.874084450525277,1.3040061868900998,5.374823043319488,2.7350432820351775,0.0005771934627454933,1,23,2.30693329504895
23,13.287712379549449,2.7475843409673493,1.5030775339919287,4.187050040544251,2.0150825945730797,2.0150825945730797,1.5043048373759311,3.750493979010853,1.356975041986563,4.844768883700721,1.3040061868900998,5.321928094887363,2.732164607902385,0.0005771934627454933,1,24,2.3001165616156336
24,13.287712379549449,2.7475843409673493,1.5030775339919287,4.205563338195578,1.3008037548517561,2.2834919132312543,2.0046240265254474,3.715959736045904,1.502259911390907,4.882570916413106,1.3040061868900998,5.333516069162574,2.732164607902385,0.0005771934627454933,1,25,2.302561333103276
25,13.287712379549449,4.6547171824064915,1.3400754415976217,4.205563338195578,1.3008037548517561,2.3183258582071664,1.3280726151852633,3.6295008967976545,1.9624069244597668,5.0397848661058635,2.012169823462727,5.50635266602479,1.7602353734890532,0.0005771934627454933,1,26,2.318737755603441
26,13.287712379549449,3.217591435072627,1.3400754415976217,4.132894270497345,1.3008037548517561,2.2834919132312543,1.5043048373759311,3.6547171824064915,1.356975041986563,4.9389842253183724,2.012169823462727,5.392894616241506,1.7602353734890532,0.0005771934627454933,1,27,2.29605374324165
27,13.287712379549449,4.6547171824064915,1.3400754415976217,4.15072126746922,2.0150825945730797,2.0150825945730797,1.3280726151852633,3.697125329634415,1.356975041986563,5.002310160687201,2.012169823462727,5.356975041986563,1.7192811863819895,0.0005771934627454933,1,28,2.3144437872876176
