,Background information value,Offhand information value,Mouth information value,Eyes information value,Clothing information value,Hair information value,Type information value,Ear information value,Neck information value,Headgear information value,Face information value,Special information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,2.462753639020927,6.107803289534515,4.783886641553699,4.6152870375779536,7.137965260044767,8.895394956770689,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,0,0.46395690662086536
1,2.3291596641184382,6.493296513199343,4.6152870375779536,4.69152262340504,6.895394956770689,7.020925838854548,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,1,0.439893329125894
2,3.313297789743922,1.6597225952337458,4.832385159244889,4.714065192056127,5.965784284662087,6.844768883700721,0.14912058491192842,8.243318260190996,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,2,0.47969931383041103
3,3.313297789743922,4.5096352500140915,4.680382065799839,4.714065192056127,5.587272661408357,6.417347659966045,0.14912058491192842,0.28965089391302984,7.587272661408357,6.733123527871812,0.5585165204173551,0.09372508563026702,2.455613533510315,0,3,0.5788648473115183
4,2.3291596641184382,4.5096352500140915,3.7838866415536985,7.764150423492437,6.895394956770689,8.895394956770689,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,4,0.4661024151237589
5,3.313297789743922,4.594225422050124,4.604717795867766,5.002310160687201,6.912672948202524,6.673002535434241,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,5.107803289534515,0.09372508563026702,1.4751339354140696,0,5,0.48192161076330936
6,2.462753639020927,4.594225422050124,5.629500896797655,4.733123527871812,6.442222328605074,6.519528054772523,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,6,0.41943493404382265
7,2.462753639020927,4.594225422050124,5.153286059328523,5.002310160687201,5.006941609418847,6.673002535434241,0.14912058491192842,0.28965089391302984,0.3684765935211025,5.779917739350753,0.5585165204173551,0.09372508563026702,1.4751339354140696,0,7,0.46230318472492943
8,2.507993024406045,1.6597225952337458,4.680382065799839,4.882570916413106,6.0782590139204995,6.930160374931366,0.14912058491192842,0.28965089391302984,6.0782590139204995,0.6188273952832024,6.5328248773859805,0.09372508563026702,1.4751339354140696,0,8,0.5160182483813691
9,2.3291596641184382,4.673002535434241,4.604717795867766,4.673002535434241,5.904008087075397,7.097887820669432,4.493296513199343,0.28965089391302984,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,9,0.4593207722934392
10,2.3496030533302106,4.542878542049904,4.604717795867766,2.6887294085133586,5.55979192498625,6.643856189774724,0.14912058491192842,0.28965089391302984,0.3684765935211025,6.23242994404826,0.5585165204173551,0.09372508563026702,1.4751339354140696,0,10,0.4370972675057862
11,2.3291596641184382,9.480357457491845,4.874084450525277,4.956795501434833,6.519528054772523,6.795859283219775,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,11,0.47566835841317634
12,2.462753639020927,4.542878542049904,3.583808806104786,5.002310160687201,5.594225422050124,6.673002535434241,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,12,0.388427408802467
13,2.462753639020927,4.673002535434241,4.587272661408357,4.752437002928646,5.006941609418847,6.601211852366231,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,13,0.39118890825285235
14,2.3291596641184382,6.321928094887363,4.752437002928646,2.6887294085133586,5.006941609418847,6.965784284662087,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,5.221623189091677,0.09372508563026702,1.4751339354140696,0,14,0.44600854460560635
15,2.3496030533302106,4.519528054772523,4.828280760912152,4.714065192056127,6.0782590139204995,6.5328248773859805,0.14912058491192842,0.28965089391302984,6.0782590139204995,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.4751339354140696,0,15,0.47064684944212926
16,3.313297789743922,6.137965260044767,5.930160374931366,2.6887294085133586,8.158429362604483,8.287712379549449,0.14912058491192842,6.947862376664824,0.3684765935211025,5.965784284662087,0.5585165204173551,0.09372508563026702,2.455613533510315,0,16,0.6276233916914669
17,2.3291596641184382,6.189680296588922,4.874084450525277,5.1127866970487705,6.930160374931366,6.828280760912152,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,17,0.4425801537692724
18,2.3291596641184382,4.633076351021482,3.622376462364273,3.7524370029286462,6.717856771218502,6.442222328605074,0.14912058491192842,0.28965089391302984,5.725469955328377,0.6188273952832024,6.058893689053568,0.09372508563026702,2.455613533510315,0,18,0.5272269950288275
19,3.313297789743922,5.221623189091677,4.597714408130003,3.7524370029286462,6.930160374931366,6.779917739350753,0.14912058491192842,8.53282487738598,5.629500896797655,0.6188273952832024,5.221623189091677,0.09372508563026702,4.227016447861895,0,19,0.6769477245584219
20,2.3291596641184382,5.088040034713085,3.7838866415536985,4.921390165303634,6.965784284662087,6.587272661408357,0.14912058491192842,0.28965089391302984,0.3684765935211025,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,20,0.4107582914126545
21,2.507993024406045,1.6597225952337458,6.088040034713085,4.752437002928646,5.587272661408357,6.895394956770689,0.14912058491192842,0.28965089391302984,5.539519529959989,0.6188273952832024,0.5585165204173551,0.09372508563026702,1.6601784950766576,0,21,0.44746970204345676
