,Character information value,Edition # information value,Token Benefit information value,Spectacular Type information value,Rarity information value,Gary Originally Owned information value,Access Remaining information value,Access Type information value,Just Art information value,Gifts Remaining information value,Redemptions information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,8.002111776479852,3.017978181938873,0.12559482991485219,5.447522924802215,3.1255948299148524,0.18624819601196743,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,1.872313603292708,0,0,0.5587932742523664
1,8.002111776479852,5.441396822005373,0.12559482991485219,0.17556328918893704,2.4475229248022146,3.045590413146733,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,1.872313603292708,0,1,0.5418584905237694
2,8.002111776479852,5.466058876239642,0.12559482991485219,0.17556328918893704,2.4475229248022146,3.045590413146733,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,1.872313603292708,0,2,0.5424843932721926
3,8.002111776479852,5.45367515178381,0.12559482991485219,0.17556328918893704,2.4475229248022146,3.045590413146733,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,1.872313603292708,0,3,0.5421701044826623
4,8.002111776479852,5.45367515178381,0.12559482991485219,0.17556328918893704,2.4475229248022146,3.045590413146733,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,1.872313603292708,0,4,0.5421701044826623
5,8.002111776479852,3.017978181938873,0.12559482991485219,5.447522924802215,3.1255948299148524,3.045590413146733,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,5.569152369203746,0,5,0.7251837807960558
6,8.002111776479852,5.441396822005373,0.12559482991485219,0.17556328918893704,2.4475229248022146,3.045590413146733,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,1.872313603292708,0,6,0.5418584905237694
7,8.002111776479852,5.447522924802215,0.12559482991485219,0.17556328918893704,2.4475229248022146,3.045590413146733,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,1.872313603292708,0,7,0.5420139659980038
8,8.002111776479852,5.423173063386466,0.12559482991485219,0.17556328918893704,1.1255948299148522,0.18624819601196743,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,0.5026644789946756,0,8,0.4005181950657028
9,8.002111776479852,5.459853726712934,0.12559482991485219,0.17556328918893704,1.1255948299148522,0.18624819601196743,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,0.5026644789946756,0,9,0.40144912027460605
10,8.002111776479852,5.40517663409262,0.12559482991485219,0.17556328918893704,1.1255948299148522,0.18624819601196743,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,0.5026644789946756,0,10,0.40006146042187213
11,8.002111776479852,5.466058876239642,0.12559482991485219,0.17556328918893704,1.1255948299148522,0.18624819601196743,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,0.5026644789946756,0,11,0.40160660189013775
12,8.002111776479852,5.411150535137253,0.12559482991485219,0.17556328918893704,1.1255948299148522,0.18624819601196743,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,0.5026644789946756,0,12,0.4002130731402258
13,8.002111776479852,5.459853726712934,0.12559482991485219,0.17556328918893704,1.1255948299148522,0.18624819601196743,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,0.5026644789946756,0,13,0.40144912027460605
14,8.002111776479852,5.441396822005373,0.12559482991485219,0.17556328918893704,1.1255948299148522,0.18624819601196743,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,0.5026644789946756,0,14,0.4009806991417146
15,8.002111776479852,5.435296622468956,0.12559482991485219,0.17556328918893704,1.1255948299148522,0.18624819601196743,0.04138578164079399,0.04283427075934931,0.07522281208871215,0.08027083940536198,0.0007035820870435937,0.5026644789946756,0,15,0.40082588107102574
