,Mouth information value,Eyebrows information value,Eyelids information value,Eyes information value,Fur information value,Background information value,Clothing information value,Hair information value,Eyewear information value,Head Gear information value,Mask information value,Special Head information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,3.110148564842168,2.321062650925663,3.4980344578610447,4.483437081648087,4.058749412335524,3.583664529386741,0.9978373627476493,0.13750352374993502,0.3694502517996317,0.4517150663869075,0.13940932989351096,0.06236066588790242,1.4846479042461342,0,1,0.40584138177445
1,3.110148564842168,2.2953378378655165,2.879238362064013,4.445217759417596,4.563054249711454,3.3060008209283898,4.819962552748407,0.13750352374993502,0.3694502517996317,0.4517150663869075,0.13940932989351096,0.06236066588790242,1.7040151723649197,0,2,0.46475707406679184
2,2.7571617657323366,1.4499401696599994,1.2441989888737155,5.680237789081794,4.563054249711454,3.6365164116524755,4.493152236481299,0.13750352374993502,0.3694502517996317,0.4517150663869075,0.13940932989351096,0.06236066588790242,2.5966970935390905,0,3,0.453221437449066
3,2.7571617657323366,2.1195228346073147,4.186905763826205,3.8017387941294998,2.2658940599730344,4.05155391093132,0.9978373627476493,5.819962552748407,7.454678088666663,0.4517150663869075,0.13940932989351096,0.06236066588790242,3.6746996055403636,0,4,0.6208628432281593
4,3.771868264547362,2.1195228346073147,1.2441989888737155,4.110148564842167,4.058749412335524,3.6365164116524755,5.552858482605567,0.13750352374993502,0.3694502517996317,0.4517150663869075,0.13940932989351096,0.06236066588790242,1.4846479042461342,0,5,0.4459510717543779
5,3.771868264547362,1.4499401696599994,4.398824853933145,4.25966210626152,2.2658940599730344,3.719612027415938,0.9978373627476493,0.13750352374993502,0.3694502517996317,6.532680600667936,0.13940932989351096,0.06236066588790242,1.4846479042461342,0,6,0.4862220024491255
6,4.251394490277919,2.2953378378655165,1.2441989888737155,2.3627555992256237,5.532680600667936,4.080553782653872,0.9978373627476493,5.819962552748407,5.417203383248,0.4517150663869075,0.13940932989351096,0.06236066588790242,1.4846479042461342,0,7,0.5609942694261024
7,4.080553782653872,1.4499401696599994,4.186905763826205,4.783742364835653,2.2658940599730344,3.3060008209283898,4.819962552748407,7.795715006501729,0.3694502517996317,0.4517150663869075,0.13940932989351096,0.06236066588790242,1.7040151723649197,0,8,0.5819552318982987
8,3.110148564842168,2.2953378378655165,1.2441989888737155,5.748409291723373,2.2513944902779195,3.4834370816480864,4.819962552748407,0.13750352374993502,0.3694502517996317,0.4517150663869075,0.13940932989351096,0.06236066588790242,1.4846479042461342,0,9,0.42062956587589734
9,2.644613879351072,2.2953378378655165,4.186905763826205,3.702605602110248,2.2658940599730344,3.5993177936982264,0.9978373627476493,0.13750352374993502,0.3694502517996317,0.4517150663869075,0.13940932989351096,0.06236066588790242,1.4846479042461342,0,10,0.36705459653320055
10,2.7571617657323366,1.4499401696599994,4.284753087224351,3.8017387941294998,2.2513944902779195,3.468985925350546,0.9978373627476493,0.13750352374993502,0.3694502517996317,5.25966210626152,0.13940932989351096,0.06236066588790242,1.4846479042461342,0,11,0.43487409385811854
11,4.080553782653872,2.321062650925663,1.2441989888737155,3.615142760859909,5.058749412335524,3.2513944902779195,7.058749412335524,0.13750352374993502,0.3694502517996317,0.4517150663869075,0.13940932989351096,0.06236066588790242,1.4846479042461342,0,12,0.4810499384611433
12,5.030180260138753,1.4499401696599994,4.398824853933145,4.25966210626152,5.658211482751795,3.468985925350546,5.552858482605567,0.13750352374993502,0.3694502517996317,0.4517150663869075,0.13940932989351096,0.06236066588790242,1.4846479042461342,0,13,0.5334489460736933
