,Type information value,Stage information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,0.616690598434425,2.2589713257642963,0.45883657014839585,0,0,0.45465717589416765
1,0.616690598434425,2.2589713257642963,0.45883657014839585,0,1,0.45465717589416765
2,0.616690598434425,2.2589713257642963,0.45883657014839585,0,2,0.45465717589416765
3,0.616690598434425,2.2589713257642963,0.45883657014839585,0,3,0.45465717589416765
4,0.616690598434425,2.2589713257642963,0.45883657014839585,0,4,0.45465717589416765
5,0.616690598434425,2.2589713257642963,0.45883657014839585,0,5,0.45465717589416765
6,0.616690598434425,2.2589713257642963,0.45883657014839585,0,6,0.45465717589416765
7,0.616690598434425,2.2589713257642963,0.45883657014839585,0,7,0.45465717589416765
8,0.616690598434425,2.2589713257642963,0.45883657014839585,0,8,0.45465717589416765
9,0.616690598434425,2.2589713257642963,0.45883657014839585,0,9,0.45465717589416765
10,0.616690598434425,2.2589713257642963,0.45883657014839585,0,10,0.45465717589416765
11,0.616690598434425,2.2589713257642963,0.45883657014839585,0,11,0.45465717589416765
12,0.616690598434425,2.2589713257642963,0.45883657014839585,0,12,0.45465717589416765
13,0.616690598434425,2.2589713257642963,0.45883657014839585,0,13,0.45465717589416765
14,0.616690598434425,2.2589713257642963,0.45883657014839585,0,14,0.45465717589416765
15,0.616690598434425,2.2589713257642963,0.45883657014839585,0,15,0.45465717589416765
16,0.616690598434425,2.2589713257642963,0.45883657014839585,0,16,0.45465717589416765
17,0.616690598434425,2.2589713257642963,0.45883657014839585,0,17,0.45465717589416765
18,0.616690598434425,2.2589713257642963,0.45883657014839585,0,18,0.45465717589416765
19,0.616690598434425,2.2589713257642963,0.45883657014839585,0,19,0.45465717589416765
20,5.22687217114385,2.2589713257642963,0.45883657014839585,0,20,1.0832530915200944
21,0.616690598434425,2.2589713257642963,0.45883657014839585,0,21,0.45465717589416765
22,0.616690598434425,2.2589713257642963,0.45883657014839585,0,22,0.45465717589416765
23,0.616690598434425,2.2589713257642963,0.45883657014839585,0,23,0.45465717589416765
24,0.616690598434425,2.2589713257642963,0.45883657014839585,0,24,0.45465717589416765
25,0.616690598434425,2.2589713257642963,0.45883657014839585,0,25,0.45465717589416765
26,5.22687217114385,2.2589713257642963,0.45883657014839585,0,26,1.0832530915200944
27,0.616690598434425,2.2589713257642963,0.45883657014839585,0,27,0.45465717589416765
28,0.616690598434425,2.2589713257642963,0.45883657014839585,0,28,0.45465717589416765
29,0.616690598434425,2.2589713257642963,0.45883657014839585,0,29,0.45465717589416765
30,0.616690598434425,2.2589713257642963,0.45883657014839585,0,30,0.45465717589416765
31,0.616690598434425,2.2589713257642963,0.45883657014839585,0,31,0.45465717589416765
32,0.616690598434425,2.2589713257642963,0.45883657014839585,0,32,0.45465717589416765
33,0.616690598434425,2.2589713257642963,0.45883657014839585,0,33,0.45465717589416765
34,0.616690598434425,2.2589713257642963,0.45883657014839585,0,34,0.45465717589416765
35,0.616690598434425,2.2589713257642963,0.45883657014839585,0,35,0.45465717589416765
36,0.616690598434425,2.2589713257642963,0.45883657014839585,0,36,0.45465717589416765
37,0.616690598434425,2.2589713257642963,0.45883657014839585,0,37,0.45465717589416765
38,0.616690598434425,2.2589713257642963,0.45883657014839585,0,38,0.45465717589416765
39,7.454678088666663,2.2589713257642963,0.45883657014839585,0,39,1.387013296725872
40,0.616690598434425,2.2589713257642963,0.45883657014839585,0,40,0.45465717589416765
41,7.454678088666663,2.2589713257642963,0.45883657014839585,0,41,1.387013296725872
42,0.616690598434425,2.2589713257642963,0.45883657014839585,0,42,0.45465717589416765
43,0.616690598434425,2.2589713257642963,0.45883657014839585,0,43,0.45465717589416765
44,0.616690598434425,2.2589713257642963,0.45883657014839585,0,44,0.45465717589416765
45,6.895250680052644,2.2589713257642963,0.45883657014839585,0,45,1.3107356537311516
46,0.616690598434425,2.2589713257642963,0.45883657014839585,0,46,0.45465717589416765
47,0.616690598434425,2.2589713257642963,0.45883657014839585,0,47,0.45465717589416765
48,0.616690598434425,2.2589713257642963,0.45883657014839585,0,48,0.45465717589416765
49,0.616690598434425,2.2589713257642963,0.45883657014839585,0,49,0.45465717589416765
50,0.616690598434425,2.2589713257642963,0.45883657014839585,0,50,0.45465717589416765
51,0.616690598434425,2.2589713257642963,0.45883657014839585,0,51,0.45465717589416765
52,0.616690598434425,2.2589713257642963,0.45883657014839585,0,52,0.45465717589416765
53,0.616690598434425,2.2589713257642963,0.45883657014839585,0,53,0.45465717589416765
54,0.616690598434425,2.2589713257642963,0.45883657014839585,0,54,0.45465717589416765
55,0.616690598434425,2.2589713257642963,0.45883657014839585,0,55,0.45465717589416765
56,0.616690598434425,2.2589713257642963,0.45883657014839585,0,56,0.45465717589416765
57,0.616690598434425,2.2589713257642963,0.45883657014839585,0,57,0.45465717589416765
58,0.616690598434425,2.2589713257642963,0.45883657014839585,0,58,0.45465717589416765
