,Type information value,Generation information value,Feet information value,Mouth information value,Nose information value,Eyes information value,Ears information value,Head information value,Fur information value,Alpha Score information value,Neck information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,0.1946613609185345,0.46560884839559313,5.237621389661,3.5305263250769316,3.158063746496007,4.486534687250141,0.4501112790002676,4.3460534637003105,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,1,0.46679977777389375
1,0.1946613609185345,0.46560884839559313,3.9818317584444443,4.27152179627929,3.1422964306376904,4.6579242051524865,3.406807494779407,2.4184892998270424,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,2,0.44977898326965426
2,0.1946613609185345,0.46560884839559313,5.618894907724116,3.5450868696052544,3.0844362436787955,4.6579242051524865,0.4501112790002676,5.719898226407592,2.0637599736595176,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,3,0.49369163295484125
3,0.1946613609185345,0.46560884839559313,3.988449637208952,3.639579061895854,3.0844362436787955,4.739300757630108,0.4501112790002676,6.145990914195432,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,4,0.4529492976503415
4,0.1946613609185345,0.46560884839559313,3.9637875829746827,6.0879853107598665,3.0844362436787955,4.692625296257488,0.4501112790002676,2.4184892998270424,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,5,0.42761571716406027
5,0.1946613609185345,0.46560884839559313,1.1634360486548412,3.5305263250769316,3.158063746496007,4.629199916115855,0.4501112790002676,4.378281796598118,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,6,0.39365062426124364
6,0.1946613609185345,0.46560884839559313,1.1634360486548412,3.5450868696052544,3.2044993194862914,4.595974292582199,0.4501112790002676,4.308306382076619,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,7,0.39285887683989096
7,0.1946613609185345,0.46560884839559313,1.1634360486548412,3.5450868696052544,3.0844362436787955,5.23368497510183,0.4501112790002676,2.4184892998270424,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,8,0.3375285487518047
8,0.1946613609185345,0.46560884839559313,3.988449637208952,3.393571667622713,3.2131931893629426,5.202574442561799,0.4501112790002676,4.378281796598118,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,9,0.4262790393926072
9,0.1946613609185345,0.46560884839559313,3.988449637208952,5.237621389661,3.158063746496007,4.642185557710335,4.773181650305886,4.348179764808699,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,10,0.5594491428098238
10,2.9859643738193573,0.46560884839559313,1.1634360486548412,6.603574108440361,2.9859643738193573,8.293889609307746,0.4501112790002676,4.708927108586589,0.9204312137803007,4.708927108586589,0.12704181139444168,2.9859643738193573,0,11,0.6828464381695073
11,2.9859643738193573,0.46560884839559313,1.1634360486548412,3.393571667622713,2.9859643738193573,7.505393714501457,0.4501112790002676,3.9508048628238197,2.4977024781054467,3.9508048628238197,0.12704181139444168,2.9859643738193573,0,12,0.6089810471941557
12,0.1946613609185345,0.46560884839559313,1.1634360486548412,3.639579061895854,3.0844362436787955,4.692625296257488,3.5305263250769316,4.320779327556784,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,13,0.4522136525827669
13,0.1946613609185345,0.46560884839559313,3.9637875829746827,4.27152179627929,3.158063746496007,4.739300757630108,3.5305263250769316,4.291841780658887,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,14,0.48872712054377243
14,0.1946613609185345,0.46560884839559313,3.9637875829746827,5.787536943282955,3.0844362436787955,4.739300757630108,0.4501112790002676,4.3460534637003105,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,15,0.4886043491956126
15,2.9859643738193573,0.46560884839559313,1.1634360486548412,6.920431213780301,2.9859643738193573,7.505393714501457,0.4501112790002676,5.486534687250141,2.4977024781054467,5.486534687250141,0.12704181139444168,2.9859643738193573,0,16,0.7327628750354713
16,0.1946613609185345,0.46560884839559313,5.618894907724116,4.27152179627929,3.2044993194862914,4.804953996360365,4.87373797833226,2.4184892998270424,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,17,0.5119337831422462
17,0.1946613609185345,0.46560884839559313,4.02030590625908,4.27152179627929,3.147841709883373,4.6579242051524865,3.406807494779407,6.073841128439597,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,18,0.5487666855445739
18,0.1946613609185345,0.46560884839559313,1.1634360486548412,3.5909298991881378,3.0844362436787955,4.804953996360365,0.4501112790002676,4.308306382076619,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,19,0.3657979363046818
19,0.1946613609185345,0.46560884839559313,1.1634360486548412,3.617611941840643,3.2044993194862914,4.486534687250141,4.87373797833226,4.356716446763184,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,20,0.4760599952183893
20,0.1946613609185345,0.46560884839559313,3.9703230190246286,3.639579061895854,4.846430632336524,4.730953414916588,0.4501112790002676,4.267491919243138,4.60866298511316,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,21,0.5194568291593724
21,0.1946613609185345,0.46560884839559313,1.1634360486548412,3.639579061895854,4.802036512978071,4.804953996360365,4.87373797833226,4.320779327556784,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,22,0.48215152317255394
22,0.1946613609185345,0.46560884839559313,3.9703230190246286,3.5450868696052544,3.147841709883373,4.991769995500563,0.4501112790002676,4.378281796598118,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,23,0.42360078116980265
23,0.1946613609185345,0.46560884839559313,5.671172186591171,3.639579061895854,3.2131931893629426,4.524502537449162,0.4501112790002676,4.3460534637003105,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,24,0.4491362931270032
24,0.1946613609185345,0.46560884839559313,5.245526587746347,3.5149164886199635,3.114885313954571,4.6579242051524865,0.4501112790002676,4.526909035156256,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,25,0.44286423086460164
25,0.1946613609185345,0.46560884839559313,1.1634360486548412,4.27152179627929,3.0844362436787955,5.828508724339262,3.406807494779407,4.590929899188137,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,26,0.4881243648852448
26,0.1946613609185345,0.46560884839559313,6.698038792443853,3.5305263250769316,3.158063746496007,4.590929899188137,3.5305263250769316,4.348179764808699,2.0637599736595176,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,27,0.5458416907577849
27,0.1946613609185345,0.46560884839559313,3.9818317584444443,3.617611941840643,3.0844362436787955,5.123964607865433,0.4501112790002676,4.378281796598118,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,28,0.4264676787077126
28,2.9859643738193573,0.46560884839559313,1.1634360486548412,5.834457990670448,2.9859643738193573,7.413471225060418,0.4501112790002676,4.708927108586589,2.0637599736595176,4.708927108586589,0.12704181139444168,2.9859643738193573,0,29,0.6733502210005957
29,0.1946613609185345,0.46560884839559313,3.9637875829746827,4.241568574177663,3.158063746496007,5.23368497510183,0.4501112790002676,4.3460534637003105,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,30,0.44066929599615673
30,0.1946613609185345,0.46560884839559313,3.988449637208952,3.5149164886199635,4.802036512978071,4.590929899188137,3.5305263250769316,4.526909035156256,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,31,0.5074628189676831
31,0.1946613609185345,0.46560884839559313,3.9637875829746827,4.27152179627929,3.114885313954571,4.6579242051524865,0.4501112790002676,2.4184892998270424,2.0637599736595176,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,32,0.41490821230710506
32,2.9859643738193573,0.46560884839559313,1.1634360486548412,6.524502537449162,2.9859643738193573,7.543867862316093,0.4501112790002676,3.9508048628238197,2.0637599736595176,3.9508048628238197,8.895340232817471,2.9859643738193573,0,33,0.8247869992028709
33,0.1946613609185345,0.46560884839559313,1.1634360486548412,4.27152179627929,3.0844362436787955,4.695329505185867,3.5305263250769316,4.267491919243138,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,34,0.4335307470455625
34,2.9859643738193573,0.46560884839559313,1.1634360486548412,6.920431213780301,2.9859643738193573,7.603574108440361,0.4501112790002676,3.9508048628238197,2.0637599736595176,3.9508048628238197,6.168358727223886,2.9859643738193573,0,35,0.7821774461617597
35,0.1946613609185345,0.46560884839559313,1.1634360486548412,5.237621389661,3.1422964306376904,5.202574442561799,4.87373797833226,4.348179764808699,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,36,0.4889673196898804
36,0.1946613609185345,0.46560884839559313,5.302110116112714,3.5450868696052544,3.2044993194862914,4.730953414916588,3.406807494779407,4.3460534637003105,2.0637599736595176,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,37,0.5210648709320557
37,0.1946613609185345,0.46560884839559313,1.1634360486548412,6.0879853107598665,3.147841709883373,4.595974292582199,0.4501112790002676,4.348179764808699,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,38,0.41065879091028673
38,0.1946613609185345,0.46560884839559313,3.9703230190246286,4.27152179627929,3.0844362436787955,4.730953414916588,4.773181650305886,2.4184892998270424,2.0637599736595176,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,39,0.49692867117967876
39,0.1946613609185345,0.46560884839559313,5.671172186591171,3.5149164886199635,3.147841709883373,6.505393714501457,0.4501112790002676,4.308306382076619,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,40,0.48202431122859923
40,0.1946613609185345,0.46560884839559313,1.1634360486548412,3.639579061895854,3.2044993194862914,4.991769995500563,0.4501112790002676,4.348179764808699,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,41,0.4028044902748786
41,0.1946613609185345,0.46560884839559313,3.988449637208952,4.71440223865274,3.114885313954571,4.739300757630108,0.4501112790002676,4.526909035156256,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,42,0.44331043455012414
42,0.1946613609185345,0.46560884839559313,3.9818317584444443,4.3145293753667815,3.2044993194862914,4.595974292582199,0.4501112790002676,2.4184892998270424,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,43,0.39512409606493276
43,0.1946613609185345,0.46560884839559313,1.1634360486548412,3.639579061895854,3.158063746496007,4.486534687250141,3.406807494779407,2.4184892998270424,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,44,0.4117215822268631
44,0.1946613609185345,0.46560884839559313,5.703472678494481,3.393571667622713,3.2131931893629426,4.629199916115855,0.4501112790002676,4.3460534637003105,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,45,0.4470913180814962
45,0.1946613609185345,0.46560884839559313,6.698038792443853,3.5909298991881378,3.158063746496007,4.642185557710335,3.5305263250769316,4.267491919243138,2.4977024781054467,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,46,0.5545632893315418
46,0.1946613609185345,0.46560884839559313,1.1634360486548412,3.393571667622713,3.0844362436787955,4.524502537449162,0.4501112790002676,2.4184892998270424,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,47,0.3213822054325365
47,0.1946613609185345,0.46560884839559313,5.618894907724116,3.5149164886199635,3.147841709883373,5.123964607865433,0.4501112790002676,4.308306382076619,2.0637599736595176,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,48,0.47657694316384663
48,0.1946613609185345,0.46560884839559313,5.237621389661,4.3145293753667815,3.158063746496007,6.5536488831086785,0.4501112790002676,2.4184892998270424,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,49,0.4545362862579868
49,0.1946613609185345,0.46560884839559313,3.9818317584444443,4.71440223865274,3.158063746496007,5.123964607865433,3.5305263250769316,2.4184892998270424,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,50,0.46944667891488995
50,0.1946613609185345,0.46560884839559313,3.9818317584444443,4.27152179627929,3.2044993194862914,5.202574442561799,0.4501112790002676,5.742093972521788,2.0637599736595176,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,51,0.48949475097098605
51,0.1946613609185345,0.46560884839559313,5.671172186591171,4.27152179627929,3.114885313954571,4.595974292582199,5.920431213780301,5.719898226407592,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,52,0.5888816421747504
52,0.1946613609185345,0.46560884839559313,1.1634360486548412,4.3145293753667815,3.147841709883373,4.692625296257488,0.4501112790002676,4.348179764808699,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,53,0.3792026013494179
53,0.1946613609185345,0.46560884839559313,6.505393714501457,3.5305263250769316,3.2131931893629426,4.642185557710335,0.4501112790002676,2.4184892998270424,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,54,0.42878752343144116
54,0.1946613609185345,0.46560884839559313,3.9818317584444443,4.27152179627929,3.114885313954571,4.695329505185867,0.4501112790002676,2.4184892998270424,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,55,0.39450003223715563
55,0.1946613609185345,0.46560884839559313,4.02030590625908,3.5305263250769316,3.114885313954571,6.5536488831086785,0.4501112790002676,4.320779327556784,0.9204312137803007,0.1946613609185345,0.12704181139444168,0.1946613609185345,0,56,0.4518685409944676
