,Background information value,Pattern information value,Skin information value,Clothes information value,Nose information value,Eyes information value,Hat information value,Type information value,Tattoo information value,Mouth information value,Skeleton information value,Goldchain information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,3.321928094887362,1.6813071668516646,2.5994620704162714,5.143054136717567,0.03106139526236056,5.058893689053568,7.117787378107137,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,0,0.4655009921460831
1,3.023269779322847,1.38458370273713,2.5994620704162714,5.321928094887363,0.03106139526236056,3.321928094887362,6.55979192498625,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,1,0.428554391389431
2,2.977099597889921,1.6813071668516646,2.5994620704162714,6.117787378107137,0.03106139526236056,4.046921047387492,5.1127866970487705,0.35919400429155957,2.1923153567568927,3.3378856687903387,0.41503749927884376,0.13907691900077987,3.5942254220501244,0,2,0.5317504665952332
3,3.023269779322847,1.6813071668516646,2.6896598793878495,5.0350469470992,0.03106139526236056,4.046921047387492,7.733123527871812,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,2.0800879113226918,0,3,0.487351351837496
4,2.787866492466244,1.38458370273713,2.6896598793878495,5.636660688370521,0.03106139526236056,4.573466861883326,5.1127866970487705,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,4,0.42813133927291824
5,3.0115879742752116,1.38458370273713,2.6896598793878495,5.216250016992825,0.03106139526236056,6.795859283219775,5.227016447861895,0.35919400429155957,0.7794223934091009,3.3378856687903387,0.41503749927884376,0.13907691900077987,1.612196335466671,0,5,0.5055687069332484
6,2.9434164716336326,1.38458370273713,2.5994620704162714,4.908334012478187,0.03106139526236056,3.321928094887362,7.333516069162574,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,1.612196335466671,0,6,0.4516995941339825
7,2.9434164716336326,1.38458370273713,2.5994620704162714,6.210896782498619,0.03106139526236056,3.321928094887362,6.058893689053568,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,7,0.44934895112130085
8,2.9434164716336326,1.6813071668516646,2.5994620704162714,5.811978948583052,0.03106139526236056,3.321928094887362,7.020925838854548,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,5.594225422050124,3.5942254220501244,0,8,0.5874736511631079
9,3.1202942337177118,1.6813071668516646,4.643856189774724,4.908334012478187,0.03106139526236056,4.046921047387492,9.117787378107137,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,9,0.5410325658466364
10,2.977099597889921,1.38458370273713,2.5994620704162714,6.965784284662087,0.03106139526236056,10.965784284662087,2.7093396881886447,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,10,0.5420398007295987
11,2.9434164716336326,1.38458370273713,2.6896598793878495,4.956795501434833,0.03106139526236056,6.779917739350753,6.55979192498625,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,11,0.4791653828113242
12,3.023269779322847,1.38458370273713,1.402778731599688,5.673002535434241,0.03106139526236056,5.265344566520995,6.764150423492437,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,3.8119789485830515,2.058292691319033,0,12,0.5096941835566106
13,2.9434164716336326,1.6813071668516646,1.402778731599688,6.643856189774724,0.03106139526236056,3.321928094887362,6.493296513199343,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,1.612196335466671,0,13,0.4516236376721404
14,2.787866492466244,1.7121731327149188,1.402778731599688,5.974829424265094,0.03106139526236056,3.1844245711374275,6.828280760912152,0.35919400429155957,2.1923153567568927,0.28366751971201254,2.0,0.13907691900077987,2.0800879113226918,0,14,0.47257379991361553
15,3.321928094887362,1.38458370273713,4.643856189774724,5.878321443411748,0.03106139526236056,4.380821783940931,7.002310160687201,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,15,0.5186143113817183
16,2.888968687611256,1.38458370273713,1.402778731599688,7.333516069162574,0.03106139526236056,5.058893689053568,6.673002535434241,0.35919400429155957,2.346664773208869,7.158429362604483,2.0,0.13907691900077987,2.0800879113226918,0,16,0.6337176932005731
17,3.1202942337177118,1.7121731327149188,2.5994620704162714,5.636660688370521,0.03106139526236056,5.380821783940931,7.405069330187608,0.35919400429155957,2.1923153567568927,0.28366751971201254,2.0,0.13907691900077987,3.5942254220501244,0,17,0.5619203829465961
18,2.888968687611256,1.7121731327149188,2.6896598793878495,5.811978948583052,0.03106139526236056,4.795859283219775,5.886832943267265,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,18,0.44695799560110794
19,3.1202942337177118,1.7121731327149188,2.6896598793878495,5.0350469470992,0.03106139526236056,7.965784284662087,6.9839316313723465,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,19,0.5383258881204998
20,3.023269779322847,1.7121731327149188,1.402778731599688,6.368849142274855,0.03106139526236056,5.380821783940931,6.058893689053568,3.056491198838264,2.1923153567568927,0.28366751971201254,0.41503749927884376,3.8119789485830515,2.0800879113226918,0,20,0.5841565280179467
21,2.888968687611256,1.6813071668516646,2.6896598793878495,5.811978948583052,0.03106139526236056,3.321928094887362,7.221623189091677,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,21,0.47485955163598714
22,3.023269779322847,1.38458370273713,3.643856189774725,5.1791879227712805,0.03106139526236056,6.965784284662087,5.168771306825942,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,22,0.4982869402211666
23,3.321928094887362,1.7121731327149188,1.402778731599688,5.965784284662087,0.03106139526236056,3.1844245711374275,5.002310160687201,3.056491198838264,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,23,0.46438390436451266
24,2.787866492466244,1.7121731327149188,2.5994620704162714,7.764150423492437,0.03106139526236056,4.965784284662087,5.1127866970487705,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,24,0.4990153370969961
25,3.321928094887362,1.7121731327149188,2.5994620704162714,5.878321443411748,0.03106139526236056,4.046921047387492,7.137965260044767,0.35919400429155957,2.1923153567568927,0.28366751971201254,2.0,0.13907691900077987,3.5942254220501244,0,25,0.5430389601539335
26,2.787866492466244,1.6813071668516646,4.643856189774724,5.861447624847352,0.03106139526236056,4.878321443411748,4.961282892427146,0.35919400429155957,2.1923153567568927,0.28366751971201254,2.0,0.13907691900077987,3.5942254220501244,0,26,0.5449522145186214
27,2.787866492466244,1.6813071668516646,1.402778731599688,4.908334012478187,0.03106139526236056,3.1844245711374275,5.886832943267265,0.35919400429155957,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,27,0.40835903512828703
28,2.787866492466244,1.38458370273713,1.402778731599688,5.0350469470992,0.03106139526236056,3.1844245711374275,6.480357457491845,4.0564911988382635,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,3.541198058410986,0,28,0.4814665450451646
29,3.1202942337177118,1.6813071668516646,2.6896598793878495,7.405069330187608,0.03106139526236056,4.380821783940931,7.795859283219775,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.0800879113226918,0,29,0.5312496421170511
30,3.321928094887362,1.6813071668516646,1.402778731599688,5.811978948583052,0.03106139526236056,5.158429362604483,6.764150423492437,3.056491198838264,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,30,0.5223010010429445
31,3.1202942337177118,1.7121731327149188,1.402778731599688,5.974829424265094,0.03106139526236056,3.1844245711374275,6.519528054772523,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,3.8119789485830515,2.0800879113226918,0,31,0.509819049542387
32,3.1202942337177118,1.6813071668516646,1.402778731599688,5.259806382979565,0.03106139526236056,4.046921047387492,2.7093396881886447,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,3.541198058410986,0,32,0.387657053858171
33,3.023269779322847,1.7121731327149188,1.402778731599688,6.368849142274855,0.03106139526236056,6.107803289534515,6.9839316313723465,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,1.612196335466671,0,33,0.5023817549144807
34,3.023269779322847,1.7121731327149188,1.402778731599688,4.878321443411748,0.03106139526236056,6.764150423492437,6.6152870375779536,0.35919400429155957,0.7794223934091009,0.28366751971201254,2.0,0.13907691900077987,1.612196335466671,0,34,0.4827645393507688
35,3.1202942337177118,1.38458370273713,5.895394956770689,5.28771237954945,0.03106139526236056,8.643856189774725,6.158429362604483,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,35,0.5635839524693105
36,2.888968687611256,1.38458370273713,1.402778731599688,5.28771237954945,0.03106139526236056,3.1844245711374275,6.795859283219775,0.35919400429155957,2.1923153567568927,0.28366751971201254,0.41503749927884376,3.8119789485830515,1.612196335466671,0,36,0.48356661845702703
37,2.9434164716336326,1.6813071668516646,4.643856189774724,6.795859283219775,0.03106139526236056,4.643856189774724,7.380821783940931,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,37,0.5171473457111736
38,3.1202942337177118,1.7121731327149188,5.895394956770689,5.102837036641166,0.03106139526236056,3.321928094887362,6.965784284662087,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,38,0.485006555088749
39,2.888968687611256,1.38458370273713,5.895394956770689,5.216250016992825,0.03106139526236056,4.878321443411748,2.7093396881886447,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,3.541198058410986,0,39,0.4651654724059861
40,2.787866492466244,1.38458370273713,1.402778731599688,4.824188006278269,0.03106139526236056,3.1844245711374275,6.878321443411748,5.063710705351345,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,3.541198058410986,0,40,0.500945121804681
41,3.0115879742752116,1.6813071668516646,4.643856189774724,4.891107598367591,0.03106139526236056,5.50635266602479,5.886832943267265,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,41,0.48417036438319366
42,2.787866492466244,1.38458370273713,1.402778731599688,7.828280760912152,0.03106139526236056,5.643856189774724,5.058893689053568,3.056491198838264,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,42,0.5290168895751935
43,2.888968687611256,1.7121731327149188,2.5994620704162714,5.878321443411748,0.03106139526236056,4.717856771218502,2.7093396881886447,0.35919400429155957,0.7794223934091009,0.28366751971201254,0.41503749927884376,0.13907691900077987,2.058292691319033,0,43,0.40074964329611684
44,3.1202942337177118,1.7121731327149188,1.402778731599688,4.878321443411748,0.03106139526236056,4.321928094887363,6.947862376664824,4.0564911988382635,2.346664773208869,0.28366751971201254,0.41503749927884376,0.13907691900077987,1.612196335466671,0,44,0.5099513721836101
