,Eyes information value,Mouth information value,Hat information value,Clothes information value,Skin information value,Background information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,13.287856641840545,13.287856641840545,13.287856641840545,13.287856641840545,13.287856641840545,13.287856641840545,0.0,6,0,10.906073230968103
1,3.304863067146234,3.6953996045724637,4.7218026036694525,4.6585000217609345,4.054236965080841,4.158573624895578,0.0,0,1,0.48059841340071074
2,3.3091461827341866,3.456549398038493,3.6658048223841675,4.039929128396959,4.737109856457301,4.158573624895578,0.0,0,2,0.45663505048271974
3,6.127985305062155,4.110437103851307,4.056635461129359,4.718001033509596,2.952466287146619,4.13303853278844,0.0,0,3,0.5100124673860486
4,3.3091461827341866,3.456549398038493,3.4423665908961687,5.702894141119388,4.374967305610583,4.14830528944175,0.0,0,4,0.47748839767562706
5,4.248937652548242,3.740962181952907,4.776103988073165,4.570180218774148,3.008246060788059,3.9457819738414055,0.0,0,5,0.47467405200735235
6,3.3764646539970844,3.551454710522254,4.056635461129359,4.820251091757546,3.015226856864174,3.3869898338597952,0.0,0,6,0.4339648155993164
7,4.965928546953181,3.6953996045724637,5.493440775490438,4.718001033509596,2.952466287146619,4.059037951344663,0.0,0,7,0.505824868012071
8,4.480501719782939,4.110437103851307,4.28504162623349,4.039929128396959,5.417491922257139,3.6314317785627637,0.0,0,8,0.5073991360687713
9,3.3719772630047706,3.456549398038493,3.6314317785627637,4.351218702837973,3.008246060788059,3.9749736865561887,0.0,0,9,0.4259013733751324
10,3.501587014192078,4.110437103851307,3.6658048223841675,4.800016608017493,4.737109856457301,3.6458049489125672,0.0,0,10,0.47800686943399884
11,3.501587014192078,3.551454710522254,6.117931640398232,4.351218702837973,3.008246060788059,4.240732729726518,0.0,0,11,0.4840728441388337
12,6.601356114657325,3.7820450879209497,5.4740754506235065,4.6585000217609345,2.952466287146619,4.158573624895578,0.0,0,12,0.5398811614822013
13,3.2043773145087022,3.901994241199083,7.179332185062375,4.039929128396959,3.015226856864174,3.3869898338597952,0.0,0,13,0.48322626872532853
14,3.501587014192078,4.117931640398232,4.6189716575742965,4.570180218774148,2.952466287146619,4.13303853278844,0.0,0,14,0.4669347882882512
15,4.248937652548242,3.6953996045724637,5.039929128396959,4.51306958223937,2.952466287146619,3.9749736865561887,0.0,0,15,0.4773036698584556
16,5.948006638955919,3.901994241199083,4.718001033509596,7.733267790162906,3.770187253706732,4.059037951344663,0.0,0,16,0.5888035914486203
17,3.304863067146234,3.456549398038493,3.4423665908961687,5.702894141119388,3.015226856864174,3.3869898338597952,0.0,0,17,0.435955483869958
18,3.3764646539970844,3.901994241199083,5.4740754506235065,5.5736111241744215,2.952466287146619,3.6314317785627637,0.0,0,18,0.48678666385402003
19,3.3719772630047706,3.740962181952907,5.601356114657325,4.570180218774148,4.287856641840544,4.2627170795620355,0.0,0,19,0.5048629296244193
20,3.3091461827341866,3.740962181952907,4.718001033509596,6.5463896554393965,4.477285007099397,3.6314317785627637,0.0,0,20,0.5163567485649296
21,3.501587014192078,4.796003545510869,4.921534427594728,4.820251091757546,4.737109856457301,4.13303853278844,0.0,0,21,0.5258600862357914
22,3.3764646539970844,3.551454710522254,5.4740754506235065,3.8976876856403604,3.770187253706732,3.585683956474996,0.0,0,22,0.4622716959958538
23,3.3764646539970844,4.796003545510869,4.28504162623349,4.0257617964703645,4.054236965080841,4.2627170795620355,0.0,0,23,0.48464062689780835
24,4.965928546953181,4.110437103851307,3.4423665908961687,4.0257617964703645,4.360078679758202,3.3869898338597952,0.0,0,24,0.4747004427125214
25,4.480501719782939,3.7761039880731646,5.4740754506235065,4.800016608017493,3.770187253706732,4.158573624895578,0.0,0,25,0.5170649976091103
26,6.687943799653416,3.7237071518548124,4.28504162623349,4.718001033509596,2.952466287146619,4.166323124500512,0.0,0,26,0.5185115659324862
27,3.3719772630047706,3.551454710522254,4.330754600278258,5.587416923699452,4.287856641840544,3.6458049489125672,0.0,0,27,0.48415285268875863
28,3.3091461827341866,8.380966046232025,4.776103988073165,4.039929128396959,4.374967305610583,3.9457819738414055,0.0,0,28,0.563328917655562
29,3.3091461827341866,5.725614217619471,4.319189848645335,4.644000452065819,4.287856641840544,3.6314317785627637,0.0,0,29,0.5064690613713161
30,5.948006638955919,3.740962181952907,4.319189848645335,4.351218702837973,3.770187253706732,4.158573624895578,0.0,0,30,0.5137170916539489
31,4.248937652548242,6.844913145991816,4.6189716575742965,4.351218702837973,4.737109856457301,3.585683956474996,0.0,0,31,0.5547293674349694
32,3.3719772630047706,3.456549398038493,3.6658048223841675,5.51306958223937,5.417491922257139,4.2627170795620355,0.0,0,32,0.5019817002411876
33,3.501587014192078,3.456549398038493,4.6189716575742965,3.8976876856403604,2.952466287146619,4.14830528944175,0.0,0,33,0.441166836598308
34,4.480501719782939,3.7761039880731646,5.844913145991816,4.611899608898795,3.008246060788059,3.9457819738414055,0.0,0,34,0.5015876681307633
35,6.601356114657325,3.456549398038493,4.776103988073165,7.764294685783531,4.477285007099397,3.9749736865561887,0.0,0,35,0.6067833600363521
36,3.8912518606586857,3.6953996045724637,4.184568833428522,4.820251091757546,3.015226856864174,3.9457819738414055,0.0,0,36,0.4602574562302698
37,3.501587014192078,4.117931640398232,5.601356114657325,4.039929128396959,3.770187253706732,4.2627170795620355,0.0,0,37,0.4942841560503747
38,3.3719772630047706,4.808076377811444,4.776103988073165,4.6585000217609345,4.054236965080841,4.240732729726518,0.0,0,38,0.5063203136967156
39,3.304863067146234,3.499954082449112,5.601356114657325,3.8976876856403604,4.374967305610583,3.6458049489125672,0.0,0,39,0.4753467022279163
40,3.3764646539970844,3.7237071518548124,3.6658048223841675,4.150865529760314,3.770187253706732,3.6314317785627637,0.0,0,40,0.43614252418279154
41,3.3091461827341866,4.808076377811444,5.844913145991816,6.733267790162906,3.008246060788059,3.3869898338597952,0.0,0,41,0.5293993947495632
42,5.339489410255866,3.901994241199083,3.6658048223841675,5.5736111241744215,3.015226856864174,4.158573624895578,0.0,0,42,0.5013385804046777
43,3.2043773145087022,4.117931640398232,4.808076377811444,4.0257617964703645,4.307717064201387,3.585683956474996,0.0,0,43,0.46997104980125237
44,6.687943799653416,3.7237071518548124,3.6658048223841675,4.351218702837973,3.008246060788059,3.9457819738414055,0.0,0,44,0.49602326296195154
45,3.3764646539970844,3.456549398038493,3.6314317785627637,4.3134420520350165,3.015226856864174,3.846987474229674,0.0,0,45,0.4228861803064195
46,3.501587014192078,3.7820450879209497,4.319189848645335,5.51306958223937,4.374967305610583,3.846987474229674,0.0,0,46,0.4951466928668281
47,3.3764646539970844,3.456549398038493,4.184568833428522,4.718001033509596,2.952466287146619,4.13303853278844,0.0,0,47,0.4459647626391116
48,3.3719772630047706,3.499954082449112,5.493440775490438,5.587416923699452,3.008246060788059,3.846987474229674,0.0,0,48,0.48479299247549806
49,6.467677679425356,3.7820450879209497,4.184568833428522,5.51306958223937,4.360078679758202,3.3869898338597952,0.0,0,49,0.5411985338379925
50,3.304863067146234,3.7237071518548124,5.493440775490438,4.644000452065819,3.015226856864174,4.13303853278844,0.0,0,50,0.4751443203283606
51,3.3764646539970844,3.7820450879209497,4.808076377811444,4.6585000217609345,5.417491922257139,4.158573624895578,0.0,0,51,0.5120172191335963
52,4.248937652548242,3.551454710522254,4.056635461129359,4.6585000217609345,3.008246060788059,3.3869898338597952,0.0,0,52,0.44771717205766703
53,6.615431299869049,3.7237071518548124,4.808076377811444,5.702894141119388,3.008246060788059,4.2627170795620355,0.0,0,53,0.5495358872935732
54,3.501587014192078,3.7820450879209497,5.467677679425356,4.800016608017493,5.021070101145643,3.9457819738414055,0.0,0,54,0.5182124875750772
55,3.2043773145087022,3.456549398038493,3.6658048223841675,5.5736111241744215,3.015226856864174,3.6314317785627637,0.0,0,55,0.44060860529394874
56,3.3091461827341866,4.796003545510869,5.601356114657325,4.0257617964703645,3.008246060788059,3.9749736865561887,0.0,0,56,0.48298468982046716
57,3.3764646539970844,3.6953996045724637,3.6314317785627637,4.039929128396959,7.179332185062375,4.158573624895578,0.0,0,57,0.5096718004085425
58,3.304863067146234,4.110437103851307,5.601356114657325,4.351218702837973,2.952466287146619,3.3869898338597952,0.0,0,58,0.4632835186793204
59,3.501587014192078,3.551454710522254,4.184568833428522,4.800016608017493,4.374967305610583,4.14830528944175,0.0,0,59,0.47996377199732077
60,3.304863067146234,8.380966046232025,7.179332185062375,4.039929128396959,3.493440775490438,4.158573624895578,0.0,0,60,0.5971403098738773
61,3.8912518606586857,3.740962181952907,4.28504162623349,4.150865529760314,2.952466287146619,3.846987474229674,0.0,0,61,0.44687318628111933
62,3.3719772630047706,3.6953996045724637,5.4740754506235065,4.351218702837973,4.737109856457301,4.158573624895578,0.0,0,62,0.5039504261207419
63,3.3091461827341866,3.499954082449112,3.6658048223841675,4.150865529760314,3.008246060788059,4.166323124500512,0.0,0,63,0.42601750848766334
64,3.3764646539970844,3.6953996045724637,3.6658048223841675,5.51306958223937,3.015226856864174,4.240732729726518,0.0,0,64,0.4593627948836993
65,5.405213592478702,3.7237071518548124,3.6658048223841675,4.184568833428522,4.054236965080841,3.9749736865561887,0.0,0,65,0.4887107774294049
66,3.2043773145087022,3.7820450879209497,5.039929128396959,4.51306958223937,2.952466287146619,4.166323124500512,0.0,0,66,0.4623236148734385
67,3.3719772630047706,3.740962181952907,4.056635461129359,4.0257617964703645,5.417491922257139,3.9457819738414055,0.0,0,67,0.47991903767951777
68,4.480501719782939,3.456549398038493,4.921534427594728,4.3134420520350165,4.287856641840544,3.9749736865561887,0.0,0,68,0.49704247275113506
69,3.8912518606586857,3.456549398038493,4.28504162623349,4.351218702837973,4.737109856457301,3.846987474229674,0.0,0,69,0.4801056288725051
70,5.339489410255866,3.7820450879209497,8.48050171978294,4.718001033509596,3.770187253706732,3.3869898338597952,0.0,0,70,0.5760373243524292
71,3.2043773145087022,4.808076377811444,3.4423665908961687,4.570180218774148,6.14830528944175,3.9457819738414055,0.0,0,71,0.5104135437557288
72,4.480501719782939,3.456549398038493,4.921534427594728,6.068688121378382,4.287856641840544,4.13303853278844,0.0,0,72,0.5344319793641444
73,3.3091461827341866,3.6953996045724637,3.6314317785627637,4.51306958223937,3.770187253706732,4.240732729726518,0.0,0,73,0.452587050631733
74,3.3091461827341866,7.333660331453669,4.28504162623349,4.150865529760314,4.374967305610583,3.846987474229674,0.0,0,74,0.5335037370257073
75,3.3719772630047706,3.740962181952907,4.184568833428522,4.039929128396959,4.360078679758202,4.158573624895578,0.0,0,75,0.4661905269891631
76,3.3719772630047706,4.117931640398232,4.921534427594728,4.611899608898795,4.360078679758202,4.059037951344663,0.0,0,76,0.4971910224506885
77,3.3091461827341866,3.551454710522254,3.4423665908961687,4.351218702837973,4.054236965080841,4.059037951344663,0.0,0,77,0.44491678302661364
78,3.2043773145087022,3.7761039880731646,7.333660331453669,4.039929128396959,3.015226856864174,3.846987474229674,0.0,0,78,0.49277116990485786
79,5.339489410255866,3.499954082449112,7.93030463722246,6.733267790162906,3.008246060788059,4.14830528944175,0.0,0,79,0.5991426086965916
80,6.733267790162906,3.499954082449112,4.319189848645335,5.51306958223937,3.770187253706732,3.9749736865561887,0.0,0,80,0.5434695342091106
81,3.501587014192078,5.254433640303094,4.6189716575742965,4.3134420520350165,4.054236965080841,6.011732236566306,0.0,0,81,0.5423705301705251
82,3.3764646539970844,6.965928546953181,3.6658048223841675,7.764294685783531,3.493440775490438,4.166323124500512,0.0,0,82,0.575158770152625
83,3.3719772630047706,3.551454710522254,7.93030463722246,4.6585000217609345,5.702894141119388,4.158573624895578,0.0,0,83,0.5740145555626192
84,3.3764646539970844,3.499954082449112,5.601356114657325,5.002454422978295,4.360078679758202,4.166323124500512,0.0,0,84,0.50821593958929
85,6.629645159088749,4.110437103851307,4.776103988073165,4.351218702837973,3.770187253706732,4.158573624895578,0.0,0,85,0.5431866393215847
86,3.2043773145087022,3.7237071518548124,4.6189716575742965,4.611899608898795,3.015226856864174,4.166323124500512,0.0,0,86,0.4561150964267422
87,3.501587014192078,4.796003545510869,3.6314317785627637,4.184568833428522,2.952466287146619,3.6458049489125672,0.0,0,87,0.4438302853841075
88,4.965928546953181,3.7761039880731646,4.330754600278258,8.039929128396958,5.021070101145643,4.166323124500512,0.0,0,88,0.5921181627639643
89,4.480501719782939,3.499954082449112,3.4423665908961687,6.068688121378382,2.952466287146619,3.846987474229674,0.0,0,89,0.4746887513346244
90,4.480501719782939,3.456549398038493,4.056635461129359,3.8976876856403604,4.737109856457301,4.166323124500512,0.0,0,90,0.4845347412847628
91,3.304863067146234,3.6953996045724637,7.333660331453669,4.150865529760314,3.770187253706732,4.158573624895578,0.0,0,91,0.5161678493317543
92,5.948006638955919,3.7820450879209497,5.4740754506235065,4.0257617964703645,3.015226856864174,3.6458049489125672,0.0,0,92,0.5059547540500141
93,3.3764646539970844,3.7237071518548124,5.601356114657325,4.184568833428522,4.287856641840544,3.846987474229674,0.0,0,93,0.4889537954898604
94,3.501587014192078,3.901994241199083,4.7218026036694525,6.812123210874146,3.008246060788059,3.6314317785627637,0.0,0,94,0.4998237957682839
95,6.5736111241744215,3.456549398038493,3.4423665908961687,4.150865529760314,3.770187253706732,4.158573624895578,0.0,0,95,0.4993346378208845
96,3.3764646539970844,3.6953996045724637,4.056635461129359,4.611899608898795,4.477285007099397,3.585683956474996,0.0,0,96,0.46516025645748776
97,3.2043773145087022,3.499954082449112,7.380966046232025,8.333660331453668,4.374967305610583,3.846987474229674,0.0,0,97,0.5987780622888697
98,3.2043773145087022,4.110437103851307,8.117931640398231,4.0257617964703645,3.770187253706732,3.3869898338597952,0.0,0,98,0.5201179380085343
99,3.8912518606586857,3.7237071518548124,3.6314317785627637,4.351218702837973,5.417491922257139,4.059037951344663,0.0,0,99,0.48999338898101125
100,6.687943799653416,3.901994241199083,7.828425023203247,4.718001033509596,3.008246060788059,4.240732729726518,0.0,0,100,0.59378377534141
101,3.3719772630047706,3.551454710522254,5.039929128396959,5.788010754757338,4.374967305610583,4.13303853278844,0.0,0,101,0.5131550591129801
102,4.965928546953181,3.740962181952907,4.28504162623349,6.812123210874146,5.021070101145643,3.6314317785627637,0.0,0,102,0.5560918688848911
103,4.480501719782939,4.117931640398232,4.056635461129359,4.570180218774148,4.737109856457301,4.2627170795620355,0.0,0,103,0.5124847423662023
104,3.304863067146234,3.7761039880731646,6.687943799653416,5.002454422978295,3.008246060788059,3.9749736865561887,0.0,0,104,0.5032905103273035
105,4.965928546953181,3.901994241199083,8.48050171978294,4.644000452065819,4.054236965080841,4.158573624895578,0.0,0,105,0.5902641568339245
106,3.2043773145087022,5.254433640303094,4.184568833428522,5.587416923699452,5.021070101145643,4.158573624895578,0.0,0,106,0.5356488773875309
107,3.3719772630047706,3.456549398038493,5.039929128396959,4.490195115986784,5.368993404565949,3.3869898338597952,0.0,0,107,0.4907847291104738
108,3.2043773145087022,5.254433640303094,7.333660331453669,4.6585000217609345,3.015226856864174,3.9457819738414055,0.0,0,108,0.5356789658854025
109,3.501587014192078,3.6953996045724637,3.6658048223841675,4.644000452065819,3.493440775490438,4.240732729726518,0.0,0,109,0.45416990118197625
110,5.339489410255866,7.138109522335862,4.330754600278258,4.039929128396959,5.702894141119388,3.846987474229674,0.0,0,110,0.5940343281331991
111,3.2043773145087022,3.499954082449112,3.6314317785627637,4.490195115986784,3.008246060788059,3.6314317785627637,0.0,0,111,0.4194768019842274
112,4.480501719782939,5.254433640303094,5.4740754506235065,5.002454422978295,5.417491922257139,3.585683956474996,0.0,0,112,0.5709061753514832
113,3.8912518606586857,3.7237071518548124,4.808076377811444,4.0257617964703645,3.770187253706732,4.158573624895578,0.0,0,113,0.4763809483734586
114,3.304863067146234,3.901994241199083,4.808076377811444,4.611899608898795,3.015226856864174,3.585683956474996,0.0,0,114,0.45391153360186287
115,6.587416923699452,3.901994241199083,4.056635461129359,4.0257617964703645,2.952466287146619,4.13303853278844,0.0,0,115,0.5013896462621725
116,4.248937652548242,5.254433640303094,5.601356114657325,4.490195115986784,3.015226856864174,3.6314317785627637,0.0,0,116,0.5128072830662592
117,3.2043773145087022,3.551454710522254,3.6658048223841675,8.333660331453668,3.015226856864174,3.3869898338597952,0.0,0,117,0.49162267540350374
118,6.615431299869049,3.6953996045724637,5.493440775490438,5.702894141119388,4.054236965080841,3.9749736865561887,0.0,0,118,0.5771934579266601
119,4.480501719782939,3.551454710522254,4.7218026036694525,4.490195115986784,4.477285007099397,4.059037951344663,0.0,0,119,0.5037925794407273
120,3.304863067146234,3.7820450879209497,4.718001033509596,4.800016608017493,4.477285007099397,4.166323124500512,0.0,0,120,0.4934013696320737
121,3.2043773145087022,3.6953996045724637,4.28504162623349,4.150865529760314,3.008246060788059,3.846987474229674,0.0,0,121,0.43365009522338377
122,6.127985305062155,6.844913145991816,4.6189716575742965,5.788010754757338,7.179332185062375,4.240732729726518,0.0,0,122,0.6800529867953902
123,3.3719772630047706,3.6953996045724637,5.4740754506235065,5.5736111241744215,4.360078679758202,3.3869898338597952,0.0,0,123,0.5053921691050476
124,6.702894141119388,3.456549398038493,5.039929128396959,4.820251091757546,5.368993404565949,4.158573624895578,0.0,0,124,0.5774047889442716
125,4.248937652548242,3.551454710522254,3.6658048223841675,7.138109522335862,2.952466287146619,3.6314317785627637,0.0,0,125,0.4922224303859554
126,3.3091461827341866,3.7820450879209497,4.330754600278258,4.150865529760314,4.307717064201387,6.011732236566306,0.0,0,126,0.5059809385093071
127,3.501587014192078,3.740962181952907,4.330754600278258,6.5463896554393965,7.179332185062375,3.9749736865561887,0.0,0,127,0.5720661406278758
128,3.3719772630047706,4.110437103851307,4.184568833428522,4.800016608017493,5.021070101145643,3.3869898338597952,0.0,0,128,0.48610301817652546
129,3.2043773145087022,3.499954082449112,4.056635461129359,4.0257617964703645,3.008246060788059,4.158573624895578,0.0,0,129,0.4290114764748105
130,3.501587014192078,3.7237071518548124,5.844913145991816,4.51306958223937,6.14830528944175,3.6458049489125672,0.0,0,130,0.5350029568688883
131,3.8912518606586857,3.7820450879209497,3.6658048223841675,5.5736111241744215,4.287856641840544,4.2627170795620355,0.0,0,131,0.4975980200539849
132,4.965928546953181,3.7237071518548124,3.4423665908961687,8.200393800590204,3.008246060788059,3.846987474229674,0.0,0,132,0.5312947568491933
133,3.501587014192078,3.499954082449112,4.184568833428522,4.3134420520350165,4.054236965080841,3.9457819738414055,0.0,0,133,0.4592235141721766
134,3.3719772630047706,3.740962181952907,4.921534427594728,4.718001033509596,3.008246060788059,4.13303853278844,0.0,0,134,0.46692666181367437
135,6.615431299869049,3.7761039880731646,4.319189848645335,4.820251091757546,4.287856641840544,4.158573624895578,0.0,0,135,0.5467284050109456
136,6.878465705702842,4.117931640398232,7.179332185062375,4.570180218774148,2.952466287146619,4.158573624895578,0.0,0,136,0.5834580296088633
137,3.304863067146234,3.7820450879209497,4.184568833428522,5.002454422978295,3.015226856864174,3.6314317785627637,0.0,0,137,0.4479091956023541
138,3.501587014192078,3.6953996045724637,7.405213592478702,4.351218702837973,4.307717064201387,3.846987474229674,0.0,0,138,0.5297410644777787
139,3.3091461827341866,5.725614217619471,4.28504162623349,4.0257617964703645,4.477285007099397,3.6314317785627637,0.0,0,139,0.49742202660396906
140,3.304863067146234,3.456549398038493,4.6189716575742965,4.570180218774148,3.008246060788059,4.158573624895578,0.0,0,140,0.4517549008500069
141,6.127985305062155,4.117931640398232,7.287856641840544,4.570180218774148,2.952466287146619,3.6458049489125672,0.0,0,141,0.5608926517298948
142,5.948006638955919,3.901994241199083,7.93030463722246,4.644000452065819,3.008246060788059,4.158573624895578,0.0,0,142,0.5782633545661339
143,3.3719772630047706,3.7761039880731646,4.808076377811444,4.351218702837973,3.008246060788059,3.9749736865561887,0.0,0,143,0.45513977317031623
144,3.3719772630047706,3.551454710522254,4.776103988073165,4.0257617964703645,3.015226856864174,3.6458049489125672,0.0,0,144,0.4374687932079559
145,3.3764646539970844,3.740962181952907,4.330754600278258,6.5463896554393965,3.493440775490438,3.6314317785627637,0.0,0,145,0.49087871535204003
146,3.304863067146234,4.796003545510869,3.4423665908961687,4.6585000217609345,4.287856641840544,4.13303853278844,0.0,0,146,0.4811700596567063
147,3.8912518606586857,3.551454710522254,4.921534427594728,5.51306958223937,4.360078679758202,4.14830528944175,0.0,0,147,0.5156235156779554
148,3.3091461827341866,3.456549398038493,5.844913145991816,4.039929128396959,4.374967305610583,3.585683956474996,0.0,0,148,0.48094651567724417
149,6.702894141119388,3.6953996045724637,4.330754600278258,4.184568833428522,3.770187253706732,3.6314317785627637,0.0,0,149,0.5142466341196086
150,3.304863067146234,3.551454710522254,4.776103988073165,4.644000452065819,3.008246060788059,4.059037951344663,0.0,0,150,0.45617764021061474
151,3.501587014192078,3.499954082449112,4.808076377811444,4.6585000217609345,2.952466287146619,3.6458049489125672,0.0,0,151,0.45075836186513973
152,3.3764646539970844,3.7237071518548124,4.056635461129359,4.0257617964703645,3.008246060788059,4.14830528944175,0.0,0,152,0.4365462422425316
153,3.501587014192078,3.456549398038493,5.039929128396959,4.51306958223937,3.008246060788059,3.6458049489125672,0.0,0,153,0.452689039216948
154,3.8912518606586857,3.7237071518548124,5.493440775490438,4.718001033509596,4.374967305610583,3.3869898338597952,0.0,0,154,0.5000421371193738
155,3.2043773145087022,7.138109522335862,4.921534427594728,4.351218702837973,4.307717064201387,4.2627170795620355,0.0,0,155,0.5507983255559029
156,3.2043773145087022,3.499954082449112,4.921534427594728,4.184568833428522,3.493440775490438,4.14830528944175,0.0,0,156,0.4582974252070531
157,6.629645159088749,3.7820450879209497,6.117931640398232,4.644000452065819,4.477285007099397,3.846987474229674,0.0,0,157,0.5764414578382577
158,3.304863067146234,3.499954082449112,6.117931640398232,7.733267790162906,3.493440775490438,3.846987474229674,0.0,0,158,0.5471004480170967
159,4.248937652548242,3.551454710522254,4.6189716575742965,7.764294685783531,4.054236965080841,3.6314317785627637,0.0,0,159,0.54461634777278
160,3.3719772630047706,3.551454710522254,3.4423665908961687,4.184568833428522,4.737109856457301,3.9749736865561887,0.0,0,160,0.45458976698861037
161,3.2043773145087022,3.740962181952907,4.921534427594728,4.150865529760314,2.952466287146619,4.240732729726518,0.0,0,161,0.4535831214776288
162,3.3091461827341866,3.901994241199083,6.3930388785326,4.3134420520350165,4.360078679758202,3.3869898338597952,0.0,0,162,0.5015337986801652
163,6.702894141119388,3.456549398038493,4.7218026036694525,4.3134420520350165,4.374967305610583,3.6314317785627637,0.0,0,163,0.5315577433971703
164,3.3091461827341866,4.117931640398232,4.776103988073165,4.3134420520350165,3.008246060788059,4.13303853278844,0.0,0,164,0.4623177119281808
165,3.3719772630047706,3.7237071518548124,4.776103988073165,4.6585000217609345,2.952466287146619,4.166323124500512,0.0,0,165,0.46214514585958877
166,3.304863067146234,3.6953996045724637,3.6658048223841675,4.184568833428522,3.008246060788059,4.2627170795620355,0.0,0,166,0.4322954951343396
167,3.501587014192078,3.499954082449112,4.7218026036694525,4.039929128396959,5.368993404565949,4.059037951344663,0.0,0,167,0.4922829984052777
