,Legendary information value,Special Background information value,Background information value,Special Body information value,Body information value,Special Handheld Item information value,Handheld Item information value,Special Footwear information value,Footwear information value,Special Head information value,Head information value,Species information value,Trait count information value,Unique Trait count,Token Id,Rarity score
0,0.004063703438557613,0.1861668675023003,2.47468887790876,0.6656593241589018,5.658211482751795,0.2798180921923976,6.641909670422694,0.15655521139176123,6.445217759417596,0.15691710655003394,6.095275288360638,1.0800961474269135,0.0,0,1,0.41228876289379496
1,0.004063703438557613,0.1861668675023003,2.6078680970621546,3.625790005059417,6.96789598188441,0.2798180921923976,6.625790005059417,0.15655521139176123,6.459431618637297,0.15691710655003394,7.869715587945507,1.0800961474269135,0.0,0,2,0.49760077624171883
2,0.004063703438557613,5.369450251799631,2.941469952281602,0.6656593241589018,5.760091096771008,0.2798180921923976,6.832240882526844,0.15655521139176123,6.609848461190396,0.15691710655003394,5.641909670422694,4.605890447621713,0.0,0,3,0.5390969335634451
3,0.004063703438557613,0.1861668675023003,2.941469952281602,4.470184674934171,7.832240882526844,0.2798180921923976,5.134649526694782,0.15655521139176123,6.594081145332079,0.15691710655003394,8.59408114533208,5.547787493058144,0.0,0,4,0.5788012889962338
4,0.004063703438557613,0.1861668675023003,3.31836147986717,3.625790005059417,7.210752505780573,0.2798180921923976,6.850856560694191,0.15655521139176123,6.151858816727005,0.15691710655003394,7.658211482751795,1.0800961474269135,0.0,0,5,0.5067092406201968
5,0.004063703438557613,0.1861668675023003,2.941469952281602,4.106415845965838,7.284753087224351,0.2798180921923976,3.2643335459854175,0.15655521139176123,6.459431618637297,0.15691710655003394,6.389722646825892,4.120463620451471,0.0,0,6,0.4883450825635141
6,0.004063703438557613,0.1861668675023003,2.5506377311420585,0.6656593241589018,5.768914947158015,0.2798180921923976,6.674699605540364,0.15655521139176123,6.297464138973904,0.15691710655003394,8.25966210626152,1.0800961474269135,0.0,0,7,0.4431790885602141
7,0.004063703438557613,0.1861668675023003,2.5506377311420585,0.6656593241589018,5.658211482751795,0.2798180921923976,3.2643335459854175,0.15655521139176123,6.336283387864432,0.15691710655003394,6.532680600667936,3.396543912681907,0.0,0,8,0.40321664439938065
8,0.004063703438557613,0.1861668675023003,3.31836147986717,3.625790005059417,6.927818542509074,0.2798180921923976,6.96789598188441,0.15655521139176123,6.222825338081148,0.15691710655003394,7.030180260138753,2.8322408825268437,0.0,0,9,0.5209269518376625
9,0.004063703438557613,0.1861668675023003,2.5506377311420585,4.470184674934171,7.832240882526844,0.2798180921923976,6.547787493058144,0.15655521139176123,6.725325678610332,4.441686068447343,11.117643101389092,1.0800961474269135,0.0,0,10,0.6270718705734062
10,0.004063703438557613,0.1861668675023003,2.5506377311420585,0.6656593241589018,5.674699605540364,0.2798180921923976,6.625790005059417,0.15655521139176123,5.1289584146169265,0.15691710655003394,7.336283387864432,1.0800961474269135,0.0,0,11,0.412303490082988
11,0.004063703438557613,0.1861668675023003,2.47468887790876,0.6656593241589018,5.760091096771008,0.2798180921923976,6.547787493058144,3.625790005059417,8.117643101389092,0.15691710655003394,7.310288179331488,1.0800961474269135,0.0,0,12,0.5002103621728693
12,0.004063703438557613,0.1861668675023003,2.47468887790876,0.6656593241589018,5.674699605540364,0.2798180921923976,6.832240882526844,0.15655521139176123,6.517730259201964,0.15691710655003394,8.362755599225624,2.8322408825268437,0.0,0,13,0.47167682068772737
13,0.004063703438557613,0.1861668675023003,1.9909386285459016,0.6656593241589018,5.466591410210163,0.2798180921923976,6.760091096771008,0.15655521139176123,6.349458776612166,0.15691710655003394,6.674699605540364,4.120463620451471,0.0,0,14,0.4532743095261623
14,0.004063703438557613,0.1861668675023003,2.47468887790876,2.467488887713998,6.96789598188441,3.1036226310741575,6.927818542509074,0.15655521139176123,6.57848429028106,0.15691710655003394,5.641909670422694,4.605890447621713,0.0,0,15,0.5425172450314404
15,0.004063703438557613,0.1861668675023003,2.5506377311420585,2.467488887713998,7.417203383248,0.2798180921923976,6.547787493058144,0.15655521139176123,6.336283387864432,0.15691710655003394,5.641909670422694,4.605890447621713,0.0,0,16,0.5021680463109146
16,0.004063703438557613,0.1861668675023003,2.47468887790876,0.6656593241589018,6.084220099851642,0.2798180921923976,6.641909670422694,0.15655521139176123,6.323227235038986,0.15691710655003394,7.869715587945507,4.120463620451471,0.0,0,17,0.4830029232744718
17,0.004063703438557613,0.1861668675023003,2.47468887790876,0.6656593241589018,5.869715587945507,3.1036226310741575,9.532680600667936,0.15655521139176123,6.4033975837229695,0.15691710655003394,9.117643101389092,4.725325678610332,0.0,0,18,0.5856867322992239
18,0.004063703438557613,0.1861668675023003,2.47468887790876,2.467488887713998,7.009118644610923,0.2798180921923976,3.2643335459854175,0.15655521139176123,6.175128596049852,0.15691710655003394,6.163446791002217,1.0800961474269135,0.0,0,19,0.4063933157813852
19,0.004063703438557613,0.1861668675023003,1.9909386285459016,0.6656593241589018,5.4955912819327155,3.1036226310741575,9.210752505780574,0.15655521139176123,6.284753087224351,0.15691710655003394,7.988360084444126,1.0800961474269135,0.0,0,20,0.5017916639480174
20,0.004063703438557613,0.1861668675023003,3.31836147986717,0.6656593241589018,5.555400677168019,0.2798180921923976,6.658211482751795,0.15655521139176123,6.389722646825892,4.1318011643857515,8.07324898203064,2.8322408825268437,0.0,0,21,0.5284229498693231
21,0.004063703438557613,0.1861668675023003,3.31836147986717,0.6656593241589018,5.699790586503194,0.2798180921923976,6.594081145332079,0.15655521139176123,6.3761761149879455,0.15691710655003394,7.030180260138753,2.8322408825268437,0.0,0,22,0.46002391262053777
22,0.004063703438557613,0.1861668675023003,2.47468887790876,4.470184674934171,7.658211482751795,4.059651378629916,6.850856560694191,0.15655521139176123,6.349458776612166,0.15691710655003394,6.140363177889176,1.0800961474269135,0.0,0,23,0.5468786536296742
23,0.004063703438557613,0.1861668675023003,1.9909386285459016,0.6656593241589018,5.691378346686994,4.059651378629916,6.563054249711454,0.15655521139176123,6.532680600667936,4.441686068447343,10.79571500650173,2.8322408825268437,0.0,0,24,0.6067311478491261
24,0.004063703438557613,0.1861668675023003,3.31836147986717,0.6656593241589018,5.555400677168019,0.2798180921923976,6.813862353211989,0.15655521139176123,6.459431618637297,0.15691710655003394,7.030180260138753,2.8322408825268437,0.0,0,25,0.4622155432228243
25,0.004063703438557613,0.1861668675023003,2.5506377311420585,2.467488887713998,6.96789598188441,3.1036226310741575,8.94771809994678,0.15655521139176123,6.151858816727005,0.15691710655003394,8.362755599225624,2.9502249555573545,0.0,0,26,0.5802917354734575
26,0.004063703438557613,0.1861668675023003,3.31836147986717,0.6656593241589018,5.674699605540364,0.2798180921923976,6.658211482751795,3.625790005059417,7.563054249711454,0.15691710655003394,7.310288179331488,2.9502249555573545,0.0,0,27,0.5303846754482294
27,0.004063703438557613,5.369450251799631,2.47468887790876,4.106415845965838,7.532680600667936,3.1036226310741575,9.030180260138753,0.15655521139176123,6.445217759417596,0.15691710655003394,7.030180260138753,1.0800961474269135,0.0,0,28,0.6422383291663215
28,0.004063703438557613,0.1861668675023003,1.9909386285459016,0.6656593241589018,5.4955912819327155,0.2798180921923976,3.2643335459854175,0.15655521139176123,6.777793098504468,0.15691710655003394,7.336283387864432,1.0800961474269135,0.0,0,29,0.378438154111496
