,Type,Generation,Feet,Mouth,Nose,Eyes,Ears,Head,Fur,Alpha Score,Neck,Rarity score,Token Id
0,0.5722277473893586,0.6904499999999999,1.916705619861881,0.7097088237284772,0.9504107914892916,0.7106206765213973,0.36364294009254494,1.0298934585887507,1.412401036594669,0.3861073902194099,0.14952563151801085,8.89169411600379,1
1,0.5722277473893586,0.6904499999999999,1.207738664360095,0.9810464413833339,0.9442142240246327,0.767775828175763,2.2413160381885406,0.39266669074605803,0.5880675522670109,0.3861073902194099,0.14952563151801085,8.921136208272213,2
2,0.5722277473893586,0.6904499999999999,2.1431123114127923,0.7146383592756731,0.9215391683399503,0.767775828175763,0.36364294009254494,1.58225093673402,1.1716895809540828,0.3861073902194099,0.14952563151801085,9.462959894111604,3
3,0.5722277473893586,0.6904499999999999,1.2111451914430853,0.7470514260158653,0.9215391683399503,0.7956694001059076,0.36364294009254494,1.7385797076733682,0.5880675522670109,0.3861073902194099,0.14952563151801085,8.164006155064511,4
4,0.5722277473893586,0.6904499999999999,1.1984743636944524,1.749634479683422,0.9215391683399503,0.7796126177358381,0.36364294009254494,0.39266669074605803,0.5880675522670109,0.3861073902194099,0.14952563151801085,7.7919485816860545,5
5,0.5722277473893586,0.6904499999999999,0.23896586151678134,0.7097088237284772,0.9504107914892916,0.7580438271590337,0.36364294009254494,1.0427975434233312,1.412401036594669,0.3861073902194099,0.14952563151801085,7.274281593130907,6
6,0.5722277473893586,0.6904499999999999,0.23896586151678134,0.7146383592756731,0.9686990475563968,0.746862431432624,0.36364294009254494,1.0148293489322886,1.412401036594669,0.3861073902194099,0.14952563151801085,7.258349794527757,7
7,0.5722277473893586,0.6904499999999999,0.23896586151678134,0.7146383592756731,0.9215391683399503,0.9743783034436401,0.36364294009254494,0.39266669074605803,0.5880675522670109,0.3861073902194099,0.14952563151801085,5.992209644808438,8
8,0.5722277473893586,0.6904499999999999,1.2111451914430853,0.6642127867069836,0.9721291009150554,0.9627126356333289,0.36364294009254494,1.0427975434233312,0.5880675522670109,0.3861073902194099,0.14952563151801085,7.60301851960812,9
9,0.5722277473893586,0.6904499999999999,1.2111451914430853,1.3815459762123656,0.9504107914892916,0.7624359925966736,3.450834229018672,1.0307436474211673,1.412401036594669,0.3861073902194099,0.14952563151801085,11.997827633902702,10
