,Background rarity score,Revamped rarity score,Clothes rarity score,Tattoo rarity score,Shape rarity score,Mask rarity score,Item rarity score,Hair rarity score,Base rarity score,Aura rarity score,Hat rarity score,Experience rarity score,Level rarity score,Trait count rarity score,Rarity score,Token Id
0,10.769230769230768,1.6482222745467388,47.2972972972973,13.157894736842106,3.0004286326618086,29.166666666666664,2.506265664160401,5.0,4.0,3.137606454504706,4.380475594493117,1.2482168330955776,1.2482168330955776,1.5579790785666592,128.11850083516143,0
1,17.5,1.6482222745467388,12.727272727272728,2.2544283413848634,3.0004286326618086,54.68749999999999,20.0,5.0,4.0,3.1222123104371096,35.53299492385787,1.2482168330955776,1.2482168330955776,1.5579790785666592,163.52747195491892,1
2,17.5,1.6482222745467388,35.53299492385787,2.2544283413848634,3.0004286326618086,46.666666666666664,2.506265664160401,5.0,4.0,3.137606454504706,58.33333333333333,1.2482168330955776,1.2482168330955776,1.5579790785666592,183.63435903587418,2
3,12.06896551724138,4.273504273504273,32.863849765258216,2.2544283413848634,3.0004286326618086,58.33333333333333,2.506265664160401,5.0,4.0,3.137606454504706,41.1764705882353,1.2482168330955776,1.2482168330955776,1.5579790785666592,172.66926531504205,3
4,10.294117647058824,1.6482222745467388,28.80658436213992,47.61904761904761,3.0004286326618086,33.333333333333336,2.506265664160401,5.0,4.0,3.1222123104371096,44.58598726114649,1.2482168330955776,1.2482168330955776,1.5579790785666592,187.97061184929004,4
5,10.769230769230768,1.6482222745467388,36.8421052631579,2.2544283413848634,2.9991431019708656,31.111111111111114,2.506265664160401,5.0,4.0,3.1222123104371096,4.380475594493117,1.2482168330955776,1.2482168330955776,1.5579790785666592,108.6876071752507,5
6,14.0,1.6482222745467388,33.333333333333336,56.45161290322581,3.0004286326618086,56.45161290322581,2.506265664160401,5.0,4.0,3.1222123104371096,35.53299492385787,1.2482168330955776,1.2482168330955776,1.5579790785666592,219.10109569020668,6
7,12.06896551724138,1.6482222745467388,37.4331550802139,2.2544283413848634,3.0004286326618086,41.1764705882353,23.333333333333332,5.0,4.0,3.1222123104371096,30.434782608695652,1.2482168330955776,1.2482168330955776,1.5579790785666592,167.52641143150788,7
8,10.769230769230768,4.273504273504273,37.4331550802139,2.2544283413848634,2.9991431019708656,56.91056910569106,23.333333333333332,5.0,4.0,3.1222123104371096,30.434782608695652,1.2482168330955776,1.2482168330955776,1.5579790785666592,184.58477166921963,8
9,17.5,4.273504273504273,32.25806451612903,14.675052410901467,3.0004286326618086,46.666666666666664,21.538461538461537,5.0,4.0,6.294964028776978,41.1764705882353,1.2482168330955776,1.2482168330955776,1.5579790785666592,200.43802540009486,9
10,14.0,1.6482222745467388,41.91616766467066,14.675052410901467,2.9991431019708656,31.111111111111114,101.44927536231883,5.0,4.0,3.1222123104371096,4.380475594493117,1.2482168330955776,1.2482168330955776,1.5579790785666592,228.35607257520766,10
11,14.0,1.6482222745467388,38.88888888888889,25.0,3.0004286326618086,31.111111111111114,39.548022598870055,5.0,4.0,3.1222123104371096,4.380475594493117,1.2482168330955776,1.2482168330955776,1.5579790785666592,173.75377415576662,11
12,12.06896551724138,1.6482222745467388,47.61904761904761,25.0,3.0004286326618086,33.333333333333336,2.506265664160401,5.0,4.0,3.137606454504706,51.0948905109489,1.2482168330955776,1.2482168330955776,1.5579790785666592,192.46317275120268,12
13,12.280701754385964,4.273504273504273,12.727272727272728,2.2544283413848634,3.0004286326618086,50.0,2.506265664160401,5.0,4.0,7.0,47.61904761904761,1.2482168330955776,1.2482168330955776,1.5579790785666592,154.71606175717545,13
14,12.06896551724138,1.6482222745467388,37.4331550802139,14.675052410901467,3.0004286326618086,47.61904761904761,2.506265664160401,5.0,4.0,3.1222123104371096,58.33333333333333,1.2482168330955776,1.2482168330955776,1.5579790785666592,193.46109558730151,14
15,12.06896551724138,4.273504273504273,37.4331550802139,14.675052410901467,3.0004286326618086,76.08695652173913,41.42011834319526,5.0,4.0,7.0,51.0948905109489,1.2482168330955776,1.2482168330955776,1.5579790785666592,260.1074840351639,15
16,17.5,4.273504273504273,13.282732447817835,2.2544283413848634,3.0004286326618086,72.16494845360825,31.111111111111114,5.0,4.0,3.1222123104371096,44.58598726114649,1.2482168330955776,1.2482168330955776,1.5579790785666592,204.34976557642955,16
17,10.606060606060606,4.273504273504273,21.875,37.4331550802139,3.0004286326618086,62.5,31.111111111111114,5.0,4.0,3.137606454504706,51.0948905109489,1.2482168330955776,1.2482168330955776,1.5579790785666592,238.08616941376314,17
18,17.8117048346056,4.273504273504273,23.333333333333332,33.333333333333336,2.9991431019708656,29.535864978902953,2.506265664160401,5.0,4.0,3.1222123104371096,41.1764705882353,1.2482168330955776,1.2482168330955776,1.5579790785666592,171.14624516324096,18
19,12.06896551724138,4.273504273504273,35.53299492385787,2.2544283413848634,2.9991431019708656,26.615969581749052,21.538461538461537,5.0,4.0,6.294964028776978,87.5,1.2482168330955776,1.2482168330955776,1.5579790785666592,212.1328440517046,19
20,12.06896551724138,4.273504273504273,39.548022598870055,14.675052410901467,2.9991431019708656,41.1764705882353,2.506265664160401,5.0,4.0,7.0,4.380475594493117,1.2482168330955776,1.2482168330955776,1.5579790785666592,141.68231249413464,20
21,10.606060606060606,4.273504273504273,35.0,23.333333333333332,2.9991431019708656,31.111111111111114,2.506265664160401,5.0,4.0,3.137606454504706,4.380475594493117,1.2482168330955776,1.2482168330955776,1.5579790785666592,130.40191288389624,21
22,10.294117647058824,4.273504273504273,21.875,25.0,3.0004286326618086,29.535864978902953,28.0,5.0,4.0,7.0,33.81642512077295,1.2482168330955776,1.2482168330955776,1.5579790785666592,175.84975339765862,22
23,17.8117048346056,1.6482222745467388,32.863849765258216,55.11811023622048,3.0004286326618086,56.45161290322581,28.0,5.0,4.0,3.1222123104371096,30.434782608695652,1.2482168330955776,1.2482168330955776,1.5579790785666592,241.5053363104092,23
24,10.294117647058824,1.6482222745467388,21.875,47.61904761904761,3.0004286326618086,93.33333333333333,39.548022598870055,5.0,4.0,6.294964028776978,41.1764705882353,1.2482168330955776,1.2482168330955776,1.5579790785666592,277.84401946728843,24
25,17.5,4.273504273504273,12.727272727272728,2.2544283413848634,3.0004286326618086,29.166666666666664,28.0,5.0,4.0,3.1222123104371096,44.30379746835443,1.2482168330955776,1.2482168330955776,1.5579790785666592,157.40272316503967,25
