,Hat rarity score,Clothing rarity score,Horns rarity score,Fur rarity score,Eyes rarity score,Nose rarity score,Teeth rarity score,Neck rarity score,Earring rarity score,Smoking rarity score,Noname Trait rarity score,Trait count rarity score,Rarity score,Token Id
0,42.966850828729285,20.41207349081365,6.113993710691823,7.746015936254981,28.91078066914498,1.5306042117693366,1.9297766749379652,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.764664059722716,116.81097935252556,1
1,1.7460709474629545,19.89002557544757,32.53974895397489,8.389428263214672,27.974820143884894,19.589420654911837,5.697435897435897,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.5540229885057473,122.81719319529927,2
2,1.7460709474629545,146.73584905660377,5.816753926701571,8.389428263214672,10.192660550458715,1.5306042117693366,5.697435897435897,243.03125,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.5540229885057473,429.0950187223046,3
3,1.7460709474629545,117.83333333333333,6.113993710691823,8.389428263214672,6.216626698641087,1.5306042117693366,5.697435897435897,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.764664059722716,154.7283768927326,4
4,1.7460709474629545,116.07462686567163,81.86315789473684,8.389428263214672,6.138121546961326,20.574074074074076,5.697435897435897,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.5540229885057473,247.47315824852393,5
5,1.7460709474629545,22.03116147308782,27.00347222222222,7.746015936254981,6.216626698641087,1.5306042117693366,1.9297766749379652,1.0352768903088392,11.062588904694168,1.1188318227593153,1.0025783163594173,2.764664059722716,85.18766815822084,6
6,1.7460709474629545,24.077399380804955,79.35714285714286,8.389428263214672,5.94571865443425,1.5306042117693366,4.231229597388466,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.764664059722716,132.478477742401,7
7,1.7460709474629545,20.41207349081365,5.816753926701571,8.389428263214672,55.156028368794324,1.5306042117693366,5.697435897435897,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.764664059722716,105.94927893637592,8
8,34.10964912280702,117.83333333333333,14.757115749525617,12.42332268370607,4.87280701754386,1.5306042117693366,1.9297766749379652,1.0352768903088392,11.062588904694168,1.1188318227593153,1.0025783163594173,2.5540229885057473,204.22990771625066,9
9,1.7460709474629545,22.03116147308782,6.7043103448275865,12.42332268370607,28.91078066914498,19.589420654911837,1.9297766749379652,1.0352768903088392,1.2795327410332347,18.38534278959811,1.0025783163594173,2.5540229885057473,117.59159717388457,10
10,1.7460709474629545,20.04381443298969,5.816753926701571,117.83333333333333,6.216626698641087,12.791118421052632,5.697435897435897,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.5540229885057473,177.1353964165837,11
11,1.7460709474629545,25.751655629139073,15.309055118110237,103.69333333333333,5.94571865443425,12.854545454545455,1.9297766749379652,1.0352768903088392,10.801388888888889,45.21511627906977,1.0025783163594173,7.227695167286245,232.51221135387638,12
12,1.7460709474629545,103.69333333333333,6.7043103448275865,7.976410256410256,23.284431137724553,12.854545454545455,1.9297766749379652,176.75,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.5540229885057473,340.89384401789977,13
13,1.7460709474629545,99.70512820512822,6.113993710691823,94.84146341463415,6.138121546961326,1.5306042117693366,1.9297766749379652,1.0352768903088392,1.2795327410332347,18.38534278959811,1.0025783163594173,2.764664059722716,236.47255350860803,14
14,1.7460709474629545,19.89002557544757,6.7043103448275865,9.794710327455919,10.192660550458715,1.5306042117693366,1.9297766749379652,1.0352768903088392,1.2795327410332347,45.21511627906977,1.0025783163594173,2.764664059722716,103.08532691885402,15
15,1.7460709474629545,22.03116147308782,6.7043103448275865,10.021907216494846,4.87280701754386,1.5306042117693366,4.231229597388466,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.764664059722716,58.338974638758394,16
16,1.7460709474629545,109.53521126760565,15.309055118110237,8.389428263214672,5.94571865443425,1.5306042117693366,14.29595588235294,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.764664059722716,163.95292817513354,17
17,109.53521126760565,129.61666666666667,5.816753926701571,9.794710327455919,6.138121546961326,1.5306042117693366,1.9297766749379652,1.0352768903088392,106.53424657534246,1.1188318227593153,1.0025783163594173,2.5540229885057473,376.6068012153742,18
18,23.077151335311573,216.02777777777777,32.53974895397489,8.444082519001086,23.284431137724553,1.5306042117693366,4.231229597388466,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.5540229885057473,316.1252682919142,19
19,1.7460709474629545,116.07462686567163,32.53974895397489,10.021907216494846,6.138121546961326,1.5306042117693366,5.697435897435897,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,2.764664059722716,180.94939946995436,20
20,1.7460709474629545,176.75,15.585170340681364,7.976410256410256,6.216626698641087,1.5306042117693366,1.9297766749379652,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,10.846582984658298,227.01746188502204,21
21,1.7460709474629545,216.02777777777777,79.35714285714286,7.976410256410256,4.87280701754386,1.5306042117693366,1.9297766749379652,1.0352768903088392,1.2795327410332347,1.1188318227593153,1.0025783163594173,10.846582984658298,328.72339249816406,22
