,Background rarity score,Left Arm rarity score,Right Arm rarity score,Eyes rarity score,Hat rarity score,Sleeves rarity score,Upper Body rarity score,Legs rarity score,Feet rarity score,Mouth rarity score,Bag rarity score,Nose rarity score,Outerwear rarity score,Shoe Gum rarity score,Fannypack rarity score,Neck rarity score,Suspenders rarity score,Ears rarity score,Overhead rarity score,Special rarity score,Trait count rarity score,Rarity score,Token Id
0,1.9623233908948192,172.41379310344828,1.9091256204658265,9.363295880149812,59.523809523809526,1.2132977432661975,111.11111111111111,23.923444976076556,22.72727272727273,1.5375153751537516,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,2.853881278538813,419.27988562484734,1
1,1.9623233908948192,2.025931928687196,30.3030303030303,12.5,2.232142857142857,1.2132977432661975,37.59398496240602,48.07692307692308,22.52252252252252,1.5375153751537516,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,4.3591979075850045,175.0678849622718,2
2,1.9623233908948192,25.25252525252525,1.9091256204658265,11.876484560570072,2.232142857142857,1.2132977432661975,45.45454545454546,43.47826086956522,12.5,21.09704641350211,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,2.853881278538813,180.57064833567662,3
3,1.9623233908948192,2.025931928687196,1.9091256204658265,11.876484560570072,29.761904761904763,1.2132977432661975,52.631578947368425,24.154589371980677,21.09704641350211,18.315018315018314,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,3.681885125184094,179.37020107350247,4
4,1.9623233908948192,2.025931928687196,1.9091256204658265,10.37344398340249,2.232142857142857,1.2132977432661975,45.45454545454546,106.38297872340425,47.61904761904761,1.5375153751537516,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,4.3591979075850045,235.81056549825547,5
5,1.9623233908948192,2.025931928687196,1.9091256204658265,48.07692307692308,53.763440860215056,1.2132977432661975,75.75757575757576,22.026431718061673,12.345679012345679,11.49425287356322,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,3.681885125184094,244.9978820018426,6
6,1.9623233908948192,2.025931928687196,34.96503496503497,104.16666666666667,60.975609756097555,7.704160246533128,53.191489361702125,12.077294685990339,22.52252252252252,1.5375153751537516,161.29032258064515,21.459227467811157,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,8.976660682226212,501.38715680783207,7
7,9.671179883945841,2.025931928687196,17.006802721088437,11.876484560570072,41.32231404958678,1.2132977432661975,83.33333333333333,12.594458438287154,13.550135501355014,1.5375153751537516,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,2.853881278538813,207.72634970847255,8
8,1.9623233908948192,2.025931928687196,34.96503496503497,11.876484560570072,2.232142857142857,1.2132977432661975,104.16666666666667,12.315270935960593,12.5,1.5375153751537516,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,4.3591979075850045,199.89488122562213,9
9,1.9623233908948192,2.025931928687196,1.9091256204658265,12.5,2.232142857142857,1.2132977432661975,89.28571428571429,60.975609756097555,12.345679012345679,1.5375153751537516,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,4.3591979075850045,201.0875527720132,10
10,10.2880658436214,2.025931928687196,1.9091256204658265,26.7379679144385,2.232142857142857,1.2132977432661975,42.73504273504273,12.594458438287154,12.5,1.5375153751537516,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,4.3591979075850045,128.87376125835056,11
11,1.9623233908948192,2.025931928687196,1.9091256204658265,104.16666666666667,29.239766081871345,1.2132977432661975,208.33333333333334,33.78378378378378,22.321428571428573,1.5375153751537516,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,2.853881278538813,420.0880686687502,12
12,10.121457489878543,28.248587570621467,1.9091256204658265,333.3333333333333,2.232142857142857,1.2132977432661975,62.5,22.026431718061673,40.983606557377044,1.5375153751537516,1.1568718186024989,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,4.3591979075850045,519.2057110675456,13
13,1.9623233908948192,2.025931928687196,1.9091256204658265,11.876484560570072,33.333333333333336,1.2132977432661975,37.59398496240602,54.94505494505494,40.983606557377044,15.015015015015013,1.1568718186024989,1.051745898190997,312.5,1.0564124234100993,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,8.976660682226212,531.9862716378792,14
14,1.9623233908948192,2.025931928687196,42.37288135593221,11.876484560570072,47.16981132075472,1.2132977432661975,34.48275862068965,12.594458438287154,19.76284584980237,1.5375153751537516,1.1568718186024989,1.051745898190997,1.0895619960775769,18.726591760299623,1.0890873448050533,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,3.681885125184094,207.09138794077174,15
15,10.121457489878543,2.025931928687196,1.9091256204658265,59.523809523809526,2.232142857142857,1.2132977432661975,54.94505494505494,25.38071065989848,23.696682464454977,11.49425287356322,1.1568718186024989,1.051745898190997,333.3333333333333,1.0564124234100993,36.231884057971016,1.079447322970639,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,8.976660682226212,579.6467097335296,16
16,10.224948875255624,28.248587570621467,1.9091256204658265,3.9463299131807417,78.125,1.2132977432661975,71.42857142857143,12.594458438287154,46.29629629629629,15.015015015015013,90.90909090909092,1.051745898190997,1.0895619960775769,1.0564124234100993,1.0890873448050533,22.321428571428573,1.024380249948781,1.17096018735363,1.0183299389002036,1.004217714400482,8.976660682226212,399.71350681679223,17
