,Hat-Hair rarity score,Mouth rarity score,Fur rarity score,Clothes rarity score,Eyes rarity score,Background rarity score,Item rarity score,Glasses rarity score,Ninja Clothes rarity score,Hat rarity score,Unique rarity score,Trait count rarity score,Rarity score,Token Id
0,123.44444444444444,61.72222222222222,31.0527950310559,52.35078534031413,12.819230769230769,109.87912087912088,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,399.7968670991225,1
1,1.110876569270081,43.473913043478255,28.98260869565217,102.03061224489797,14.203125,16.582089552238806,56.8125,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,270.1611613832293,2
2,135.1216216216216,28.73275862068966,21.736956521739128,54.639344262295076,16.232142857142858,16.582089552238806,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,281.57318184846133,3
3,1.110876569270081,24.749999999999996,19.529296875,50.5,15.82120253164557,15.771293375394322,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,3.184394904458599,136.84483901547028,4
4,144.91304347826087,32.359223300970875,19.529296875,54.639344262295076,15.647887323943662,16.12741935483871,1.5628321350422008,108.68478260869566,1.0203061224489796,1.4166902805327288,1.000900900900901,5.083375699034062,401.9851023419637,5
5,1.110876569270081,24.749999999999996,15.104229607250756,6.6262425447316105,73.5220588235294,79.35714285714286,1.5628321350422008,1.1770453207769276,1999.8,1.4166902805327288,1.000900900900901,3.184394904458599,2208.612413943636,6
6,1.110876569270081,32.359223300970875,13.604081632653063,69.4375,14.203125,15.771293375394322,1.5628321350422008,96.14423076923077,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,249.98155373947634,7
7,1.110876569270081,39.52173913043478,28.98260869565217,71.42142857142858,59.87425149700599,17.887298747763865,52.62631578947368,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,278.3899552787211,8
8,1.110876569270081,26.80697050938338,13.604081632653063,76.91538461538462,15.672413793103448,15.771293375394322,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,3.184394904458599,159.24319015934924,9
9,1.110876569270081,499.95,232.53488372093022,85.46153846153847,208.31249999999997,15.430555555555555,1111.0,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,2160.7657905849865,10
10,1.110876569270081,20.364562118126273,16.153473344103393,75.75,59.87425149700599,18.21311475409836,45.449999999999996,1.1770453207769276,1.0203061224489796,588.1764705882352,1.000900900900901,5.083375699034062,833.3743769140002,11
11,129.85714285714286,32.359223300970875,14.747787610619469,48.77560975609756,15.52639751552795,38.310344827586206,46.94366197183099,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,5.083375699034062,336.2184861634695,12
12,1.110876569270081,28.24576271186441,20.574074074074076,6.6262425447316105,15.672413793103448,15.430555555555555,1.5628321350422008,1.1770453207769276,1.0203061224489796,151.5,1.000900900900901,3.184394904458599,247.1054046322268,13
13,1.110876569270081,21.87964989059081,13.530446549391069,53.470588235294116,15.52639751552795,16.554635761589402,1.5628321350422008,96.14423076923077,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,225.56804838285143,14
14,144.91304347826087,20.2,31.0527950310559,121.93902439024389,15.52639751552795,15.406779661016948,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,357.56630848883975,15
15,1.110876569270081,19.683070866141733,23.582547169811324,79.35714285714286,15.82120253164557,15.599063962558501,1.5628321350422008,1.1770453207769276,1.0203061224489796,112.34831460674157,1.000900900900901,2.35049365303244,274.6137966955131,16
16,1.110876569270081,29.32258064516129,13.530446549391069,6.6262425447316105,15.574766355140186,14.284285714285716,1.5628321350422008,1.1770453207769276,1.0203061224489796,140.83098591549296,1.000900900900901,3.184394904458599,229.2256636771005,17
17,1.110876569270081,30.027027027027028,21.87964989059081,50.5,15.55054432348367,15.771293375394322,1.5628321350422008,1.1770453207769276,1.0203061224489796,112.34831460674157,1.000900900900901,2.35049365303244,254.29928392470893,18
18,1.110876569270081,29.670623145400594,13.530446549391069,70.41549295774648,15.82120253164557,15.478328173374612,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,3.184394904458599,155.38913959098875,19
19,1.110876569270081,83.325,13.604081632653063,85.46153846153847,62.1055900621118,16.582089552238806,55.24309392265193,98.99999999999999,1.0203061224489796,1.4166902805327288,1.000900900900901,5.083375699034062,424.95354320338083,20
20,135.1216216216216,27.775,30.86111111111111,151.5,15.52639751552795,136.97260273972603,163.91803278688525,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,5.083375699034062,671.3730840985656,21
21,121.93902439024389,29.670623145400594,28.98260869565217,48.77560975609756,15.574766355140186,129.85714285714286,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,383.3280436124114,22
22,1.110876569270081,57.13714285714286,37.73207547169811,66.66,12.819230769230769,16.12741935483871,43.099137931034484,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,241.65131923090692,23
23,1.110876569270081,30.86111111111111,21.927631578947366,6.6262425447316105,16.232142857142858,15.771293375394322,1.5628321350422008,1.1770453207769276,1.0203061224489796,136.97260273972603,1.000900900900901,3.184394904458599,237.44738015995097,24
24,1.110876569270081,75.18045112781955,31.0527950310559,66.66,15.52639751552795,18.21311475409836,52.07812499999999,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,266.7871962754638,25
25,1.110876569270081,24.447432762836186,15.104229607250756,6.6262425447316105,14.243589743589745,15.478328173374612,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,17.150943396226413,100.33941755698115,26
26,1.110876569270081,20.364562118126273,28.98260869565217,6.6262425447316105,15.55054432348367,15.771293375394322,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,17.150943396226413,111.73484578258629,27
27,1.110876569270081,38.01901140684411,15.104229607250756,78.1171875,14.203125,19.009505703422054,46.94366197183099,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,2.35049365303244,219.4730340363099,28
28,1.110876569270081,30.86111111111111,21.736956521739128,79.35714285714286,15.647887323943662,14.284285714285716,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,3.184394904458599,172.36042976165285,29
29,1.110876569270081,26.80697050938338,21.736956521739128,6.6262425447316105,15.796208530805687,16.554635761589402,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,17.150943396226413,111.96060859344743,30
30,123.44444444444444,29.670623145400594,21.736956521739128,129.85714285714286,16.232142857142858,15.406779661016948,163.91803278688525,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,5.083375699034062,509.9644405974656,31
31,1.110876569270081,83.325,20.574074074074076,6.6262425447316105,238.07142857142858,15.478328173374612,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,17.150943396226413,388.5146680888071,32
32,1.110876569270081,26.80697050938338,20.574074074074076,50.5,15.55054432348367,15.478328173374612,1.5628321350422008,1.1770453207769276,1.0203061224489796,112.34831460674157,1.000900900900901,2.35049365303244,249.48068638852882,33
33,1.110876569270081,34.59861591695502,16.153473344103393,81.29268292682927,15.52639751552795,16.10144927536232,1.5628321350422008,1.1770453207769276,1.0203061224489796,136.97260273972603,1.000900900900901,2.35049365303244,308.8676764199755,34
34,1.110876569270081,30.86111111111111,13.530446549391069,48.77560975609756,15.796208530805687,16.554635761589402,1.5628321350422008,1.1770453207769276,1.0203061224489796,151.5,1.000900900900901,2.35049365303244,285.2404664104664,35
35,1.110876569270081,27.775,20.038076152304612,54.639344262295076,14.243589743589745,15.599063962558501,1.5628321350422008,1.1770453207769276,1.0203061224489796,1.4166902805327288,1.000900900900901,3.184394904458599,142.76812035417834,36
36,1.110876569270081,26.80697050938338,21.927631578947366,70.41549295774648,15.55054432348367,15.430555555555555,1.5628321350422008,1.1770453207769276,1.0203061224489796,128.19230769230768,1.000900900900901,2.35049365303244,286.54595731889566,37
