,tier rarity score,face rarity score,shirt rarity score,hats rarity score,body rarity score,Trait count rarity score,Rarity score,Token Id
0,5.700800915331808,44.0929203539823,49.5771144278607,136.50684931506848,1.0,1.0,237.8776850122433,0
1,5.700800915331808,40.673469387755105,85.17094017094017,102.73195876288659,1.0,1.0,236.2771692369137,1
2,10.035246727089627,41.86974789915967,85.90517241379311,195.3921568627451,1.0,1.0,335.2023239027875,2
3,3.843038951021982,38.18007662835249,51.365979381443296,45.09049773755656,1.0,1.0,140.47959269837435,3
4,5.012575452716297,39.387351778656125,53.86486486486487,39.387351778656125,1.0,1.0,139.65214387489343,4
5,5.012575452716297,47.22748815165877,55.67039106145251,48.14009661835749,1.0,1.0,158.05055128418508,5
6,3.843038951021982,40.673469387755105,48.609756097560975,115.87209302325581,1.0,1.0,210.99835745959388,6
7,3.843038951021982,38.18007662835249,50.07537688442211,44.887387387387385,1.0,1.0,138.98587985118397,7
8,10.035246727089627,41.69456066945607,168.89830508474577,81.01626016260163,1.0,1.0,303.64437264389306,8
9,5.700800915331808,38.18007662835249,81.01626016260163,43.70614035087719,1.0,1.0,170.6032780571631,9
10,8.004016064257028,38.92578125,81.01626016260163,87.41228070175438,1.0,1.0,217.35833817861305,10
11,5.012575452716297,42.76824034334764,50.32828282828282,47.45238095238095,1.0,1.0,147.56147957672772,11
12,3.843038951021982,42.04641350210971,88.97321428571429,48.14009661835749,1.0,1.0,185.00276335720346,12
13,3.843038951021982,41.34854771784232,50.84183673469388,45.09049773755656,1.0,1.0,143.12392114111475,13
14,3.843038951021982,41.86974789915967,51.365979381443296,100.65656565656565,1.0,1.0,199.7353318881906,14
15,5.012575452716297,39.387351778656125,48.84803921568628,42.952586206896555,1.0,1.0,138.20055265395524,15
16,5.012575452716297,44.887387387387385,49.08866995073892,52.17277486910994,1.0,1.0,153.16140765995254,16
17,3.843038951021982,45.29545454545455,89.77477477477477,47.22748815165877,1.0,1.0,188.14075642291007,17
18,3.843038951021982,43.13852813852814,53.005319148936174,47.45238095238095,1.0,1.0,149.43926719086724,18
19,5.700800915331808,38.47490347490347,93.13084112149532,45.92165898617512,1.0,1.0,185.22820449790572,19
20,5.012575452716297,41.008230452674894,55.67039106145251,44.486607142857146,1.0,1.0,148.17780410970084,20
21,3.843038951021982,44.686098654708516,81.01626016260163,43.70614035087719,1.0,1.0,175.25153811920933,21
22,5.012575452716297,41.69456066945607,44.887387387387385,49.08866995073892,1.0,1.0,142.68319346029867,22
23,5.012575452716297,40.84016393442623,48.609756097560975,42.952586206896555,1.0,1.0,139.41508169160005,23
24,5.700800915331808,38.92578125,49.33168316831683,117.23529411764706,1.0,1.0,213.1935594512957,24
25,8.004016064257028,43.13852813852814,78.46456692913387,83.73949579831934,1.0,1.0,215.34660693023835,25
26,10.035246727089627,45.29545454545455,160.7258064516129,117.23529411764706,1.0,1.0,335.29180184180416,26
27,5.700800915331808,47.90865384615385,49.5771144278607,123.02469135802468,1.0,1.0,228.21126054737104,27
28,5.700800915331808,41.69456066945607,53.288770053475936,150.98484848484847,1.0,1.0,253.66898012311228,28
29,5.012575452716297,47.90865384615385,52.17277486910994,48.14009661835749,1.0,1.0,155.2341007863376,29
30,5.700800915331808,39.54365079365079,45.29545454545455,84.44915254237289,1.0,1.0,176.98905879681,30
31,5.700800915331808,45.29545454545455,50.32828282828282,118.6309523809524,1.0,1.0,221.95549067002156,31
32,5.012575452716297,45.92165898617512,45.29545454545455,52.17277486910994,1.0,1.0,150.4024638534559,32
33,8.004016064257028,42.76824034334764,50.07537688442211,146.5441176470588,1.0,1.0,249.3917509390856,33
34,10.035246727089627,42.76824034334764,117.23529411764706,131.11842105263156,1.0,1.0,303.1572022407159,34
35,8.004016064257028,38.18007662835249,47.90865384615385,118.6309523809524,1.0,1.0,214.72369891971576,35
36,5.700800915331808,45.92165898617512,117.23529411764706,44.486607142857146,1.0,1.0,215.34436116201113,36
37,5.012575452716297,44.0929203539823,45.29545454545455,45.92165898617512,1.0,1.0,142.32260933832828,37
38,3.843038951021982,40.34412955465587,89.77477477477477,43.70614035087719,1.0,1.0,179.6680836313298,38
39,3.843038951021982,46.348837209302324,52.17277486910994,81.01626016260163,1.0,1.0,185.38091119203585,39
40,3.843038951021982,42.22457627118644,48.84803921568628,89.77477477477477,1.0,1.0,186.69042921266947,40
41,3.843038951021982,41.17768595041323,51.365979381443296,47.45238095238095,1.0,1.0,145.83908523525946,41
42,13.304405874499333,37.18283582089552,123.02469135802468,158.17460317460316,1.0,1.0,333.6865362280227,42
43,8.004016064257028,44.887387387387385,146.5441176470588,94.9047619047619,1.0,1.0,296.3402830034651,43
44,8.004016064257028,46.348837209302324,47.67942583732058,127.75641025641026,1.0,1.0,231.7886893672902,44
45,13.304405874499333,43.70614035087719,107.1505376344086,136.50684931506848,1.0,1.0,302.6679331748536,45
46,10.035246727089627,43.70614035087719,115.87209302325581,118.6309523809524,1.0,1.0,290.24443248217506,46
47,3.843038951021982,43.70614035087719,50.07537688442211,44.686098654708516,1.0,1.0,144.31065484102982,47
48,3.843038951021982,42.585470085470085,50.32828282828282,95.8173076923077,1.0,1.0,194.5740995570826,48
49,5.700800915331808,41.008230452674894,88.1858407079646,91.42201834862385,1.0,1.0,228.31689042459516,49
50,5.700800915331808,39.387351778656125,115.87209302325581,43.326086956521735,1.0,1.0,206.28633267376551,50
51,3.843038951021982,44.0929203539823,48.609756097560975,102.73195876288659,1.0,1.0,201.27767416545186,51
52,10.035246727089627,46.348837209302324,166.08333333333334,95.8173076923077,1.0,1.0,320.284724962033,52
53,3.843038951021982,41.008230452674894,85.90517241379311,42.952586206896555,1.0,1.0,175.70902802438655,53
54,3.843038951021982,43.13852813852814,86.65217391304347,44.887387387387385,1.0,1.0,180.52112838998096,54
55,5.700800915331808,37.18283582089552,89.77477477477477,52.17277486910994,1.0,1.0,186.83118638011206,55
56,8.004016064257028,42.76824034334764,101.68367346938776,155.703125,1.0,1.0,310.1590548769924,56
57,3.843038951021982,40.34412955465587,88.97321428571429,49.08866995073892,1.0,1.0,184.24905274213108,57
58,3.843038951021982,47.22748815165877,81.01626016260163,44.486607142857146,1.0,1.0,178.5733944081395,58
59,8.004016064257028,47.22748815165877,88.1858407079646,136.50684931506848,1.0,1.0,281.92419423894887,59
60,13.304405874499333,38.18007662835249,144.42028985507247,136.50684931506848,1.0,1.0,334.41162167299274,60
61,5.700800915331808,44.0929203539823,47.67942583732058,84.44915254237289,1.0,1.0,183.92229964900758,61
62,5.012575452716297,41.008230452674894,53.288770053475936,45.09049773755656,1.0,1.0,146.4000736964237,62
63,5.012575452716297,41.86974789915967,49.08866995073892,47.22748815165877,1.0,1.0,145.19848145427366,63
64,3.843038951021982,44.0929203539823,53.288770053475936,115.87209302325581,1.0,1.0,219.09682238173605,64
65,3.843038951021982,38.92578125,45.29545454545455,48.14009661835749,1.0,1.0,138.204371364834,65
