,Head rarity score,Face rarity score,Body rarity score,Skin rarity score,Background rarity score,Trait count rarity score,Rarity score,Token Id
0,47.784946236559136,9.248699271592091,54.864197530864196,21.011820330969268,6.932917316692667,1.0,140.84258068667737,0
1,99.86516853932584,27.775,77.28695652173913,7.475189234650967,7.715277777777778,1.0,221.11759207349368,1
2,51.08045977011494,9.53648068669528,51.674418604651166,3.35522838807097,5.600504095778198,1.0,122.24709154531054,2
3,51.08045977011494,10.287037037037038,34.316602316602314,12.60709219858156,5.600504095778198,1.0,114.89169541811404,3
4,34.583657587548636,26.06451612903226,82.2962962962963,12.60709219858156,11.772185430463576,1.0,168.32374764192235,4
5,42.526315789473685,17.91935483870968,53.54216867469879,3.35522838807097,6.932917316692667,1.0,125.27598500764579,5
6,50.5,27.775,52.904761904761905,12.60709219858156,7.830837004405286,1.0,152.61769110774875,6
7,25.467048710601716,17.91935483870968,43.78325123152709,3.35522838807097,7.715277777777778,1.0,99.24016094668723,7
8,99.86516853932584,125.1830985915493,51.976608187134495,7.475189234650967,6.398848092152628,1.0,291.89891264481315,8
9,48.83516483516484,21.314148681055155,56.25316455696203,13.758513931888546,7.715277777777778,1.0,148.87626978284834,9
10,35.26984126984127,9.248699271592091,53.221556886227546,13.758513931888546,5.600504095778198,1.0,118.09911545532765,10
11,31.856630824372758,15.115646258503403,67.8473282442748,3.35522838807097,12.51830985915493,1.0,131.69314357437688,11
12,40.58447488584475,32.43795620437956,34.316602316602314,7.475189234650967,7.715277777777778,1.0,123.52950041925536,12
13,34.85490196078432,9.53648068669528,51.976608187134495,6.687735139202409,5.600504095778198,1.0,109.65623006959468,13
14,35.26984126984127,19.973033707865167,34.99212598425197,12.60709219858156,6.932917316692667,1.0,110.77501047723263,14
15,31.856630824372758,9.248699271592091,34.316602316602314,3.35522838807097,12.51830985915493,1.0,92.29547065979305,15
16,47.784946236559136,11.572916666666666,82.2962962962963,3.35522838807097,5.600504095778198,1.0,151.60989168337127,16
17,48.83516483516484,25.988304093567248,52.904761904761905,3.35522838807097,6.932917316692667,1.0,139.01637653825765,17
18,35.69477911646587,10.287037037037038,87.13725490196077,6.687735139202409,7.830837004405286,1.0,148.63764319907136,18
19,51.3757225433526,25.988304093567248,38.98245614035088,13.758513931888546,7.715277777777778,1.0,138.82027448693705,19
20,48.83516483516484,9.248699271592091,99.86516853932584,14.26645264847512,7.830837004405286,1.0,181.04632229896316,20
21,25.03661971830986,21.314148681055155,30.648275862068964,13.758513931888546,11.772185430463576,1.0,103.5297436237861,21
22,31.5177304964539,25.988304093567248,53.221556886227546,14.26645264847512,6.398848092152628,1.0,132.39289221687645,22
23,99.86516853932584,11.572916666666666,34.316602316602314,3.35522838807097,5.600504095778198,1.0,155.710420006444,23
24,30.231292517006807,10.287037037037038,46.05181347150259,3.35522838807097,10.18098510882016,1.0,101.10635652243755,24
25,32.20289855072464,9.248699271592091,37.344537815126046,202.0,6.398848092152628,1.0,288.1949837295954,25
26,42.526315789473685,9.248699271592091,51.674418604651166,7.475189234650967,7.715277777777778,1.0,119.63990067814568,26
27,42.526315789473685,9.248699271592091,77.28695652173913,25.837209302325583,7.715277777777778,1.0,163.61445866290828,27
28,24.896358543417367,26.06451612903226,34.99212598425197,21.011820330969268,7.830837004405286,1.0,115.79565799207614,28
29,99.86516853932584,99.86516853932584,47.784946236559136,12.158686730506156,6.932917316692667,1.0,267.6068873624096,29
30,34.85490196078432,9.248699271592091,51.976608187134495,12.60709219858156,7.830837004405286,1.0,117.51813862249774,30
31,30.231292517006807,46.53403141361257,39.15418502202643,12.158686730506156,11.772185430463576,1.0,140.85038111361553,31
32,25.467048710601716,37.344537815126046,37.50210970464135,3.35522838807097,12.51830985915493,1.0,117.18723447759501,32
33,35.983805668016196,37.344537815126046,37.344537815126046,14.26645264847512,10.18098510882016,1.0,136.12031905556358,33
34,24.896358543417367,9.53648068669528,43.78325123152709,7.475189234650967,6.398848092152628,1.0,93.09012778844334,34
35,51.08045977011494,33.04089219330855,52.904761904761905,21.011820330969268,6.932917316692667,1.0,165.97085151584736,35
36,31.5177304964539,11.572916666666666,42.32380952380952,7.475189234650967,7.830837004405286,1.0,101.72048292598635,36
37,24.896358543417367,15.115646258503403,53.221556886227546,99.86516853932584,6.932917316692667,1.0,201.03164754416684,37
38,48.83516483516484,9.53648068669528,46.05181347150259,3.35522838807097,7.830837004405286,1.0,116.60952438583897,38
39,35.983805668016196,33.53962264150943,46.05181347150259,12.158686730506156,6.932917316692667,1.0,135.66684582822705,39
40,24.896358543417367,10.287037037037038,30.648275862068964,7.475189234650967,11.772185430463576,1.0,86.07904610763792,40
41,35.26984126984127,37.344537815126046,42.32380952380952,3.35522838807097,7.715277777777778,1.0,127.00869477462558,41
42,32.20289855072464,10.287037037037038,48.83516483516484,3.35522838807097,5.600504095778198,1.0,101.28083290677567,42
43,51.08045977011494,20.863849765258216,54.864197530864196,12.60709219858156,5.600504095778198,1.0,146.01610336059713,43
44,34.85490196078432,32.43795620437956,50.21468926553672,12.60709219858156,7.715277777777778,1.0,138.82991740705992,44
45,45.3469387755102,19.973033707865167,34.99212598425197,13.758513931888546,5.600504095778198,1.0,120.67111649529407,45
46,51.3757225433526,9.248699271592091,34.99212598425197,3.35522838807097,7.715277777777778,1.0,107.68705396504541,46
47,34.85490196078432,9.53648068669528,46.05181347150259,7.475189234650967,5.600504095778198,1.0,104.51888944941135,47
48,42.73076923076923,33.04089219330855,33.16417910447761,7.475189234650967,6.932917316692667,1.0,124.34394707989904,48
49,34.85490196078432,21.314148681055155,48.83516483516484,3.35522838807097,6.398848092152628,1.0,115.75829195722793,49
50,32.7970479704797,125.1830985915493,34.316602316602314,14.26645264847512,6.398848092152628,1.0,213.96204961925906,50
51,32.20289855072464,37.344537815126046,46.05181347150259,3.35522838807097,5.600504095778198,1.0,125.55498232120244,51
52,32.43795620437956,15.115646258503403,99.86516853932584,14.26645264847512,5.600504095778198,1.0,168.28572774646213,52
53,34.85490196078432,20.863849765258216,167.69811320754715,7.475189234650967,10.18098510882016,1.0,242.07303927706081,53
54,40.58447488584475,132.65671641791045,44.0,7.475189234650967,6.932917316692667,1.0,232.64929785509884,54
55,50.5,10.287037037037038,30.648275862068964,3.35522838807097,6.932917316692667,1.0,102.72345860386964,55
56,35.26984126984127,17.91935483870968,51.976608187134495,12.158686730506156,5.600504095778198,1.0,123.9249951219698,56
57,99.86516853932584,9.248699271592091,51.674418604651166,14.26645264847512,11.772185430463576,1.0,187.82692449450775,57
58,31.5177304964539,19.973033707865167,99.86516853932584,3.35522838807097,5.600504095778198,1.0,161.31166522749407,58
59,31.076923076923077,15.115646258503403,30.648275862068964,25.837209302325583,6.398848092152628,1.0,110.07690259197366,59
60,34.583657587548636,27.775,44.663316582914575,21.011820330969268,10.18098510882016,1.0,139.21477961025263,60
61,25.467048710601716,9.248699271592091,35.552,3.35522838807097,6.932917316692667,1.0,81.55589368695745,61
62,25.03661971830986,132.65671641791045,47.784946236559136,25.837209302325583,6.932917316692667,1.0,239.2484089917977,62
63,51.3757225433526,37.344537815126046,42.32380952380952,12.158686730506156,6.932917316692667,1.0,151.135673929487,63
64,34.85490196078432,10.287037037037038,30.648275862068964,13.758513931888546,7.830837004405286,1.0,98.37956579618414,64
65,45.3469387755102,10.287037037037038,54.864197530864196,3.35522838807097,7.830837004405286,1.0,122.68423873588769,65
66,35.26984126984127,20.863849765258216,48.83516483516484,3.35522838807097,5.600504095778198,1.0,114.92458835411348,66
67,99.86516853932584,25.988304093567248,67.8473282442748,13.758513931888546,7.715277777777778,1.0,216.17459258683422,67
68,35.552,11.572916666666666,52.59171597633136,3.35522838807097,6.398848092152628,1.0,110.47070912322162,68
69,35.552,33.53962264150943,53.54216867469879,6.687735139202409,5.600504095778198,1.0,135.92203055118884,69
70,32.20289855072464,9.53648068669528,36.130081300813,6.687735139202409,5.600504095778198,1.0,91.15769977321351,70
71,99.86516853932584,9.248699271592091,51.674418604651166,3.35522838807097,10.18098510882016,1.0,175.3244999124602,71
72,98.75555555555556,25.988304093567248,34.99212598425197,3.35522838807097,7.830837004405286,1.0,171.92205102585103,72
73,34.85490196078432,9.53648068669528,39.15418502202643,3.35522838807097,6.398848092152628,1.0,94.29964414972963,73
74,98.75555555555556,21.314148681055155,39.15418502202643,6.687735139202409,6.932917316692667,1.0,173.84454171453223,74
75,99.86516853932584,37.344537815126046,51.976608187134495,7.475189234650967,6.398848092152628,1.0,204.06035186839,75
