,Head Accessories rarity score,Eyes rarity score,Mouth rarity score,Piercings rarity score,Bag rarity score,Chain rarity score,Clothing rarity score,Tattoos rarity score,Base rarity score,Background rarity score,Robot rarity score,Paws rarity score,Trait count rarity score,Rarity score,Token Id
0,5.08466819221968,8.11689497716895,8.252553389043639,10.227848101265822,1.2462142456533931,4.76824034334764,49.93258426966292,26.771084337349397,8.645914396887159,11.0,1.0212570378030565,1.0003376477208779,1.0216091954022988,137.08920613352484,1
1,12.158686730506156,12.715307582260372,6.285714285714286,6.598366740905717,1.2462142456533931,4.76824034334764,37.18828451882845,2.513574660633484,9.078651685393258,37.03333333333333,1.0212570378030565,1.0003376477208779,1.0216091954022988,132.62957800750232,2
2,5.08466819221968,15.457391304347826,8.252553389043639,3.95373665480427,1.2462142456533931,4.567317574511819,44.44,5.296781883194279,10.334883720930232,68.36923076923077,1.0212570378030565,1.0003376477208779,1.0216091954022988,170.04598161486214,3
3,11.572916666666666,26.29585798816568,7.031645569620253,6.138121546961326,1.2462142456533931,5.527363184079602,48.30434782608695,5.449417535254446,10.334883720930232,18.71157894736842,1.0212570378030565,1.0003376477208779,1.0216091954022988,143.65555111171318,4
4,5.08466819221968,47.784946236559136,7.031645569620253,3.95373665480427,1.2462142456533931,5.527363184079602,25.6878612716763,5.296781883194279,10.334883720930232,11.409499358151477,1.0212570378030565,1.0003376477208779,1.0216091954022988,126.40080419781488,5
5,5.08466819221968,6.0710382513661205,7.031645569620253,9.930726256983242,1.2462142456533931,9.660869565217391,39.32743362831858,5.194623027469317,7.144694533762058,11.648754914809961,1.0212570378030565,1.0003376477208779,1.0216091954022988,105.38387206634624,6
6,18.478170478170476,47.784946236559136,9.919642857142858,6.598366740905717,1.2462142456533931,4.567317574511819,28.305732484076433,2.513574660633484,7.2142857142857135,11.0,1.0212570378030565,1.0003376477208779,1.0216091954022988,140.67145487286524,7
7,18.478170478170476,15.620386643233742,7.935714285714286,3.95373665480427,11.725593667546173,6.992918961447678,20.24601366742597,5.194623027469317,18.32577319587629,58.473684210526315,1.0212570378030565,1.0003376477208779,1.0216091954022988,169.98981867314075,8
8,8.671219512195123,8.11689497716895,7.935714285714286,6.029850746268656,1.2462142456533931,9.660869565217391,25.54022988505747,2.513574660633484,18.32577319587629,20.33867276887872,1.0212570378030565,1.0003376477208779,1.0216091954022988,111.42221772359002,9
9,5.08466819221968,51.674418604651166,9.919642857142858,3.95373665480427,1.2462142456533931,6.992918961447678,33.66666666666667,2.513574660633484,22.387909319899244,25.91253644314869,1.0212570378030565,1.0003376477208779,1.0216091954022988,166.39549048719337,10
10,5.08466819221968,8.11689497716895,6.285714285714286,6.598366740905717,1.2462142456533931,4.76824034334764,44.44,5.296781883194279,10.334883720930232,11.040993788819875,1.0212570378030565,1.0003376477208779,1.0216091954022988,106.2559620588803,11
11,5.08466819221968,8.11689497716895,7.935714285714286,3.95373665480427,1.2462142456533931,4.76824034334764,22.73145780051151,5.194623027469317,7.144694533762058,18.71157894736842,1.0212570378030565,1.0003376477208779,1.0216091954022988,87.93102688894578,12
12,5.08466819221968,9.239085239085238,9.919642857142858,3.95373665480427,1.2462142456533931,9.608648648648648,181.3877551020408,26.771084337349397,7.2142857142857135,11.498059508408796,1.0212570378030565,1.0003376477208779,1.0216091954022988,268.96638438056505,13
13,18.870488322717623,7.971300448430494,9.919642857142858,3.95373665480427,1.2462142456533931,25.10734463276836,38.81222707423581,5.296781883194279,7.2142857142857135,11.43886743886744,1.0212570378030565,1.0003376477208779,1.0216091954022988,132.87409315302645,14
14,5.08466819221968,12.715307582260372,14.381877022653722,6.029850746268656,1.2462142456533931,4.567317574511819,53.54216867469879,5.194623027469317,7.144694533762058,18.71157894736842,1.0212570378030565,1.0003376477208779,1.0216091954022988,131.66150442779247,15
15,5.08466819221968,7.971300448430494,41.92452830188679,6.138121546961326,1.2462142456533931,4.76824034334764,39.32743362831858,5.194623027469317,21.314148681055155,11.498059508408796,1.0212570378030565,1.0003376477208779,1.0216091954022988,147.51054180467742,16
16,9.405291005291005,10.786407766990292,6.285714285714286,6.598366740905717,11.725593667546173,9.608648648648648,38.81222707423581,2.513574660633484,12.027063599458728,11.648754914809961,1.0212570378030565,1.0003376477208779,1.0216091954022988,122.45484624516034,17
17,9.405291005291005,9.239085239085238,21.061611374407583,6.138121546961326,1.2462142456533931,4.567317574511819,20.24601366742597,5.449417535254446,18.32577319587629,11.819148936170214,1.0212570378030565,1.0003376477208779,1.0216091954022988,110.54119820156352,18
18,5.08466819221968,9.239085239085238,6.285714285714286,6.598366740905717,1.2462142456533931,4.567317574511819,30.128813559322033,2.513574660633484,7.2142857142857135,11.648754914809961,1.0212570378030565,1.0003376477208779,1.0216091954022988,87.56999900806755,19
19,12.158686730506156,10.786407766990292,7.031645569620253,6.138121546961326,1.2462142456533931,9.608648648648648,31.5177304964539,2.513574660633484,10.334883720930232,11.43886743886744,1.0212570378030565,1.0003376477208779,1.0216091954022988,105.81798470619135,20
20,5.08466819221968,6.0710382513661205,9.919642857142858,6.138121546961326,1.2462142456533931,4.567317574511819,20.24601366742597,2.513574660633484,12.027063599458728,25.91253644314869,1.0212570378030565,1.0003376477208779,1.0216091954022988,96.76939491944832,21
21,18.870488322717623,6.0710382513661205,13.996850393700788,6.029850746268656,1.2462142456533931,6.992918961447678,25.988304093567248,5.296781883194279,7.144694533762058,11.43886743886744,1.0212570378030565,1.0003376477208779,1.0216091954022988,106.11921275147155,22
22,18.555323590814197,17.634920634920636,9.919642857142858,3.95373665480427,17.634920634920636,5.527363184079602,39.32743362831858,5.449417535254446,9.078651685393258,11.409499358151477,1.0212570378030565,1.0003376477208779,1.0216091954022988,141.53411364472618,23
23,18.0650406504065,15.620386643233742,7.031645569620253,6.598366740905717,1.2462142456533931,4.567317574511819,37.18828451882845,5.194623027469317,14.71523178807947,68.36923076923077,1.0212570378030565,1.0003376477208779,1.0216091954022988,181.63954540886567,24
24,11.898259705488622,8.11689497716895,14.381877022653722,6.138121546961326,17.634920634920636,9.660869565217391,21.625304136253042,5.296781883194279,7.144694533762058,40.217194570135746,1.0212570378030565,1.0003376477208779,1.0216091954022988,145.158122456682,25
25,17.811623246492985,7.971300448430494,13.996850393700788,10.227848101265822,1.2462142456533931,4.76824034334764,118.50666666666667,5.194623027469317,10.334883720930232,11.498059508408796,1.0212570378030565,1.0003376477208779,1.0216091954022988,204.59951358329235,26
26,17.811623246492985,6.0710382513661205,14.130365659777425,6.138121546961326,11.725593667546173,5.527363184079602,53.54216867469879,5.449417535254446,7.2142857142857135,11.040993788819875,1.0212570378030565,1.0003376477208779,1.0216091954022988,141.69417515020868,27
27,11.898259705488622,15.457391304347826,41.92452830188679,10.227848101265822,1.2462142456533931,4.76824034334764,25.54022988505747,2.513574660633484,12.027063599458728,11.409499358151477,1.0212570378030565,1.0003376477208779,1.0216091954022988,140.05605338621746,28
28,17.705179282868524,17.634920634920636,7.031645569620253,3.95373665480427,17.634920634920636,9.660869565217391,35.552,2.513574660633484,7.2142857142857135,25.91253644314869,1.0212570378030565,1.0003376477208779,1.0216091954022988,147.8568730413458,29
29,18.555323590814197,7.971300448430494,14.381877022653722,3.95373665480427,1.2462142456533931,4.567317574511819,20.24601366742597,5.449417535254446,9.078651685393258,11.040993788819875,1.0212570378030565,1.0003376477208779,1.0216091954022988,99.53405009468767,30
30,5.08466819221968,17.634920634920636,14.130365659777425,3.95373665480427,1.2462142456533931,4.76824034334764,31.5177304964539,5.449417535254446,7.144694533762058,11.43886743886744,1.0212570378030565,1.0003376477208779,1.0216091954022988,105.41205961598713,31
31,5.08466819221968,7.971300448430494,7.935714285714286,14.642504118616145,1.2462142456533931,4.567317574511819,38.643478260869564,26.771084337349397,7.2142857142857135,11.498059508408796,1.0212570378030565,1.0003376477208779,1.0216091954022988,128.6178305669855,32
32,9.405291005291005,9.239085239085238,14.381877022653722,3.95373665480427,1.2462142456533931,9.660869565217391,20.24601366742597,5.449417535254446,7.144694533762058,20.33867276887872,1.0212570378030565,1.0003376477208779,1.0216091954022988,104.10907611895246,33
33,5.08466819221968,26.29585798816568,6.285714285714286,9.930726256983242,1.2462142456533931,5.527363184079602,22.73145780051151,2.513574660633484,7.144694533762058,11.648754914809961,1.0212570378030565,1.0003376477208779,1.0216091954022988,101.45222994345913,34
34,17.811623246492985,17.634920634920636,14.130365659777425,6.138121546961326,1.2462142456533931,9.608648648648648,26.933333333333334,2.513574660633484,7.144694533762058,11.0,1.0212570378030565,1.0003376477208779,1.0216091954022988,117.20470039110954,35
35,8.671219512195123,6.0710382513661205,6.285714285714286,3.95373665480427,1.2462142456533931,4.76824034334764,49.93258426966292,5.296781883194279,9.078651685393258,18.71157894736842,1.0212570378030565,1.0003376477208779,1.0216091954022988,117.05896395962596,36
36,18.555323590814197,6.0710382513661205,8.252553389043639,3.95373665480427,1.2462142456533931,4.76824034334764,52.904761904761905,5.296781883194279,14.71523178807947,11.43886743886744,1.0212570378030565,1.0003376477208779,1.0216091954022988,130.2459533708586,37
37,11.898259705488622,26.29585798816568,8.252553389043639,6.598366740905717,1.2462142456533931,6.992918961447678,30.128813559322033,2.513574660633484,7.2142857142857135,11.498059508408796,1.0212570378030565,1.0003376477208779,1.0216091954022988,115.68210835428098,38
