,Head rarity score,Eyes rarity score,Body rarity score,Type rarity score,Background rarity score,Neck rarity score,Ear rarity score,Forehead rarity score,Face rarity score,Mouth rarity score,Trait count rarity score,Rarity score,Token Id
0,64.51612903225806,21.09704641350211,5.178663904712584,1.2786088735455823,7.037297677691766,2.300966405890474,1.784758165268606,1.4463407578825571,2.5654181631605955,2.356823002592505,46.08294930875576,155.6450017052606,1
1,52.35602094240838,21.73913043478261,5.178663904712584,1.2786088735455823,6.858710562414266,13.227513227513228,13.089005235602095,20.2020202020202,15.847860538827257,2.356823002592505,9.624639076034649,161.75899600045335,2
2,42.37288135593221,9.099181073703367,5.178663904712584,1.2786088735455823,7.052186177715091,14.005602240896357,1.784758165268606,1.4463407578825571,18.79699248120301,13.140604467805518,3.149606299212598,117.30542579787745,3
3,54.34782608695652,9.165902841429881,6.5487884741322855,4.5892611289582375,6.944444444444445,7.2727272727272725,10.97694840834248,1.4463407578825571,18.79699248120301,2.356823002592505,3.149606299212598,125.59566119788178,4
4,84.74576271186442,39.682539682539684,6.958942240779402,1.2786088735455823,7.037297677691766,2.300966405890474,13.089005235602095,1.4463407578825571,22.831050228310502,2.356823002592505,2.6260504201680672,184.35338723686704,5
5,56.81818181818181,36.36363636363637,6.5487884741322855,1.2786088735455823,7.107320540156361,7.225433526011561,13.089005235602095,20.242914979757085,2.5654181631605955,13.157894736842106,9.624639076034649,174.02184178706048,6
6,86.95652173913044,9.099181073703367,5.178663904712584,1.2786088735455823,7.052186177715091,2.300966405890474,1.784758165268606,1.4463407578825571,2.5654181631605955,7.230657989877079,6.031363088057901,130.92466633894423,7
7,55.24861878453038,21.73913043478261,9.337068160597573,1.2786088735455823,7.107320540156361,13.227513227513228,1.784758165268606,1.4463407578825571,2.5654181631605955,2.356823002592505,6.031363088057901,122.1229631980879,8
8,44.24778761061947,39.682539682539684,6.5487884741322855,1.2786088735455823,7.037297677691766,13.297872340425531,12.9366106080207,1.4463407578825571,2.5654181631605955,13.157894736842106,3.149606299212598,145.34876522407285,9
9,6.353240152477763,23.148148148148145,5.178663904712584,1.2786088735455823,7.107320540156361,14.005602240896357,1.784758165268606,20.242914979757085,18.79699248120301,13.140604467805518,3.149606299212598,114.1864602531836,10
10,45.662100456621005,36.36363636363637,33.222591362126245,1.2786088735455823,7.107320540156361,7.2727272727272725,1.784758165268606,1.4463407578825571,2.5654181631605955,7.230657989877079,2.6260504201680672,146.56021036516975,11
11,42.37288135593221,23.148148148148145,5.178663904712584,1.2786088735455823,7.037297677691766,14.005602240896357,1.784758165268606,1.4463407578825571,27.932960893854748,2.356823002592505,2.6260504201680672,129.16813544069313,12
12,50.5050505050505,21.09704641350211,6.958942240779402,1.2786088735455823,7.037297677691766,2.300966405890474,1.784758165268606,20.2020202020202,17.271157167530223,2.356823002592505,2.6260504201680672,133.41872107403944,13
