,# Traits rarity score,Accessory II rarity score,Head rarity score,Body rarity score,Background rarity score,Eyes rarity score,Accessory I rarity score,Mouth rarity score,Clothes rarity score,Name rarity score,Custom rarity score,Trait count rarity score,Rarity score,Token Id
0,1.8031314168377826,18.935309973045822,67.54807692307692,27.766798418972332,15.371991247264768,2.323850479655971,1.2018819503849443,1.915734933187892,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,141.72813039612973,1
1,8.121387283236993,1.9178269178269178,2.126854374810778,30.411255411255407,13.856015779092703,73.17708333333333,1.2018819503849443,1.915734933187892,1.0280989316552027,1.0090491238149957,1.021075581395349,8.121387283236993,143.90765090323148,2
2,1.8031314168377826,1.9178269178269178,2.126854374810778,27.766798418972332,16.22401847575058,2.323850479655971,84.63855421686748,31.22222222222222,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,172.88461157664736,3
3,5.98381601362862,1.9178269178269178,94.93243243243242,30.411255411255407,13.856015779092703,54.03846153846154,1.2018819503849443,30.81140350877193,1.0280989316552027,1.0090491238149957,1.021075581395349,5.98381601362862,242.19513320234867,4
4,1.8031314168377826,1.9178269178269178,62.723214285714285,27.876984126984127,13.856015779092703,42.06586826347305,1.2018819503849443,1.915734933187892,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,158.222012727205,5
5,1.8031314168377826,1.9178269178269178,84.63855421686748,45.616883116883116,16.22401847575058,2.323850479655971,1.2018819503849443,20.014245014245013,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,178.6017466421551,6
6,66.90476190476191,14.454732510288066,100.35714285714286,45.616883116883116,13.40648854961832,152.71739130434784,34.950248756218905,35.301507537688444,1.0280989316552027,1.0090491238149957,1.021075581395349,66.90476190476191,533.6721420785769,7
7,8.121387283236993,1.9178269178269178,82.64705882352942,32.22477064220183,14.220647773279353,2.323850479655971,1.2018819503849443,1.915734933187892,1.0280989316552027,1.0090491238149957,1.021075581395349,8.121387283236993,155.75276972340586,8
8,1.8031314168377826,1.9178269178269178,125.44642857142857,40.60693641618497,16.22401847575058,2.323850479655971,1.2018819503849443,63.86363636363636,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,258.2490656454094,9
9,1.8031314168377826,1.9178269178269178,125.44642857142857,27.876984126984127,16.22401847575058,2.323850479655971,1.2018819503849443,42.31927710843374,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,223.9747541010059,10
10,1.8031314168377826,1.9178269178269178,2.126854374810778,24.735915492957748,13.40648854961832,80.7471264367816,1.2018819503849443,63.86363636363636,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,194.66421655655776,11
11,5.98381601362862,1.9178269178269178,113.30645161290323,28.099999999999998,15.576496674057651,75.53763440860216,1.2018819503849443,31.22222222222222,1.0280989316552027,1.0090491238149957,1.021075581395349,5.98381601362862,281.88836945011985,12
12,1.8031314168377826,1.9178269178269178,2.126854374810778,33.93719806763285,13.614341085271317,52.03703703703704,1.2018819503849443,37.76881720430108,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,149.268443107806,13
13,1.8031314168377826,18.935309973045822,2.126854374810778,30.411255411255407,14.049999999999999,43.09815950920245,1.2018819503849443,1.915734933187892,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,118.4036826224284,14
14,66.90476190476191,16.375291375291376,2.126854374810778,30.411255411255407,13.614341085271317,88.9240506329114,33.452380952380956,93.66666666666666,115.1639344262295,1.0090491238149957,1.021075581395349,66.90476190476191,529.5744234395515,15
15,1.8031314168377826,1.9178269178269178,64.44954128440367,45.616883116883116,16.806220095693778,2.323850479655971,1.2018819503849443,30.81140350877193,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,169.7920938241614,16
16,1.8031314168377826,1.9178269178269178,2.126854374810778,30.280172413793107,16.806220095693778,80.7471264367816,1.2018819503849443,42.31927710843374,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,182.06384576826596,17
17,1.8031314168377826,1.9178269178269178,2.126854374810778,34.950248756218905,15.07510729613734,2.323850479655971,146.35416666666666,42.31927710843374,1.0280989316552027,1.0090491238149957,1.021075581395349,1.8031314168377826,251.7318180702914,18
18,9.02956298200514,14.758403361344538,156.11111111111111,32.98122065727699,14.220647773279353,59.53389830508474,33.452380952380956,1.915734933187892,1.0280989316552027,1.0090491238149957,1.021075581395349,9.02956298200514,334.0907466945414,19
19,5.98381601362862,16.375291375291376,2.126854374810778,24.735915492957748,12.132987910189982,2.323850479655971,34.777227722772274,30.81140350877193,1.0280989316552027,1.0090491238149957,1.021075581395349,5.98381601362862,138.30938652857284,20
20,9.02956298200514,1.9178269178269178,84.63855421686748,23.733108108108105,13.614341085271317,64.44954128440367,41.5680473372781,22.882736156351793,1.0280989316552027,1.0090491238149957,1.021075581395349,9.02956298200514,273.92150470698317,21
21,8.121387283236993,1.9178269178269178,156.11111111111111,30.411255411255407,16.22401847575058,2.323850479655971,1.2018819503849443,1.915734933187892,1.0280989316552027,1.0090491238149957,1.021075581395349,8.121387283236993,229.40667748251232,22
