,Egg Type rarity score,Egg Interior rarity score,Ground Element #2 rarity score,Ground Element #1 rarity score,Egg Overlay #1 rarity score,Air Element #1 rarity score,Sky Element rarity score,Studio Material rarity score,Material rarity score,Series rarity score,Egg Overlay #2 rarity score,Air Element #2 rarity score,Title rarity score,Ground Element #3 rarity score,Trait count rarity score,Rarity score,Token Id
0,1.039289055191768,1.1338020183694297,12.223716381418093,1.1030336458907888,22.26948775055679,6.480233311730396,6.639442231075697,17.239655172413794,7.715277777777778,83.325,1.3070588235294118,1.6701185902789377,1.009592084006462,1.006847245997382,2.4664528860384807,166.62900697427523,0
1,1.039289055191768,12.467581047381545,27.775,1.1030336458907888,3.244321868916288,9.397556390977444,6.58695652173913,35.58362989323844,7.715277777777778,94.3301886792453,1.3070588235294118,1.6701185902789377,1.009592084006462,1.006847245997382,2.4664528860384807,206.70290451020918,1
2,1.039289055191768,1.1338020183694297,11.134743875278396,1.1030336458907888,3.244321868916288,12.885309278350515,6.58695652173913,21.094936708860757,7.715277777777778,103.08247422680412,1.3070588235294118,1.6701185902789377,1.009592084006462,1.006847245997382,2.4664528860384807,176.48021460702967,2
3,1.039289055191768,1.1338020183694297,14.791420118343195,1.1030336458907888,3.244321868916288,21.411134903640257,6.58695652173913,101.0,81.29268292682927,106.37234042553192,1.3070588235294118,1.6701185902789377,1.009592084006462,1.006847245997382,2.4664528860384807,345.4350511143028,3
4,1.039289055191768,1.1338020183694297,8.809691629955948,1.1030336458907888,4.267605633802817,22.724999999999998,6.58695652173913,27.621546961325965,6.320480404551201,76.91538461538462,4.256704980842912,1.6701185902789377,1.009592084006462,1.006847245997382,7.535041446872645,172.00109483421002,4
5,1.039289055191768,1.1338020183694297,17.98381294964029,1.1030336458907888,4.267605633802817,23.69431279620853,2.2304260539817085,35.084210526315786,7.715277777777778,102.03061224489797,4.256704980842912,2.4922731804586244,1.009592084006462,1.006847245997382,7.535041446872645,212.5828416402549,5
6,1.039289055191768,1.1338020183694297,11.134743875278396,1.1030336458907888,5.175465838509317,23.69431279620853,55.24309392265193,101.0,81.29268292682927,98.99999999999999,1.3070588235294118,1.6701185902789377,1.009592084006462,1.006847245997382,2.6515513126491648,387.46159213539084,6
7,1.039289055191768,1.1338020183694297,11.134743875278396,1.1030336458907888,6.328481012658228,33.7804054054054,2.2304260539817085,147.0441176470588,43.473913043478255,88.48672566371681,1.3070588235294118,2.4922731804586244,1.009592084006462,1.006847245997382,2.4664528860384807,344.0371616410599,7
8,1.039289055191768,1.1338020183694297,4.218987341772152,1.1030336458907888,4.267605633802817,9.397556390977444,2.2304260539817085,51.54123711340206,7.715277777777778,92.58333333333333,1.3070588235294118,2.4922731804586244,1.009592084006462,1.006847245997382,2.6515513126491648,183.69787101114034,8
9,1.039289055191768,1.1338020183694297,17.69734513274336,13.772727272727272,3.244321868916288,37.73207547169811,17.95152603231598,27.621546961325965,81.29268292682927,83.325,1.3070588235294118,1.6701185902789377,1.009592084006462,1.006847245997382,2.4664528860384807,292.27038636996815,9
10,1.039289055191768,1.1338020183694297,4.218987341772152,1.1030336458907888,4.267605633802817,6.480233311730396,22.170731707317074,17.239655172413794,199.98,101.0,1.3070588235294118,1.6701185902789377,1.009592084006462,1.006847245997382,2.6515513126491648,366.2785059429496,10
11,1.039289055191768,1.1338020183694297,14.791420118343195,1.1030336458907888,3.244321868916288,37.73207547169811,17.95152603231598,32.6764705882353,27.93016759776536,83.325,4.256704980842912,1.6701185902789377,1.009592084006462,1.006847245997382,7.535041446872645,236.4054107447246,11
12,1.039289055191768,1.1338020183694297,17.69734513274336,13.772727272727272,3.244321868916288,12.885309278350515,6.639442231075697,20.918410041841003,35.71071428571429,151.5,1.3070588235294118,1.6701185902789377,1.009592084006462,1.006847245997382,2.4664528860384807,272.00143081478035,12
13,1.039289055191768,1.1338020183694297,4.218987341772152,1.1030336458907888,6.328481012658228,12.885309278350515,2.2304260539817085,14.470332850940665,35.332155477031804,84.73728813559322,1.3070588235294118,2.4922731804586244,1.009592084006462,1.006847245997382,2.6515513126491648,171.94642751642135,13
14,1.039289055191768,1.1338020183694297,31.64240506329114,1.1030336458907888,5.175465838509317,9.397556390977444,6.639442231075697,28.24576271186441,15.52639751552795,83.325,1.3070588235294118,1.6701185902789377,1.009592084006462,1.006847245997382,2.6515513126491648,190.87332252715933,14
15,1.039289055191768,1.1338020183694297,17.98381294964029,1.1030336458907888,4.267605633802817,23.69431279620853,2.2304260539817085,30.300000000000004,34.24315068493151,84.73728813559322,4.256704980842912,2.4922731804586244,1.009592084006462,1.006847245997382,7.535041446872645,217.03317991178812,15
16,1.039289055191768,1.1338020183694297,4.218987341772152,1.1030336458907888,3.244321868916288,26.039062499999996,2.2304260539817085,196.05882352941177,47.16509433962265,256.38461538461536,4.256704980842912,2.4922731804586244,1.009592084006462,1.006847245997382,2.4664528860384807,549.8493261151158,16
