,??? rarity score,Chroma rarity score,Biome rarity score,Zone rarity score,Mode rarity score,Y Coordinate rarity score,X Coordinate rarity score,Level rarity score,Trait count rarity score,Rarity score,Token Id
0,3304.0,3.39917695473251,80.58536585365854,99.12,1.068103448275862,27.84269662921348,39.648,19.284046692607003,1.0,3575.947389578487,0
1,4956.0,3.39917695473251,64.7843137254902,19.359375,63.53846153846153,28.730434782608693,30.498461538461537,4.776867469879519,1.0,5172.087091009635,1
2,2478.0,1.6603015075376883,83.29411764705883,128.72727272727272,63.53846153846153,31.26813880126183,39.648,19.246601941747574,1.0,2846.38289416334,2
3,9912.0,1.6603015075376883,145.76470588235296,168.0,63.53846153846153,27.00817438692098,30.59259259259259,45.67741935483871,1.0,10395.241655262706,3
4,9912.0,1.6603015075376883,47.65384615384615,46.3177570093458,63.53846153846153,38.71875,115.25581395348837,4.776867469879519,1.0,10230.92179763256,4
5,9912.0,3.39917695473251,97.17647058823529,19.359375,63.53846153846153,70.8,39.648,4.776867469879519,1.0,10211.698351551307,5
6,9912.0,1.6603015075376883,101.14285714285714,128.72727272727272,63.53846153846153,28.730434782608693,38.71875,19.246601941747574,1.0,10294.764679640484,6
7,9912.0,1.6603015075376883,168.0,183.55555555555557,63.53846153846153,70.8,112.63636363636363,4.776867469879519,1.0,10517.967549707797,7
8,4956.0,1.6603015075376883,45.67741935483871,16.06482982171799,63.53846153846153,30.878504672897197,30.498461538461537,4.849315068493151,1.0,5150.16729350241,8
9,9912.0,1.6603015075376883,45.67741935483871,83.29411764705883,63.53846153846153,30.687306501547987,39.648,19.246601941747574,1.0,10196.752208491193,9
10,4956.0,3.39917695473251,45.88888888888889,27.45706371191136,63.53846153846153,27.00817438692098,27.610027855153202,4.776867469879519,1.0,5156.678660805948,10
11,9912.0,1.6603015075376883,48.588235294117645,27.45706371191136,901.090909090909,113.93103448275862,28.482758620689655,4.776867469879519,1.0,11038.987170177805,11
12,9912.0,1.6603015075376883,59.35329341317366,35.52688172043011,63.53846153846153,31.169811320754715,41.12863070539419,4.849315068493151,1.0,10150.226695274247,12
13,9912.0,9.727183513248281,101.14285714285714,120.87804878048782,63.53846153846153,31.26813880126183,39.648,18.952198852772465,1.0,10298.154888629088,13
14,9912.0,1.6603015075376883,65.21052631578947,19.359375,63.53846153846153,66.52348993288591,29.412462908011868,4.776867469879519,1.0,10163.481484672568,14
15,9912.0,3.39917695473251,123.9,107.73913043478261,63.53846153846153,28.982456140350877,28.32,43.66519823788546,1.0,10312.544423306212,15
16,9912.0,1.6603015075376883,125.46835443037975,120.87804878048782,63.53846153846153,38.71875,28.482758620689655,18.952198852772465,1.0,10310.698873730327,16
17,4956.0,1.6603015075376883,46.75471698113207,52.16842105263158,63.53846153846153,66.52348993288591,31.566878980891723,10.856516976998904,1.0,5230.068786970541,17
18,9912.0,3.39917695473251,45.88888888888889,52.16842105263158,63.53846153846153,40.12955465587044,68.83333333333333,10.856516976998904,1.0,10197.814353400916,18
19,9912.0,3.39917695473251,90.10909090909091,31.974193548387095,63.53846153846153,70.8,68.35862068965517,4.849315068493151,1.0,10246.028858708818,19
20,9912.0,3.39917695473251,90.10909090909091,16.06482982171799,63.53846153846153,38.71875,39.648,4.849315068493151,1.0,10169.327624292495,20
21,9912.0,1.6603015075376883,48.588235294117645,27.84269662921348,63.53846153846153,27.00817438692098,28.32,42.0,1.0,10151.95786935625,21
22,9912.0,1.6603015075376883,65.21052631578947,27.45706371191136,901.090909090909,30.687306501547987,110.13333333333334,4.776867469879519,1.0,11054.016307930908,22
23,9912.0,1.6603015075376883,112.63636363636363,215.47826086956522,63.53846153846153,30.498461538461537,31.169811320754715,18.952198852772465,1.0,10386.933859263918,23
24,9912.0,3.39917695473251,103.25,59.35329341317366,901.090909090909,28.23931623931624,70.29787234042554,10.856516976998904,1.0,11089.487085015557,24
25,9912.0,1.6603015075376883,119.42168674698794,66.08,63.53846153846153,40.457142857142856,31.566878980891723,10.727272727272727,1.0,10246.451744358294,25
26,4956.0,1.6603015075376883,80.58536585365854,220.26666666666668,63.53846153846153,38.568093385214006,28.32,19.473477406679763,1.0,5409.412366358219,26
27,9912.0,1.6603015075376883,74.52631578947368,27.84269662921348,63.53846153846153,27.00817438692098,28.32,187.01886792452828,1.0,10322.914817776134,27
28,9912.0,1.6603015075376883,89.29729729729729,190.6153846153846,63.53846153846153,28.23931623931624,28.32,4.849315068493151,1.0,10319.52007626649,28
29,9912.0,1.6603015075376883,41.47280334728034,128.72727272727272,63.53846153846153,30.40490797546012,31.667731629392968,19.284046692607003,1.0,10229.755525418012,29
30,9912.0,1.6603015075376883,95.3076923076923,130.42105263157893,63.53846153846153,66.52348993288591,39.648,4.849315068493151,1.0,10314.948312986648,30
31,9912.0,1.6603015075376883,60.43902439024391,27.84269662921348,63.53846153846153,27.84269662921348,29.94561933534743,42.0,1.0,10166.268800030017,31
32,9912.0,1.6603015075376883,101.14285714285714,103.25,63.53846153846153,28.159090909090907,39.648,10.856516976998904,1.0,10261.255228074944,32
33,9912.0,3.39917695473251,41.822784810126585,19.359375,63.53846153846153,28.23931623931624,31.169811320754715,4.776867469879519,1.0,10105.305793333271,33
34,4956.0,1.6603015075376883,97.17647058823529,76.24615384615385,63.53846153846153,28.23931623931624,30.498461538461537,19.246601941747574,1.0,5273.605767199915,34
35,4956.0,9.727183513248281,81.91735537190083,16.06482982171799,63.53846153846153,115.25581395348837,68.83333333333333,4.849315068493151,1.0,5317.186292600644,35
36,9912.0,1.6603015075376883,84.0,87.71681415929204,901.090909090909,28.982456140350877,27.610027855153202,19.321637426900587,1.0,11063.382146180144,36
37,9912.0,1.6603015075376883,66.08,120.87804878048782,63.53846153846153,40.29268292682927,38.71875,19.473477406679763,1.0,10263.641722159995,37
38,9912.0,1.6603015075376883,90.10909090909091,83.29411764705883,63.53846153846153,28.730434782608693,29.94561933534743,19.246601941747574,1.0,10229.524627661853,38
39,9912.0,1.6603015075376883,123.9,118.0,63.53846153846153,30.40490797546012,27.610027855153202,19.321637426900587,1.0,10297.435336303513,39
40,9912.0,1.6603015075376883,41.47280334728034,128.72727272727272,63.53846153846153,38.71875,29.412462908011868,19.246601941747574,1.0,10235.776653970312,40
41,9912.0,3.39917695473251,60.43902439024391,35.52688172043011,901.090909090909,119.42168674698794,111.37078651685393,4.849315068493151,1.0,11149.097780488652,41
42,9912.0,1.6603015075376883,97.17647058823529,27.45706371191136,63.53846153846153,31.169811320754715,39.648,4.776867469879519,1.0,10178.426976136781,42
43,9912.0,1.6603015075376883,90.93577981651376,75.66412213740459,63.53846153846153,31.07210031347962,39.648,10.856516976998904,1.0,10226.375282290395,43
44,9912.0,1.6603015075376883,51.625,28.159090909090907,63.53846153846153,28.159090909090907,30.59259259259259,44.648648648648646,1.0,10161.38318610542,44
45,9912.0,9.727183513248281,79.296,68.35862068965517,63.53846153846153,27.84269662921348,28.32,10.856516976998904,1.0,10200.939479347577,45
46,9912.0,1.6603015075376883,38.71875,68.35862068965517,63.53846153846153,41.12863070539419,27.38121546961326,10.856516976998904,1.0,10164.64249688766,46
47,9912.0,1.6603015075376883,41.822784810126585,16.06482982171799,63.53846153846153,116.61176470588236,68.83333333333333,4.849315068493151,1.0,10226.380790785553,47
48,9912.0,1.6603015075376883,139.6056338028169,16.06482982171799,63.53846153846153,30.498461538461537,113.93103448275862,4.849315068493151,1.0,10283.14803776025,48
49,9912.0,3.39917695473251,45.88888888888889,34.179310344827584,63.53846153846153,27.00817438692098,27.610027855153202,4.849315068493151,1.0,10119.473355037477,49
50,4956.0,1.6603015075376883,106.58064516129032,143.65217391304347,63.53846153846153,30.687306501547987,31.169811320754715,43.095652173913045,1.0,5377.384352116549,50
51,9912.0,9.727183513248281,81.91735537190083,139.6056338028169,63.53846153846153,40.457142857142856,28.813953488372093,19.246601941747574,1.0,10296.306332513692,51
52,9912.0,3.39917695473251,51.625,28.159090909090907,63.53846153846153,31.169811320754715,30.498461538461537,44.648648648648646,1.0,10166.038650910148,52
53,4956.0,1.6603015075376883,97.17647058823529,19.359375,63.53846153846153,30.878504672897197,29.94561933534743,4.776867469879519,1.0,5204.335600112358,53
54,9912.0,1.6603015075376883,74.52631578947368,28.159090909090907,63.53846153846153,28.982456140350877,27.610027855153202,170.8965517241379,1.0,10308.373205464204,54
55,9912.0,9.727183513248281,36.98507462686567,75.66412213740459,63.53846153846153,31.26813880126183,28.07932011331445,10.856516976998904,1.0,10169.118817707556,55
56,9912.0,1.6603015075376883,67.89041095890411,27.45706371191136,63.53846153846153,66.52348993288591,30.59259259259259,4.776867469879519,1.0,10175.439187712174,56
57,9912.0,9.727183513248281,190.6153846153846,141.6,63.53846153846153,28.23931623931624,31.566878980891723,43.095652173913045,1.0,10421.382877061216,57
58,4956.0,1.6603015075376883,90.93577981651376,35.52688172043011,63.53846153846153,30.687306501547987,112.63636363636363,4.849315068493151,1.0,5296.83440978935,58
59,9912.0,1.6603015075376883,51.625,87.71681415929204,63.53846153846153,38.568093385214006,39.49003984063745,19.321637426900587,1.0,10214.920347858044,59
60,9912.0,1.6603015075376883,45.67741935483871,72.88235294117648,63.53846153846153,28.982456140350877,70.29787234042554,10.727272727272727,1.0,10206.766136550063,60
61,9912.0,3.39917695473251,73.42222222222222,73.42222222222222,63.53846153846153,30.878504672897197,31.667731629392968,43.66519823788546,1.0,10232.993517477813,61
62,9912.0,3.39917695473251,89.29729729729729,59.35329341317366,63.53846153846153,30.498461538461537,67.42857142857143,10.856516976998904,1.0,10237.371779147696,62
