,Beak rarity score,Background rarity score,Feathers rarity score,Body rarity score,Outerwear rarity score,Eyes rarity score,Headwear rarity score,Eyewear rarity score,Trait count rarity score,Rarity score,Token Id
0,2.4102193299590264,6.218905472636816,5.4288816503800215,8.695652173913043,52.35602094240838,53.475935828877,3.3795201081446433,1.2195121951219512,1.51285930408472,134.6975070055256,1
1,2.372479240806643,5.73394495412844,8.16326530612245,8.695652173913043,33.898305084745765,7.326007326007326,3.3795201081446433,1.2195121951219512,1.51285930408472,72.30154569307498,0
2,2.372479240806643,6.038647342995169,9.40733772342427,7.042253521126761,1.2032246420406691,8.257638315441783,28.011204481792713,1.2195121951219512,1.51285930408472,65.06515676683468,2
3,6.203473945409429,5.991611743559018,11.299435028248588,18.181818181818183,1.2032246420406691,7.326007326007326,3.3795201081446433,49.75124378109453,1.51285930408472,104.8491940604071,3
4,6.203473945409429,6.112469437652812,11.299435028248588,7.042253521126761,1.2032246420406691,7.326007326007326,42.37288135593221,1.2195121951219512,1.51285930408472,84.29211675562445,4
5,6.203473945409429,5.991611743559018,8.912655971479502,14.388489208633093,1.2032246420406691,8.257638315441783,3.3795201081446433,1.2195121951219512,4.861448711716092,54.417574841546184,5
6,2.4102193299590264,6.038647342995169,9.057971014492754,2.826455624646693,1.2032246420406691,7.942811755361397,37.87878787878788,1.2195121951219512,1.51285930408472,70.09048908749025,6
7,2.4102193299590264,6.218905472636816,8.16326530612245,2.826455624646693,34.84320557491289,7.942811755361397,26.109660574412533,1.2195121951219512,7.917656373713381,97.65169220688715,7
8,2.4102193299590264,6.112469437652812,9.40733772342427,10.111223458038422,1.2032246420406691,7.8125,49.01960784313725,58.47953216374269,1.51285930408472,146.06897390207985,8
9,2.372479240806643,6.038647342995169,5.4288816503800215,2.826455624646693,1.2032246420406691,7.8125,26.109660574412533,53.475935828877,1.51285930408472,106.78064420824344,9
10,6.203473945409429,5.73394495412844,9.40733772342427,2.826455624646693,1.2032246420406691,8.257638315441783,42.37288135593221,1.2195121951219512,1.51285930408472,78.73732806023015,10
11,6.203473945409429,6.218905472636816,9.40733772342427,2.826455624646693,1.2032246420406691,53.475935828877,3.3795201081446433,1.2195121951219512,4.861448711716092,88.79581425201756,11
12,2.372479240806643,5.991611743559018,66.66666666666667,66.66666666666667,34.84320557491289,7.8125,172.41379310344828,74.6268656716418,7.917656373713381,439.31144504141537,12
13,2.4102193299590264,5.73394495412844,9.057971014492754,13.157894736842106,1.2032246420406691,7.8125,3.3795201081446433,58.47953216374269,4.861448711716092,106.09625566106642,13
14,2.372479240806643,6.218905472636816,5.4288816503800215,2.826455624646693,42.016806722689076,4.244482173174872,37.87878787878788,1.2195121951219512,7.917656373713381,110.12396733195735,14
15,2.372479240806643,6.013229104028864,1111.111111111111,400.0,1.2032246420406691,7.326007326007326,28.011204481792713,1.2195121951219512,1.51285930408472,1558.7696274049938,15
16,2.4102193299590264,6.218905472636816,9.40733772342427,2.826455624646693,1.2032246420406691,4.244482173174872,49.504950495049506,1.2195121951219512,1.51285930408472,78.54794696013852,16
17,2.372479240806643,6.038647342995169,11.299435028248588,7.042253521126761,1.2032246420406691,53.475935828877,55.55555555555556,1.2195121951219512,1.51285930408472,139.71990265885705,17
18,6.203473945409429,6.112469437652812,11.299435028248588,13.157894736842106,1.2032246420406691,7.942811755361397,3.3795201081446433,1.2195121951219512,4.861448711716092,55.37979056053769,18
19,6.203473945409429,6.038647342995169,6.958942240779402,13.157894736842106,1.2032246420406691,56.17977528089888,3.3795201081446433,1.2195121951219512,4.861448711716092,99.20243920394834,19
20,6.203473945409429,6.218905472636816,6.958942240779402,8.695652173913043,1.2032246420406691,7.8125,30.769230769230766,81.96721311475409,1.51285930408472,151.34200166284893,20
21,2.372479240806643,6.038647342995169,11.299435028248588,14.388489208633093,1.2032246420406691,7.942811755361397,3.3795201081446433,1.2195121951219512,4.861448711716092,52.70556823306824,21
22,2.4102193299590264,6.218905472636816,9.057971014492754,32.362459546925564,1.2032246420406691,58.8235294117647,3.3795201081446433,1.2195121951219512,4.861448711716092,119.53679043280222,22
23,2.4102193299590264,6.112469437652812,6.958942240779402,7.042253521126761,1.2032246420406691,7.8125,26.109660574412533,62.11180124223603,1.51285930408472,121.27393029229194,23
24,2.4102193299590264,5.73394495412844,20.0,13.157894736842106,1.2032246420406691,7.942811755361397,3.3795201081446433,1.2195121951219512,4.861448711716092,59.90857643331433,24
25,2.4102193299590264,6.112469437652812,6.958942240779402,2.826455624646693,1.2032246420406691,60.6060606060606,39.0625,1.2195121951219512,1.51285930408472,121.91224338034587,25
26,6.203473945409429,6.112469437652812,8.16326530612245,7.042253521126761,1.2032246420406691,8.257638315441783,67.56756756756756,1.2195121951219512,1.51285930408472,107.28226423456813,26
27,2.4102193299590264,6.038647342995169,6.958942240779402,2.826455624646693,1.2032246420406691,7.942811755361397,40.0,1.2195121951219512,1.51285930408472,70.11267243498902,27
28,2.4102193299590264,5.991611743559018,20.0,8.695652173913043,1.2032246420406691,7.942811755361397,30.769230769230766,1.2195121951219512,1.51285930408472,79.74512191327058,28
29,2.372479240806643,5.73394495412844,9.057971014492754,8.695652173913043,1.2032246420406691,7.94912559618442,39.0625,1.2195121951219512,1.51285930408472,76.80726912077263,29
30,2.372479240806643,6.038647342995169,9.40733772342427,2.826455624646693,1.2032246420406691,7.942811755361397,40.16064257028113,1.2195121951219512,1.51285930408472,72.68397039876263,30
31,2.4102193299590264,6.218905472636816,11.299435028248588,2.826455624646693,1.2032246420406691,7.942811755361397,54.6448087431694,1.2195121951219512,1.51285930408472,89.27823209526926,31
