,Background Color rarity score,Chassis Color rarity score,Top rarity score,Mouth rarity score,Ear rarity score,Eyes rarity score,Head Shape rarity score,Body rarity score,Arm rarity score,Backpack rarity score,Robot Type rarity score,Helmet rarity score,Cyborgo Face rarity score,Human Arm rarity score,Computo Head rarity score,Face rarity score,Trait count rarity score,Rarity score,Token Id
0,11.68107476635514,7.879432624113475,50.756345177664976,13.73489010989011,21.59611231101512,26.38258575197889,3.1217608492038713,12.819230769230769,26.735294117647058,7.739164086687306,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,191.25743784243852,0
1,11.298305084745763,20.918410041841003,2.8915558126084444,14.023842917251052,2.8915558126084444,24.749999999999996,3.9366141732283464,38.90661478599222,9.10655737704918,7.867033831628639,2.923684210526316,135.1216216216216,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,2.665689149560117,281.37267535260844,1
2,11.586326767091542,7.6386554621848735,2.8915558126084444,13.716049382716049,2.8915558126084444,28.087078651685392,3.9366141732283464,12.819230769230769,9.10655737704918,7.739164086687306,2.923684210526316,39.67857142857143,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,2.665689149560117,149.75192361769547,2
3,12.179049939098661,7.575000000000001,47.84210526315789,27.24523160762943,23.092378752886837,27.09756097560976,3.1217608492038713,12.835686777920412,30.86111111111111,6.149446494464945,30.86111111111111,1.520066889632107,181.79999999999998,138.875,1.003613369467028,1.0006004202942058,2.665689149560117,555.7254127111474,3
4,12.268711656441718,7.81171875,2.8915558126084444,15.55054432348367,2.8915558126084444,67.5608108108108,3.8546646106399383,142.84285714285716,9.632947976878613,6.149446494464945,2.923684210526316,38.60617760617761,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,2.665689149560117,319.72155489100504,4
5,12.561557788944723,7.879432624113475,40.31854838709677,13.73489010989011,22.933486238532108,26.039062499999996,3.1217608492038713,13.191292875989445,26.735294117647058,7.885646687697161,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,183.21251945776655,5
6,11.989208633093526,7.697459584295611,51.276923076923076,27.24523160762943,21.365384615384617,27.09756097560976,3.1217608492038713,38.90661478599222,30.86111111111111,7.739164086687306,30.86111111111111,1.520066889632107,192.28846153846155,147.0441176470588,1.003613369467028,1.0006004202942058,2.665689149560117,603.6840794515155,6
7,11.298305084745763,22.369127516778523,40.31854838709677,14.023842917251052,21.87964989059081,25.442748091603054,3.9366141732283464,13.54878048780488,9.379924953095685,7.739164086687306,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,178.74825286753406,7
8,12.390334572490705,7.575000000000001,2.8915558126084444,13.002600780234069,2.8915558126084444,28.24576271186441,3.9366141732283464,13.40348525469169,9.79333986287953,7.775272161741835,2.923684210526316,35.83870967741936,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,2.665689149560117,147.40479471380053,8
9,12.268711656441718,7.575000000000001,2.8915558126084444,14.10296191819464,2.8915558126084444,26.38258575197889,3.8546646106399383,12.852185089974293,9.181818181818182,7.885646687697161,2.923684210526316,52.62631578947368,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,2.665689149560117,162.17356520546912,9
10,11.68107476635514,7.703389830508474,48.30434782608695,13.73489010989011,20.65909090909091,26.664,3.1217608492038713,46.07834101382488,9.181818181818182,7.973684210526316,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,203.91394497595667,10
11,11.37542662116041,7.879432624113475,48.30434782608695,41.4896265560166,23.092378752886837,67.5608108108108,12.42111801242236,12.819230769230769,9.353601496725911,7.775272161741835,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,250.88279290984778,11
12,11.586326767091542,7.891870560378848,47.84210526315789,13.868238557558945,22.52027027027027,25.90414507772021,3.1217608492038713,13.54878048780488,9.632947976878613,6.492857142857142,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,171.22085023157405,12
13,12.952072538860104,7.697459584295611,2.8915558126084444,14.533430232558139,2.8915558126084444,27.319672131147538,3.1217608492038713,12.819230769230769,9.379924953095685,7.775272161741835,2.923684210526316,35.83870967741936,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,2.665689149560117,146.88120841680347,13
14,11.989208633093526,7.879432624113475,135.1216216216216,41.4896265560166,21.365384615384617,26.175392670157066,3.9366141732283464,12.819230769230769,9.379924953095685,7.775272161741835,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,286.7432560563354,14
15,11.37542662116041,7.697459584295611,45.866972477064216,13.367647058823529,22.024229074889867,26.735294117647058,12.223716381418093,12.149453219927096,9.379924953095685,7.739164086687306,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,177.3708348536607,15
16,12.952072538860104,7.6386554621848735,2.8915558126084444,15.55054432348367,2.8915558126084444,27.319672131147538,3.9366141732283464,42.54893617021276,9.632947976878613,7.739164086687306,2.923684210526316,37.875,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,2.665689149560117,180.63728238193377,16
17,11.917759237187127,22.369127516778523,50.246231155778894,13.73489010989011,21.87964989059081,28.815561959654175,3.8546646106399383,12.852185089974293,9.10655737704918,6.492857142857142,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,190.08103136905197,17
18,11.917759237187127,7.697459584295611,51.276923076923076,14.10296191819464,22.170731707317074,26.80697050938338,3.9366141732283464,12.835686777920412,9.379924953095685,7.973684210526316,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,176.91026342672353,18
19,12.952072538860104,7.703389830508474,47.84210526315789,13.829875518672198,23.092378752886837,25.704370179948587,12.223716381418093,38.90661478599222,9.181818181818182,7.775272161741835,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,208.02316087365625,19
20,11.37542662116041,7.6386554621848735,53.75806451612903,13.002600780234069,23.092378752886837,25.704370179948587,3.1217608492038713,12.149453219927096,9.379924953095685,7.739164086687306,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,175.7733467001096,20
21,12.268711656441718,20.918410041841003,52.35078534031413,13.73489010989011,21.59611231101512,25.971428571428568,3.9366141732283464,12.149453219927096,9.30139534883721,7.867033831628639,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,188.9063818832038,21
22,11.37542662116041,7.891870560378848,50.756345177664976,13.367647058823529,22.52027027027027,24.38780487804878,3.1217608492038713,38.16412213740458,26.735294117647058,6.492857142857142,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,213.6249460921113,22
23,11.37542662116041,7.6386554621848735,56.49152542372882,14.533430232558139,21.59611231101512,24.56756756756757,3.8546646106399383,12.149453219927096,9.379924953095685,7.867033831628639,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,178.26534151215813,23
24,12.018028846153847,20.918410041841003,51.276923076923076,13.868238557558945,21.689804772234275,24.38780487804878,3.8546646106399383,12.149453219927096,9.379924953095685,6.492857142857142,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,184.8476573779316,24
25,12.268711656441718,7.891870560378848,54.639344262295076,27.24523160762943,22.933486238532108,27.09756097560976,3.9366141732283464,13.54878048780488,30.86111111111111,6.149446494464945,30.86111111111111,1.520066889632107,181.79999999999998,109.87912087912088,1.003613369467028,1.0006004202942058,2.665689149560117,535.3023593866816,25
26,12.390334572490705,7.879432624113475,43.473913043478255,13.622615803814716,21.87964989059081,29.670623145400594,3.1217608492038713,12.835686777920412,9.10655737704918,6.149446494464945,1.6101449275362318,1.520066889632107,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,1.6101449275362318,168.94156785717877,26
27,12.018028846153847,7.891870560378848,2.8915558126084444,13.829875518672198,2.8915558126084444,79.992,12.223716381418093,46.72429906542056,9.10655737704918,6.149446494464945,2.923684210526316,37.875,1.0334883720930232,1.0334883720930232,1.003613369467028,1.0006004202942058,2.665689149560117,241.2544697628082,27
