,Head Space rarity score,Strain rarity score,Eyes rarity score,Mouth rarity score,Skin rarity score,Chain rarity score,Clothes rarity score,Hat rarity score,Background rarity score,Head Attachment rarity score,Trait count rarity score,Rarity score,Token Id
0,3.549875754348598,1.001001001001001,20.53388090349076,24.875621890547265,14.144271570014144,24.390243902439025,53.191489361702125,26.38522427440633,17.513134851138354,1.0218679746576742,1.023122570083896,187.6297340538292,1
1,1.3921759710427397,1.001001001001001,19.083969465648853,24.630541871921185,9.514747859181732,20.53388090349076,19.23076923076923,36.90036900369004,14.367816091954024,1.0218679746576742,1.023122570083896,148.70026194344112,2
2,1.3921759710427397,1.001001001001001,31.347962382445143,25.77319587628866,9.940357852882704,25.06265664160401,32.05128205128205,26.38522427440633,13.623978201634877,1.0218679746576742,1.023122570083896,168.62282479732912,3
3,1.3921759710427397,1.001001001001001,19.083969465648853,10.548523206751055,11.534025374855824,20.5761316872428,25.31645569620253,51.81347150259067,14.367816091954024,1.0218679746576742,1.023122570083896,157.67856054203108,4
4,1.3921759710427397,1.001001001001001,19.193857965451055,24.875621890547265,11.049723756906078,24.271844660194173,25.31645569620253,33.898305084745765,14.66275659824047,1.0218679746576742,1.023122570083896,157.70673316907266,5
5,1.3921759710427397,1.001001001001001,20.449897750511248,32.25806451612903,12.03369434416366,20.5761316872428,35.2112676056338,20.161290322580644,14.367816091954024,1.0218679746576742,1.023122570083896,159.4963298350005,6
6,1.3921759710427397,1.001001001001001,33.898305084745765,10.548523206751055,14.306151645207438,51.02040816326531,32.05128205128205,26.80965147453083,13.333333333333334,1.0218679746576742,1.023122570083896,186.4058224759011,7
7,1.3921759710427397,1.001001001001001,25.38071065989848,25.77319587628866,25.706940874035993,20.449897750511248,25.31645569620253,33.78378378378378,13.927576601671309,1.0218679746576742,1.023122570083896,174.77672875917733,8
8,1.3921759710427397,1.001001001001001,19.083969465648853,24.630541871921185,9.514747859181732,42.19409282700422,20.161290322580644,47.61904761904761,13.333333333333334,1.0218679746576742,1.023122570083896,180.9751908155029,9
9,1.3921759710427397,1.001001001001001,20.408163265306122,9.75609756097561,14.144271570014144,48.543689320388346,34.96503496503497,20.161290322580644,14.084507042253522,1.0218679746576742,1.023122570083896,166.50122156333867,10
10,3.549875754348598,1.001001001001001,24.57002457002457,9.75609756097561,9.514747859181732,19.455252918287936,25.31645569620253,50.25125628140703,17.271157167530223,1.0218679746576742,1.023122570083896,162.7308593537008,11
11,1.3921759710427397,1.001001001001001,92.59259259259258,25.839793281653748,12.03369434416366,19.455252918287936,31.25,33.898305084745765,13.927576601671309,1.0218679746576742,1.023122570083896,233.43538233990031,12
12,1.3921759710427397,1.001001001001001,18.93939393939394,24.213075060532685,10.040160642570282,20.53388090349076,35.08771929824561,27.100271002710027,13.869625520110958,1.0218679746576742,1.023122570083896,154.2222938838396,13
13,3.549875754348598,1.001001001001001,22.779043280182233,25.839793281653748,10.040160642570282,24.390243902439025,34.96503496503497,26.525198938992045,17.953321364452425,1.0218679746576742,1.023122570083896,169.08866367541592,14
14,1.3921759710427397,1.001001001001001,21.367521367521366,10.548523206751055,20.5761316872428,24.271844660194173,19.23076923076923,26.80965147453083,13.623978201634877,1.0218679746576742,1.023122570083896,140.86658734542965,15
15,1.3921759710427397,1.001001001001001,20.161290322580644,9.75609756097561,11.049723756906078,19.841269841269842,20.161290322580644,32.89473684210526,13.623978201634877,1.0218679746576742,1.023122570083896,131.92655436483827,16
16,1.3921759710427397,1.001001001001001,20.161290322580644,30.487804878048777,14.306151645207438,48.543689320388346,34.84320557491289,33.557046979865774,13.927576601671309,1.0218679746576742,1.023122570083896,200.2649328394605,17
17,3.549875754348598,1.001001001001001,20.408163265306122,12.578616352201257,14.144271570014144,46.728971962616825,18.90359168241966,33.78378378378378,17.953321364452425,1.0218679746576742,1.023122570083896,171.0965872808854,18
18,1.3921759710427397,1.001001001001001,20.449897750511248,11.235955056179776,8.097165991902834,20.449897750511248,42.918454935622314,22.72727272727273,14.084507042253522,1.0218679746576742,46.29629629629629,189.67449249725138,19
19,1.3921759710427397,1.001001001001001,18.93939393939394,9.75609756097561,8.097165991902834,24.271844660194173,30.3030303030303,32.89473684210526,13.333333333333334,1.0218679746576742,1.023122570083896,142.03377014772076,20
20,1.3921759710427397,1.001001001001001,18.93939393939394,25.25252525252525,9.514747859181732,20.618556701030926,20.66115702479339,36.90036900369004,13.869625520110958,1.0218679746576742,1.023122570083896,150.19454281751155,21
21,3.549875754348598,1.001001001001001,33.67003367003367,32.25806451612903,20.5761316872428,20.53388090349076,54.6448087431694,25.706940874035993,17.953321364452425,1.0218679746576742,1.023122570083896,211.93904905864525,22
22,3.549875754348598,1.001001001001001,18.93939393939394,32.25806451612903,11.534025374855824,24.271844660194173,36.231884057971016,26.38522427440633,17.271157167530223,1.0218679746576742,1.023122570083896,173.48746129057173,23
23,1.3921759710427397,1.001001001001001,18.6219739292365,32.25806451612903,9.514747859181732,24.271844660194173,53.191489361702125,21.73913043478261,13.333333333333334,1.0218679746576742,1.023122570083896,177.36875161134486,24
24,1.3921759710427397,1.001001001001001,20.449897750511248,10.548523206751055,9.514747859181732,25.31645569620253,18.90359168241966,33.557046979865774,14.084507042253522,1.0218679746576742,1.023122570083896,136.81293773397084,25
25,3.549875754348598,1.001001001001001,18.93939393939394,25.06265664160401,9.940357852882704,20.449897750511248,19.23076923076923,21.73913043478261,17.953321364452425,1.0218679746576742,1.023122570083896,139.91139451448734,26
26,1.3921759710427397,1.001001001001001,20.53388090349076,24.213075060532685,12.03369434416366,20.5761316872428,34.96503496503497,33.78378378378378,14.084507042253522,1.0218679746576742,1.023122570083896,164.6282753032875,27
27,1.3921759710427397,1.001001001001001,33.222591362126245,10.548523206751055,9.514747859181732,19.841269841269842,36.231884057971016,20.161290322580644,13.927576601671309,1.0218679746576742,1.023122570083896,147.88605076833718,28
28,1.3921759710427397,1.001001001001001,18.6219739292365,30.487804878048777,14.144271570014144,19.801980198019802,20.920502092050206,32.25806451612903,13.623978201634877,1.0218679746576742,1.023122570083896,154.29674290191866,29
29,3.549875754348598,1.001001001001001,20.53388090349076,24.875621890547265,8.097165991902834,24.271844660194173,30.3030303030303,27.100271002710027,17.699115044247787,1.0218679746576742,1.023122570083896,159.4767970962143,30
30,1.3921759710427397,1.001001001001001,19.193857965451055,10.548523206751055,12.03369434416366,20.449897750511248,19.23076923076923,25.839793281653748,14.084507042253522,1.0218679746576742,1.023122570083896,125.81921033833883,31
31,1.3921759710427397,1.001001001001001,20.449897750511248,19.047619047619047,12.03369434416366,24.390243902439025,30.959752321981423,27.700831024930746,13.623978201634877,1.0218679746576742,1.023122570083896,152.64418411006537,32
32,1.3921759710427397,1.001001001001001,31.347962382445143,25.06265664160401,14.144271570014144,24.271844660194173,18.90359168241966,26.80965147453083,14.084507042253522,1.0218679746576742,1.023122570083896,159.06265297024683,33
33,1.3921759710427397,1.001001001001001,33.222591362126245,10.548523206751055,11.049723756906078,57.4712643678161,42.918454935622314,22.72727272727273,13.679890560875513,1.0218679746576742,46.29629629629629,241.32906216036776,34
34,1.3921759710427397,1.001001001001001,88.49557522123894,19.047619047619047,14.306151645207438,20.618556701030926,34.96503496503497,26.80965147453083,13.869625520110958,1.0218679746576742,1.023122570083896,222.55038209155842,35
35,1.3921759710427397,1.001001001001001,33.222591362126245,19.646365422396855,20.5761316872428,48.543689320388346,31.25,27.700831024930746,13.679890560875513,1.0218679746576742,1.023122570083896,199.05766689474584,36
36,1.3921759710427397,1.001001001001001,33.67003367003367,24.630541871921185,8.097165991902834,24.271844660194173,19.23076923076923,32.25806451612903,14.66275659824047,1.0218679746576742,1.023122570083896,161.2593440559759,37
