,Background rarity score,Headwear rarity score,Mouth rarity score,Accessory rarity score,Eyes rarity score,Clothes rarity score,Fur rarity score,Trait count rarity score,Rarity score,Token Id
0,15.479876160990711,500.0,10.2880658436214,1.25,9.041591320072332,22.026431718061673,1.9704433497536948,1.0,561.0564083924999,0
1,10.92896174863388,500.0,10.2880658436214,1.25,9.041591320072332,23.255813953488374,1.9704433497536948,1.0,557.7348762155698,1
2,11.074197120708748,500.0,10.2880658436214,1.25,9.041591320072332,22.831050228310502,1.9704433497536948,1.0,557.4553478624667,2
3,10.92896174863388,500.0,10.2880658436214,1.25,9.041591320072332,23.86634844868735,1.9704433497536948,1.0,558.3454107107688,3
4,10.683760683760683,500.0,10.2880658436214,1.25,9.041591320072332,24.875621890547265,1.9704433497536948,1.0,559.1094830877554,4
5,11.11111111111111,500.0,10.2880658436214,1.25,9.041591320072332,21.88183807439825,1.9704433497536948,1.0,556.5430496989569,5
6,11.074197120708748,500.0,10.2880658436214,1.25,9.041591320072332,30.959752321981423,1.9704433497536948,1.0,565.5840499561377,6
7,15.290519877675841,500.0,10.2880658436214,1.25,9.041591320072332,22.026431718061673,1.9704433497536948,1.0,560.867052109185,7
8,10.741138560687432,500.0,10.2880658436214,1.25,9.041591320072332,23.52941176470588,1.9704433497536948,1.0,557.8206508388408,8
9,14.684287812041118,500.0,10.2880658436214,1.25,9.041591320072332,22.98850574712644,1.9704433497536948,1.0,561.2228940726151,9
10,10.683760683760683,500.0,10.2880658436214,1.25,9.041591320072332,22.831050228310502,1.9704433497536948,1.0,557.0649114255186,10
11,10.683760683760683,500.0,10.2880658436214,1.25,9.041591320072332,22.93577981651376,1.9704433497536948,1.0,557.169641013722,11
12,11.11111111111111,500.0,10.2880658436214,1.25,9.041591320072332,25.188916876574307,1.9704433497536948,1.0,559.850128501133,12
13,15.479876160990711,500.0,10.2880658436214,1.25,9.041591320072332,14.925373134328357,1.9704433497536948,1.0,553.9553498087665,13
14,10.92896174863388,500.0,10.2880658436214,1.25,9.041591320072332,24.875621890547265,1.9704433497536948,1.0,559.3546841526286,14
15,15.290519877675841,500.0,10.2880658436214,1.25,9.041591320072332,22.93577981651376,1.9704433497536948,1.0,561.7764002076372,15
16,15.197568389057752,500.0,10.2880658436214,1.25,9.041591320072332,21.929824561403507,1.9704433497536948,1.0,560.6774934639088,16
17,15.479876160990711,500.0,10.2880658436214,1.25,9.041591320072332,22.471910112359552,1.9704433497536948,1.0,561.5018867867977,17
18,14.684287812041118,500.0,10.2880658436214,1.25,9.041591320072332,22.72727272727273,1.9704433497536948,1.0,560.9616610527614,18
19,15.923566878980893,500.0,10.2880658436214,1.25,9.041591320072332,23.255813953488374,1.9704433497536948,1.0,562.7294813459168,19
20,10.741138560687432,500.0,10.2880658436214,1.25,9.041591320072332,20.53388090349076,1.9704433497536948,1.0,554.8251199776257,20
21,15.197568389057752,500.0,10.2880658436214,1.25,9.041591320072332,22.52252252252252,1.9704433497536948,1.0,561.2701914250279,21
22,15.290519877675841,500.0,10.2880658436214,1.25,9.041591320072332,25.188916876574307,1.9704433497536948,1.0,564.0295372676977,22
23,15.923566878980893,500.0,10.2880658436214,1.25,9.041591320072332,23.419203747072597,1.9704433497536948,1.0,562.892871139501,23
24,10.92896174863388,500.0,10.2880658436214,1.25,9.041591320072332,30.959752321981423,1.9704433497536948,1.0,565.4388145840628,24
25,15.89825119236884,500.0,10.2880658436214,1.25,9.041591320072332,21.88183807439825,1.9704433497536948,1.0,561.3301897802147,25
26,15.923566878980893,500.0,10.2880658436214,1.25,9.041591320072332,31.545741324921135,1.9704433497536948,1.0,571.0194087173495,26
27,10.683760683760683,500.0,10.2880658436214,1.25,9.041591320072332,27.548209366391184,1.9704433497536948,1.0,561.7820705635994,27
28,10.92896174863388,500.0,10.2880658436214,1.25,9.041591320072332,22.52252252252252,1.9704433497536948,1.0,557.0015847846039,28
29,11.074197120708748,500.0,10.2880658436214,1.25,9.041591320072332,22.93577981651376,1.9704433497536948,1.0,557.5600774506701,29
30,10.741138560687432,500.0,10.2880658436214,1.25,9.041591320072332,21.88183807439825,1.9704433497536948,1.0,556.1730771485333,30
31,11.11111111111111,500.0,10.2880658436214,1.25,9.041591320072332,22.93577981651376,1.9704433497536948,1.0,557.5969914410724,31
32,11.074197120708748,500.0,10.2880658436214,1.25,9.041591320072332,21.88183807439825,1.9704433497536948,1.0,556.5061357085546,32
33,11.350737797956867,500.0,10.2880658436214,1.25,9.041591320072332,23.52941176470588,1.9704433497536948,1.0,558.4302500761103,33
34,15.197568389057752,500.0,10.2880658436214,1.25,9.041591320072332,22.471910112359552,1.9704433497536948,1.0,561.2195790148648,34
35,10.741138560687432,500.0,10.2880658436214,1.25,9.041591320072332,20.53388090349076,1.9704433497536948,1.0,554.8251199776257,35
36,11.074197120708748,500.0,10.2880658436214,1.25,9.041591320072332,22.98850574712644,1.9704433497536948,1.0,557.6128033812827,36
37,15.197568389057752,500.0,10.2880658436214,1.25,9.041591320072332,22.72727272727273,1.9704433497536948,1.0,561.4749416297781,37
38,10.92896174863388,500.0,10.2880658436214,1.25,9.041591320072332,27.548209366391184,1.9704433497536948,1.0,562.0272716284726,38
39,14.684287812041118,500.0,10.2880658436214,1.25,9.041591320072332,23.419203747072597,1.9704433497536948,1.0,561.6535920725613,39
40,10.683760683760683,24.630541871921185,15.290519877675841,1.25,17.152658662092627,22.831050228310502,3.2051282051282053,1.0,96.04365952888905,40
41,14.684287812041118,26.666666666666668,14.903129657228016,1.25,16.528925619834713,22.93577981651376,5.54016620498615,1.0,103.50895577727042,41
42,10.741138560687432,24.630541871921185,15.290519877675841,1.25,17.152658662092627,24.875621890547265,3.2051282051282053,1.0,98.14560906805255,42
43,10.92896174863388,15.552099533437016,14.992503748125937,1.25,17.152658662092627,23.86634844868735,1.9704433497536948,1.0,86.71301549073051,43
44,11.350737797956867,10.822510822510823,14.970059880239521,1.25,17.152658662092627,31.545741324921135,1.9704433497536948,1.0,90.06215183747466,44
45,10.741138560687432,23.980815347721823,14.85884101040119,1.25,16.528925619834713,20.53388090349076,1.9704433497536948,1.0,90.86404479188961,45
46,15.290519877675841,23.20185614849188,14.492753623188404,1.25,16.528925619834713,21.88183807439825,5.54016620498615,1.0,99.18605954857523,46
47,10.683760683760683,16.366612111292962,14.513788098693759,1.25,17.152658662092627,23.86634844868735,3.2051282051282053,1.0,88.03829620965558,47
48,11.074197120708748,16.366612111292962,14.970059880239521,1.25,17.152658662092627,22.52252252252252,1.9704433497536948,1.0,86.30649364661006,48
49,14.684287812041118,26.666666666666668,14.513788098693759,1.25,16.528925619834713,21.88183807439825,1.9704433497536948,1.0,98.49594962138819,49
50,15.197568389057752,10.822510822510823,15.552099533437016,1.25,16.528925619834713,20.53388090349076,5.54016620498615,1.0,86.42515147331721,50
51,11.350737797956867,16.44736842105263,15.082956259426847,1.25,16.528925619834713,25.188916876574307,1.9704433497536948,1.0,88.81934832459906,51
52,10.92896174863388,23.20185614849188,14.771048744460858,1.25,16.528925619834713,23.52941176470588,3.2051282051282053,1.0,94.41533223125542,52
53,10.741138560687432,16.44736842105263,14.513788098693759,1.25,17.152658662092627,23.255813953488374,1.9704433497536948,1.0,86.33121104576851,53
54,11.11111111111111,24.630541871921185,15.290519877675841,1.25,16.528925619834713,22.62443438914027,1.9704433497536948,1.0,94.40597621943682,54
55,15.290519877675841,10.822510822510823,14.771048744460858,1.25,16.528925619834713,14.925373134328357,1.9704433497536948,1.0,76.55882154856428,55
56,15.290519877675841,10.822510822510823,14.925373134328357,1.25,17.152658662092627,23.52941176470588,1.9704433497536948,1.0,85.94091761106722,56
57,10.741138560687432,25.125628140703515,15.290519877675841,1.25,16.528925619834713,22.93577981651376,1.9704433497536948,1.0,94.84243536516895,57
58,10.92896174863388,10.822510822510823,14.925373134328357,1.25,16.528925619834713,21.88183807439825,3.2051282051282053,1.0,80.54273760483422,58
59,15.89825119236884,16.366612111292962,14.513788098693759,1.25,17.152658662092627,21.88183807439825,3.2051282051282053,1.0,91.26827634397463,59
60,15.673981191222571,26.666666666666668,14.925373134328357,1.25,16.528925619834713,27.548209366391184,3.2051282051282053,1.0,106.7982841835717,60
61,15.673981191222571,25.125628140703515,14.925373134328357,1.25,16.528925619834713,22.62443438914027,1.9704433497536948,1.0,99.09878582498312,61
62,15.923566878980893,24.630541871921185,15.082956259426847,1.25,16.528925619834713,31.545741324921135,3.2051282051282053,1.0,109.16686016021298,62
63,15.923566878980893,10.822510822510823,10.2880658436214,1.25,17.152658662092627,14.925373134328357,1.9704433497536948,1.0,73.33261869128779,63
64,11.074197120708748,23.20185614849188,14.970059880239521,1.25,16.528925619834713,22.026431718061673,1.9704433497536948,1.0,92.02191383709022,64
65,15.197568389057752,10.822510822510823,14.970059880239521,1.25,17.152658662092627,27.548209366391184,1.9704433497536948,1.0,89.91145047004561,65
66,11.350737797956867,15.552099533437016,14.992503748125937,1.25,16.528925619834713,14.925373134328357,5.54016620498615,1.0,81.13980603866904,66
67,11.11111111111111,23.20185614849188,14.85884101040119,1.25,17.152658662092627,30.959752321981423,1.9704433497536948,1.0,101.50466260383193,67
68,15.89825119236884,23.20185614849188,14.970059880239521,1.25,17.152658662092627,21.88183807439825,3.2051282051282053,1.0,98.5597921627193,68
69,10.741138560687432,26.666666666666668,14.85884101040119,1.25,16.528925619834713,22.831050228310502,1.9704433497536948,1.0,95.8470654356542,69
70,11.11111111111111,24.630541871921185,14.85884101040119,1.25,16.528925619834713,23.255813953488374,1.9704433497536948,1.0,94.60567691651026,70
71,15.197568389057752,15.552099533437016,15.290519877675841,1.25,16.528925619834713,23.52941176470588,3.2051282051282053,1.0,91.55365338983941,71
72,11.11111111111111,10.822510822510823,14.57725947521866,1.25,17.152658662092627,14.925373134328357,1.9704433497536948,1.0,72.80935655501527,72
73,11.11111111111111,23.980815347721823,14.57725947521866,1.25,16.528925619834713,22.831050228310502,1.9704433497536948,1.0,93.2496051319505,73
74,11.11111111111111,23.20185614849188,15.290519877675841,1.25,17.152658662092627,22.471910112359552,1.9704433497536948,1.0,93.44849926148471,74
75,10.741138560687432,16.366612111292962,14.513788098693759,1.25,16.528925619834713,14.925373134328357,1.9704433497536948,1.0,77.2962808745909,75
76,14.684287812041118,23.20185614849188,10.2880658436214,1.25,16.528925619834713,22.98850574712644,5.54016620498615,1.0,95.4818073761017,76
77,15.923566878980893,15.552099533437016,14.771048744460858,1.25,16.528925619834713,21.88183807439825,3.2051282051282053,1.0,90.11260705623992,77
78,15.479876160990711,10.822510822510823,14.85884101040119,1.25,16.528925619834713,22.93577981651376,3.2051282051282053,1.0,86.0810616353794,78
79,14.684287812041118,24.630541871921185,10.2880658436214,1.25,17.152658662092627,21.88183807439825,1.9704433497536948,1.0,92.85783561382827,79
80,15.290519877675841,16.366612111292962,15.082956259426847,1.25,17.152658662092627,20.53388090349076,1.9704433497536948,1.0,88.64707116373275,80
81,11.350737797956867,16.44736842105263,14.57725947521866,1.25,17.152658662092627,30.959752321981423,5.54016620498615,1.0,98.27794288328836,81
82,10.683760683760683,23.20185614849188,14.903129657228016,1.25,17.152658662092627,21.88183807439825,1.9704433497536948,1.0,92.04368657572515,82
