,Mouth rarity score,Clothes rarity score,Eyes rarity score,Hat rarity score,Earring rarity score,Fur rarity score,Background rarity score,Trait count rarity score,Rarity score,Token Id
0,4.5673076923076925,61.29032258064516,5.785627283800244,4.420660772452304,1.4402668283808369,26.0989010989011,7.956448911222781,1.0,112.55953516771011,1
1,113.0952380952381,66.43356643356644,20.92511013215859,42.0353982300885,1.4402668283808369,31.666666666666664,7.793273174733388,1.0,284.38951956083247,2
2,202.12765957446808,60.12658227848102,5.785627283800244,33.92857142857143,1.4402668283808369,26.0989010989011,8.010118043844857,1.0,338.5177265364476,3
3,4.5673076923076925,36.53846153846154,21.01769911504425,25.675675675675674,1.4402668283808369,7.341576506955177,8.436944937833037,1.0,106.01793229465821,4
4,120.25316455696203,66.43356643356644,22.89156626506024,39.41908713692946,1.4402668283808369,7.313317936874519,8.147512864493997,1.0,266.89848202226756,5
5,4.5673076923076925,28.78787878787879,47.97979797979798,39.41908713692946,1.4402668283808369,35.055350553505534,7.956448911222781,1.0,166.2061378900231,6
6,4.5673076923076925,76.0,47.97979797979798,73.64341085271317,1.4402668283808369,7.341576506955177,7.793273174733388,1.0,219.76563303488822,7
7,86.36363636363636,40.598290598290596,12.855209742895806,77.8688524590164,1.4402668283808369,21.939953810623557,7.78688524590164,1.0,249.8530950487452,8
8,37.54940711462451,40.25423728813559,19.91614255765199,16.637478108581437,1.4402668283808369,7.341576506955177,7.956448911222781,1.0,132.09555731555233,9
9,41.666666666666664,5.295429208472687,37.40157480314961,49.479166666666664,1.4402668283808369,7.341576506955177,7.78688524590164,1.0,151.41156592619325,10
10,120.25316455696203,49.22279792746114,20.92511013215859,4.420660772452304,1.4402668283808369,8.15450643776824,7.793273174733388,1.0,213.20977982991653,11
11,41.666666666666664,46.116504854368934,5.785627283800244,30.844155844155843,1.4402668283808369,8.15450643776824,7.956448911222781,1.0,142.96417682636354,12
12,4.5673076923076925,5.295429208472687,30.35143769968051,25.675675675675674,43.98148148148148,13.513513513513514,7.78688524590164,1.0,132.1717305170332,13
13,40.94827586206897,40.25423728813559,12.855209742895806,131.94444444444446,1.4402668283808369,15.127388535031848,7.793273174733388,1.0,251.36309587569093,14
14,4.5673076923076925,5.295429208472687,13.61031518624642,114.45783132530121,19.62809917355372,21.939953810623557,7.936507936507937,1.0,188.4354443330132,15
15,6.676036542515812,75.3968253968254,30.158730158730155,42.410714285714285,12.11734693877551,14.984227129337539,8.436944937833037,1.0,191.18082538973175,16
16,18.886679920477135,68.34532374100719,30.35143769968051,33.92857142857143,10.770975056689343,13.513513513513514,7.793273174733388,1.0,184.58977453467253,17
