,Type rarity score,Generation rarity score,Feet rarity score,Mouth rarity score,Nose rarity score,Eyes rarity score,Ears rarity score,Head rarity score,Fur rarity score,Alpha Score rarity score,Neck rarity score,Trait count rarity score,Rarity score,Token Id
0,1.144455494778717,1.3809,37.72950819672131,11.555648535564854,8.926308985132515,22.417207792207794,1.3661456272259598,20.337260677466862,5.647852760736197,1.144455494778717,1.0920521945432977,1.144455494778717,113.88625125393493,1
1,1.144455494778717,1.3809,15.799771167048055,19.31328671328671,8.829283887468032,25.24497257769653,10.605990783410137,5.346109175377468,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,92.93841390421899,2
2,1.144455494778717,1.3809,49.1423487544484,11.67286559594252,8.482186732186733,25.24497257769653,1.3661456272259598,52.70610687022901,4.180744777475023,1.144455494778717,1.0920521945432977,1.144455494778717,158.70168961408362,3
3,1.144455494778717,1.3809,15.87241379310345,12.462996389891696,8.482186732186733,26.709864603481627,1.3661456272259598,70.81538461538462,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,143.50799136120617,4
4,1.144455494778717,1.3809,15.603389830508473,68.02463054187193,8.482186732186733,25.859550561797754,1.3661456272259598,5.346109175377468,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,132.48101206890044,5
5,1.144455494778717,1.3809,2.239902676399027,11.555648535564854,8.926308985132515,24.747311827956988,1.3661456272259598,20.79668674698795,5.647852760736197,1.144455494778717,1.0920521945432977,1.144455494778717,81.18617583888293,6
6,1.144455494778717,1.3809,2.239902676399027,11.67286559594252,9.218291054739653,24.18388791593695,1.3661456272259598,19.812051649928264,5.647852760736197,1.144455494778717,1.0920521945432977,1.144455494778717,80.04731595978801,7
7,1.144455494778717,1.3809,2.239902676399027,11.67286559594252,8.482186732186733,37.6267029972752,1.3661456272259598,5.346109175377468,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,74.53291240433897,8
8,1.144455494778717,1.3809,15.87241379310345,10.509132420091325,9.274009402283411,36.824,1.3661456272259598,20.79668674698795,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,102.44138758962416,9
9,1.144455494778717,1.3809,15.87241379310345,37.72950819672131,8.926308985132515,24.97106690777577,27.344554455445547,20.367256637168143,5.647852760736197,1.144455494778717,1.0920521945432977,1.144455494778717,146.76528041496238,10
10,7.922547332185887,1.3809,2.239902676399027,97.24647887323944,7.922547332185887,313.8409090909091,1.3661456272259598,26.15340909090909,1.8926809210526314,26.15340909090909,1.0920521945432977,7.922547332185887,495.13352956174526,11
11,7.922547332185887,1.3809,2.239902676399027,10.509132420091325,7.922547332185887,181.69736842105263,1.3661456272259598,15.463605823068308,5.647852760736197,15.463605823068308,1.0920521945432977,7.922547332185887,258.62820774274275,12
12,1.144455494778717,1.3809,2.239902676399027,12.462996389891696,8.482186732186733,25.859550561797754,11.555648535564854,19.98408104196816,5.647852760736197,1.144455494778717,1.0920521945432977,1.144455494778717,92.13853737742387,13
13,1.144455494778717,1.3809,15.603389830508473,19.31328671328671,8.926308985132515,26.709864603481627,11.555648535564854,19.58723404255319,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,109.49473231045944,14
14,1.144455494778717,1.3809,15.603389830508473,55.236,8.482186732186733,26.709864603481627,1.3661456272259598,20.337260677466862,5.647852760736197,1.144455494778717,1.0920521945432977,1.144455494778717,139.2890189104853,15
15,7.922547332185887,1.3809,2.239902676399027,121.13157894736841,7.922547332185887,181.69736842105263,1.3661456272259598,44.83441558441559,5.647852760736197,44.83441558441559,1.0920521945432977,7.922547332185887,427.99227379271434,16
16,1.144455494778717,1.3809,49.1423487544484,19.31328671328671,9.218291054739653,27.953441295546558,29.31847133757962,5.346109175377468,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,148.09094793091052,17
17,1.144455494778717,1.3809,16.226792009400704,19.31328671328671,8.86328626444159,25.24497257769653,10.605990783410137,67.3609756097561,5.647852760736197,1.144455494778717,1.0920521945432977,1.144455494778717,159.1694753976074,18
18,1.144455494778717,1.3809,2.239902676399027,12.049738219895287,8.482186732186733,27.953441295546558,1.3661456272259598,19.812051649928264,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,79.7024658011139,19
19,1.144455494778717,1.3809,2.239902676399027,12.274666666666667,9.218291054739653,22.417207792207794,29.31847133757962,20.48813056379822,5.647852760736197,1.144455494778717,1.0920521945432977,1.144455494778717,107.51084153100662,20
20,1.144455494778717,1.3809,15.674233825198636,12.462996389891696,28.76875,26.55576923076923,1.3661456272259598,19.259414225941423,24.397526501766784,1.144455494778717,1.0920521945432977,1.144455494778717,134.3911544796732,21
21,1.144455494778717,1.3809,2.239902676399027,12.462996389891696,27.8969696969697,27.953441295546558,29.31847133757962,19.98408104196816,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,127.65486203828684,22
22,1.144455494778717,1.3809,15.674233825198636,11.67286559594252,8.86328626444159,31.817972350230413,1.3661456272259598,20.79668674698795,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,97.99019000995915,23
23,1.144455494778717,1.3809,50.95571955719557,12.462996389891696,9.274009402283411,23.015,1.3661456272259598,20.337260677466862,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,125.21013125399557,24
24,1.144455494778717,1.3809,37.93681318681319,11.431291390728477,8.663111668757843,25.24497257769653,1.3661456272259598,23.053422370617696,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,115.49475642177175,25
25,1.144455494778717,1.3809,2.239902676399027,19.31328671328671,8.482186732186733,56.82716049382716,10.605990783410137,24.099476439790575,5.647852760736197,1.144455494778717,1.0920521945432977,1.144455494778717,133.122175278516,26
26,1.144455494778717,1.3809,103.82706766917293,11.555648535564854,8.926308985132515,24.099476439790575,11.555648535564854,20.367256637168143,4.180744777475023,1.144455494778717,1.0920521945432977,1.144455494778717,190.41847025874836,27
27,1.144455494778717,1.3809,15.799771167048055,12.274666666666667,8.482186732186733,34.871212121212125,1.3661456272259598,20.79668674698795,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,101.38966866125955,28
28,7.922547332185887,1.3809,2.239902676399027,57.06198347107438,7.922547332185887,170.4814814814815,1.3661456272259598,26.15340909090909,4.180744777475023,26.15340909090909,1.0920521945432977,7.922547332185887,313.87767040657496,29
29,1.144455494778717,1.3809,15.603389830508473,18.916438356164385,8.926308985132515,37.6267029972752,1.3661456272259598,20.337260677466862,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,110.57524607370546,30
30,1.144455494778717,1.3809,15.87241379310345,11.431291390728477,27.8969696969697,24.099476439790575,11.555648535564854,23.053422370617696,1.8926809210526314,1.144455494778717,1.0920521945432977,1.144455494778717,121.70822182670682,31
31,1.144455494778717,1.3809,15.603389830508473,19.31328671328671,8.663111668757843,25.24497257769653,1.3661456272259598,5.346109175377468,4.180744777475023,1.144455494778717,1.0920521945432977,1.144455494778717,85.62407904920744,32
