,Background rarity score,Pattern rarity score,Skin rarity score,Clothes rarity score,Nose rarity score,Eyes rarity score,Hat rarity score,Type rarity score,Tattoo rarity score,Mouth rarity score,Skeleton rarity score,Goldchain rarity score,Trait count rarity score,Rarity score,Token Id
0,10.0,3.2071840923669015,6.0606060606060606,35.3356890459364,1.021763563911311,33.333333333333336,138.88888888888889,1.2827090815802977,1.7164435290078957,1.2172854534388313,1.3333333333333333,1.1012003083360864,3.0571690614490983,237.55560575218843,0
1,8.130081300813009,2.6109660574412534,6.0606060606060606,40.0,1.021763563911311,10.0,94.33962264150944,1.2827090815802977,1.7164435290078957,1.2172854534388313,1.3333333333333333,1.1012003083360864,4.164931278633903,172.97894260861142,1
2,7.874015748031496,3.2071840923669015,6.0606060606060606,69.44444444444444,1.021763563911311,16.528925619834713,34.602076124567475,1.2827090815802977,4.570383912248629,10.111223458038422,1.3333333333333333,1.1012003083360864,12.077294685990339,169.2151604332895,2
3,8.130081300813009,3.2071840923669015,6.451612903225807,32.78688524590164,1.021763563911311,16.528925619834713,212.7659574468085,1.2827090815802977,1.7164435290078957,1.2172854534388313,4.0,1.1012003083360864,4.2283298097251585,294.4383783549502,3
4,6.906077348066297,2.6109660574412534,6.451612903225807,49.75124378109453,1.021763563911311,23.809523809523807,34.602076124567475,1.2827090815802977,1.7164435290078957,1.2172854534388313,1.3333333333333333,1.1012003083360864,4.164931278633903,135.96916657216082,4
5,8.064516129032258,2.6109660574412534,6.451612903225807,37.174721189591075,1.021763563911311,111.11111111111111,37.45318352059925,1.2827090815802977,1.7164435290078957,10.111223458038422,1.3333333333333333,1.1012003083360864,3.0571690614490983,222.4899532466572,5
6,7.692307692307692,2.6109660574412534,6.0606060606060606,30.030030030030026,1.021763563911311,10.0,161.29032258064515,1.2827090815802977,1.7164435290078957,1.2172854534388313,4.0,1.1012003083360864,3.0571690614490983,231.08080341875367,6
7,7.692307692307692,2.6109660574412534,6.0606060606060606,74.07407407407408,1.021763563911311,10.0,66.66666666666667,1.2827090815802977,4.570383912248629,1.2172854534388313,1.3333333333333333,1.1012003083360864,3.0571690614490983,180.6884652653933,7
8,7.692307692307692,3.2071840923669015,6.0606060606060606,56.17977528089888,1.021763563911311,10.0,129.87012987012986,1.2827090815802977,1.7164435290078957,1.2172854534388313,4.0,48.309178743961354,12.077294685990339,282.63467805419947,8
9,8.695652173913043,3.2071840923669015,25.0,30.030030030030026,1.021763563911311,16.528925619834713,555.5555555555555,1.2827090815802977,5.0864699898270604,1.2172854534388313,1.3333333333333333,1.1012003083360864,4.2283298097251585,654.2884390118523,9
10,7.874015748031496,2.6109660574412534,6.0606060606060606,125.0,1.021763563911311,2000.0,6.540222367560497,1.2827090815802977,5.0864699898270604,1.2172854534388313,1.3333333333333333,1.1012003083360864,4.164931278633903,2163.2935032427004,10
11,7.692307692307692,2.6109660574412534,6.451612903225807,31.055900621118013,1.021763563911311,109.89010989010988,94.33962264150944,1.2827090815802977,1.7164435290078957,1.2172854534388313,1.3333333333333333,1.1012003083360864,4.164931278633903,263.8781863539537,11
12,8.130081300813009,2.6109660574412534,2.6441036488630356,51.02040816326531,1.021763563911311,38.46153846153846,108.69565217391305,1.2827090815802977,1.7164435290078957,1.2172854534388313,1.3333333333333333,14.04494382022472,4.164931278633903,236.3441598659644,12
13,7.692307692307692,3.2071840923669015,2.6441036488630356,100.0,1.021763563911311,10.0,90.09009009009009,1.2827090815802977,1.7164435290078957,1.2172854534388313,4.0,1.1012003083360864,3.0571690614490983,227.0302565213512,13
14,6.906077348066297,3.27653997378768,2.6441036488630356,62.893081761006286,1.021763563911311,9.090909090909092,113.63636363636363,1.2827090815802977,4.570383912248629,1.2172854534388313,4.0,1.1012003083360864,4.2283298097251585,215.8687475882363,14
15,10.0,2.6109660574412534,25.0,58.8235294117647,1.021763563911311,20.833333333333332,128.2051282051282,1.2827090815802977,5.0864699898270604,1.2172854534388313,1.3333333333333333,1.1012003083360864,3.0571690614490983,259.5728877995435,15
16,7.4074074074074066,2.6109660574412534,2.6441036488630356,161.29032258064515,1.021763563911311,33.333333333333336,102.04081632653062,1.2827090815802977,5.0864699898270604,142.85714285714286,4.0,1.1012003083360864,4.2283298097251585,468.9045649647436,16
17,8.695652173913043,3.27653997378768,6.0606060606060606,49.75124378109453,1.021763563911311,41.666666666666664,169.49152542372883,1.2827090815802977,4.570383912248629,1.2172854534388313,4.0,1.1012003083360864,12.077294685990339,304.21287108530237,17
18,7.4074074074074066,3.27653997378768,6.451612903225807,56.17977528089888,1.021763563911311,27.77777777777778,59.1715976331361,1.2827090815802977,1.7164435290078957,1.2172854534388313,1.3333333333333333,1.1012003083360864,3.0571690614490983,170.9946153072905,18
19,8.695652173913043,3.27653997378768,6.451612903225807,32.78688524590164,1.021763563911311,250.0,126.58227848101265,1.2827090815802977,4.570383912248629,1.2172854534388313,1.3333333333333333,1.1012003083360864,4.2283298097251585,442.5479742404145,19
20,8.130081300813009,3.27653997378768,2.6441036488630356,82.64462809917356,1.021763563911311,41.666666666666664,66.66666666666667,8.319467554076539,4.570383912248629,1.2172854534388313,1.3333333333333333,14.04494382022472,4.2283298097251585,239.76419380292913,20
