,Mouth rarity score,Eyebrows rarity score,Eyelids rarity score,Eyes rarity score,Fur rarity score,Background rarity score,Clothing rarity score,Hair rarity score,Eyewear rarity score,Head Gear rarity score,Mask rarity score,Special Head rarity score,Trait count rarity score,Rarity score,Token Id
0,8.634715025906736,4.997001499250375,11.298305084745763,22.369127516778523,16.665,11.989208633093526,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,86.65400324319414,1
1,8.634715025906736,4.908689248895435,7.357615894039735,21.784313725490193,23.638297872340427,9.890207715133531,28.24576271186441,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,3.2580645161290325,113.6228193341031,2
2,6.760649087221096,2.731967213114754,2.368869936034115,51.276923076923076,23.638297872340427,12.436567164179104,22.52027027027027,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,6.049001814882033,133.68769905926848,3
3,6.760649087221096,4.345501955671447,18.21311475409836,13.94560669456067,4.809523809523809,16.582089552238806,1.9970041941282204,56.49152542372882,175.42105263157893,1.3676651620845302,1.1014540647719762,1.044172932330827,12.770114942528735,314.84947520446616,4
4,13.659836065573769,4.345501955671447,2.368869936034115,17.269430051813472,16.665,12.436567164179104,46.94366197183099,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,122.3925084343939,5
5,13.659836065573769,2.731967213114754,21.094936708860757,19.155172413793103,4.809523809523809,13.17391304347826,1.9970041941282204,1.1,1.291860465116279,92.58333333333333,1.1014540647719762,1.044172932330827,2.7984886649874054,176.5416629090125,6
6,19.045714285714286,4.908689248895435,2.368869936034115,5.143518518518519,46.291666666666664,16.918781725888323,1.9970041941282204,56.49152542372882,42.73076923076923,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,202.20832005451837,7
7,16.918781725888323,2.731967213114754,18.21311475409836,27.545454545454543,4.809523809523809,9.890207715133531,28.24576271186441,222.2,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,3.2580645161290325,338.6180296155103,8
8,8.634715025906736,4.908689248895435,2.368869936034115,53.75806451612903,4.761428571428572,11.184563758389261,28.24576271186441,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,122.56573505793855,9
9,6.25328330206379,4.908689248895435,18.21311475409836,13.019531249999998,4.809523809523809,12.120000000000001,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,70.02478784800063,10
10,6.760649087221096,2.731967213114754,19.49122807017544,13.94560669456067,4.761428571428572,11.073089700996677,1.9970041941282204,1.1,1.291860465116279,38.310344827586206,1.1014540647719762,1.044172932330827,2.7984886649874054,106.40729448641811,11
11,16.918781725888323,4.997001499250375,2.368869936034115,12.253676470588236,33.33,9.522857142857143,133.32,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,221.41482806390923,12
12,32.6764705882353,2.731967213114754,21.094936708860757,19.155172413793103,50.5,11.073089700996677,46.94366197183099,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,192.87893988612262,13
13,7.823943661971831,2.731967213114754,2.368869936034115,5.143518518518519,4.761428571428572,11.184563758389261,175.42105263157893,1.1,1.291860465116279,62.88679245283019,55.55,1.044172932330827,6.049001814882033,337.3571719561953,14
14,13.659836065573769,2.731967213114754,18.21311475409836,52.904761904761905,41.6625,16.582089552238806,22.52027027027027,1.1,1.291860465116279,92.58333333333333,1.1014540647719762,1.044172932330827,3.2580645161290325,268.65342507173926,15
15,7.823943661971831,2.731967213114754,2.368869936034115,5.143518518518519,33.66666666666667,13.17391304347826,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,98.02941176470588,38.310344827586206,208.10661951817724,16
16,13.659836065573769,4.997001499250375,6.900621118012422,13.019531249999998,23.638297872340427,11.184563758389261,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,84.10049704698548,17
17,16.918781725888323,2.731967213114754,7.357615894039735,21.784313725490193,60.60000000000001,15.21917808219178,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,6.049001814882033,138.56301527403866,18
18,15.647887323943662,4.345501955671447,6.900621118012422,12.253676470588236,4.761428571428572,11.073089700996677,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,65.68285062406026,19
19,19.045714285714286,2.731967213114754,2.368869936034115,5.143518518518519,50.5,13.17391304347826,1.9970041941282204,1.1,107.51612903225806,1.3676651620845302,1.1014540647719762,1.044172932330827,16.179611650485437,223.270020032919,20
20,32.6764705882353,4.908689248895435,18.21311475409836,28.98260869565217,4.761428571428572,16.918781725888323,1.9970041941282204,1.1,175.42105263157893,1.3676651620845302,1.1014540647719762,1.044172932330827,3.2580645161290325,291.7505070852216,21
21,15.647887323943662,4.908689248895435,2.368869936034115,5.143518518518519,60.60000000000001,11.184563758389261,1.9970041941282204,1.1,107.51612903225806,38.310344827586206,1.1014540647719762,1.044172932330827,2.7984886649874054,253.72112250184372,22
22,6.25328330206379,4.997001499250375,6.900621118012422,17.269430051813472,64.09615384615384,11.989208633093526,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,122.20634393380665,23
23,8.634715025906736,4.908689248895435,2.368869936034115,13.94560669456067,50.5,11.989208633093526,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,6.049001814882033,106.29824817180433,24
24,16.918781725888323,4.997001499250375,19.49122807017544,17.269430051813472,33.33,9.522857142857143,123.44444444444444,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,3.2580645161290325,234.13696007486186,25
25,6.760649087221096,4.908689248895435,2.368869936034115,11.946236559139784,4.761428571428572,9.577586206896552,1.9970041941282204,87.71052631578947,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,137.6346314088243,26
26,8.634715025906736,4.997001499250375,2.368869936034115,74.06666666666666,57.46551724137932,9.890207715133531,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,6.049001814882033,171.37413671768462,27
27,8.634715025906736,4.908689248895435,2.368869936034115,5.143518518518519,24.328467153284674,9.577586206896552,1.9970041941282204,1.1,42.73076923076923,1.3676651620845302,1.1014540647719762,1.044172932330827,6.049001814882033,110.35191348850286,28
28,15.647887323943662,4.997001499250375,2.368869936034115,5.143518518518519,4.761428571428572,13.17391304347826,1.9970041941282204,1.1,35.45744680851064,1.3676651620845302,1.1014540647719762,1.044172932330827,6.049001814882033,94.20936386936172,29
29,30.027027027027028,4.908689248895435,7.357615894039735,25.25,4.809523809523809,11.184563758389261,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,94.23806522129448,30
30,32.6764705882353,4.997001499250375,2.368869936034115,53.75806451612903,4.809523809523809,16.918781725888323,107.51612903225806,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,231.7484823966101,31
31,8.634715025906736,2.731967213114754,2.368869936034115,5.143518518518519,50.5,9.577586206896552,1.9970041941282204,1.1,29.758928571428573,70.91489361702128,1.1014540647719762,1.044172932330827,6.049001814882033,190.92211209503358,32
32,7.823943661971831,2.731967213114754,2.368869936034115,5.143518518518519,4.809523809523809,12.120000000000001,1.9970041941282204,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,238.07142857142858,38.310344827586206,318.23758042427886,33
33,30.027027027027028,2.731967213114754,18.21311475409836,53.75806451612903,4.761428571428572,11.184563758389261,1.9970041941282204,1.1,1.291860465116279,70.91489361702128,1.1014540647719762,1.044172932330827,2.7984886649874054,200.924039778543,34
34,32.6764705882353,4.997001499250375,21.094936708860757,19.155172413793103,23.638297872340427,9.522857142857143,166.65,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,3.2580645161290325,286.8979533657697,35
35,6.25328330206379,4.997001499250375,11.298305084745763,12.253676470588236,4.761428571428572,11.184563758389261,46.94366197183099,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,3.2580645161290325,106.85513779872963,36
36,8.634715025906736,4.345501955671447,2.368869936034115,11.946236559139784,4.809523809523809,13.17391304347826,95.22857142857143,1.1,1.291860465116279,1.3676651620845302,1.1014540647719762,1.044172932330827,2.7984886649874054,149.21097304761662,37
