,Environment rarity score,Hand rarity score,Ear Accessory rarity score,Mouth Accessory rarity score,Hair rarity score,Eyewear rarity score,Brow rarity score,Eyes rarity score,Mouth rarity score,Clothing rarity score,Necklace rarity score,Face Attachment rarity score,Body Attachment rarity score,Markings rarity score,Body rarity score,Background rarity score,Mask rarity score,Trait count rarity score,Rarity score,Token Id
0,1.220703125,41.84100418410041,26.954177897574123,1.310787783457858,84.74576271186442,1.8331805682859763,11.560693641618498,64.51612903225806,35.08771929824561,136.986301369863,6.968641114982579,1.7298045320878743,2.486325211337643,8.368200836820083,3.4928396786587497,5.2521008403361344,1.0518565267697486,1.0518565267697486,436.45808488003064,0
1,1.220703125,4.681647940074906,26.954177897574123,1.310787783457858,86.20689655172414,1.8331805682859763,8.904719501335709,32.362459546925564,45.45454545454546,74.07407407407408,5.382131324004306,1.7298045320878743,8.8261253309797,1.8446781036709092,3.257328990228013,4.559963520291838,1.0518565267697486,1.0518565267697486,310.70693729780004,1
2,1.220703125,27.77777777777778,19.011406844106464,1.310787783457858,104.16666666666667,1.8331805682859763,20.833333333333332,37.45318352059925,9.671179883945841,61.7283950617284,10.515247108307046,21.551724137931036,2.486325211337643,12.594458438287154,3.4928396786587497,5.2521008403361344,1.0518565267697486,1.0518565267697486,343.003023033299,2
3,1.220703125,32.154340836012864,14.471780028943561,1.310787783457858,95.23809523809523,90.09009009009009,8.904719501335709,57.14285714285714,34.84320557491289,64.1025641025641,6.968641114982579,28.08988764044944,80.64516129032258,8.368200836820083,3.4928396786587497,5.2521008403361344,1.0518565267697486,1.0518565267697486,534.3996878783782,3
4,1.220703125,39.37007874015748,30.581039755351682,1.310787783457858,136.986301369863,14.388489208633093,10.37344398340249,17.094017094017094,9.990009990009991,80.0,10.141987829614605,1.7298045320878743,10.729613733905579,12.594458438287154,3.4928396786587497,8.32639467110741,1.0518565267697486,1.0518565267697486,390.4336829870937,4
5,1.220703125,106.38297872340425,13.927576601671309,1.310787783457858,94.33962264150944,1.8331805682859763,8.904719501335709,36.36363636363637,40.65040650406504,66.66666666666667,5.382131324004306,1.7298045320878743,28.248587570621467,6.693440428380187,3.257328990228013,8.4530853761623,1.0518565267697486,1.0518565267697486,427.46836975405625,5
6,1.220703125,33.003300330033,14.471780028943561,1.310787783457858,84.74576271186442,1.8331805682859763,9.337068160597573,56.81818181818181,33.222591362126245,92.59259259259258,10.515247108307046,28.08988764044944,2.486325211337643,8.368200836820083,3.257328990228013,5.2521008403361344,1.0518565267697486,1.0518565267697486,388.62875216210097,6
7,1.220703125,27.77777777777778,13.927576601671309,1.310787783457858,107.52688172043011,48.07692307692308,9.337068160597573,60.975609756097555,35.08771929824561,78.125,11.001100110011002,1.7298045320878743,78.125,8.368200836820083,19.801980198019802,5.2521008403361344,1.0518565267697486,1.0518565267697486,509.74794687101536,7
8,1.220703125,4.681647940074906,50.76142131979696,1.310787783457858,169.49152542372883,21.05263157894737,9.337068160597573,23.52941176470588,109.89010989010988,129.87012987012986,3.3692722371967654,1.7298045320878743,2.486325211337643,1.8446781036709092,3.4928396786587497,4.559963520291838,1.0518565267697486,1.0518565267697486,540.7320331933324,8
9,1.220703125,4.681647940074906,19.011406844106464,1.310787783457858,161.29032258064515,21.05263157894737,8.984725965858042,60.975609756097555,129.87012987012986,86.20689655172414,10.141987829614605,1.7298045320878743,8.8261253309797,6.693440428380187,3.257328990228013,4.559963520291838,1.0518565267697486,1.0518565267697486,531.9172256811629,9
10,1.220703125,27.77777777777778,5.564830272676684,1.310787783457858,222.22222222222223,27.700831024930746,21.008403361344538,17.094017094017094,41.84100418410041,185.18518518518516,3.3692722371967654,21.551724137931036,11.402508551881414,1.8446781036709092,3.258390355164549,5.324813631522897,1.0518565267697486,1.0518565267697486,599.7808621016197,10
11,1.220703125,27.77777777777778,144.92753623188406,1.310787783457858,175.43859649122805,1.8331805682859763,10.952902519167578,40.48582995951417,9.990009990009991,96.15384615384616,6.968641114982579,1.7298045320878743,11.402508551881414,1.8446781036709092,3.258390355164549,5.2521008403361344,1.0518565267697486,1.0518565267697486,542.6510071518345,11
12,1.220703125,23.64066193853428,30.581039755351682,1.310787783457858,120.48192771084337,27.027027027027028,10.37344398340249,25.974025974025974,41.1522633744856,149.2537313432836,6.968641114982579,29.850746268656714,10.729613733905579,12.594458438287154,3.258390355164549,5.2521008403361344,1.0518565267697486,1.0518565267697486,501.77327582028414,12
13,20.28397565922921,20.28397565922921,13.927576601671309,20.28397565922921,204.08163265306123,1.8331805682859763,11.560693641618498,26.109660574412533,9.671179883945841,20.28397565922921,20.28397565922921,20.28397565922921,20.28397565922921,20.28397565922921,1666.6666666666667,20.28397565922921,232.5581395348837,20.28397565922921,2369.248486716838,13
14,1.220703125,27.027027027027028,13.35113484646195,1.310787783457858,156.25,67.56756756756756,10.245901639344261,37.45318352059925,9.671179883945841,116.27906976744185,10.515247108307046,1.7298045320878743,7.396449704142013,1.8446781036709092,3.257328990228013,8.32639467110741,1.0518565267697486,1.0518565267697486,475.5501713239284,14
15,1.220703125,30.030030030030026,14.471780028943561,1.310787783457858,66.66666666666667,52.35602094240838,10.245901639344261,39.37007874015748,10.214504596527068,64.93506493506493,6.968641114982579,24.752475247524753,2.486325211337643,12.594458438287154,3.258390355164549,4.559963520291838,1.0518565267697486,1.0518565267697486,347.54550542872823,15
16,1.220703125,32.154340836012864,21.459227467811157,1.310787783457858,108.69565217391305,14.388489208633093,10.952902519167578,41.49377593360996,42.19409282700422,99.00990099009901,5.382131324004306,40.65040650406504,10.729613733905579,1.8446781036709092,3.258390355164549,8.710801393728223,1.0518565267697486,1.0518565267697486,445.55960733278687,16
17,1.220703125,41.1522633744856,5.564830272676684,1.310787783457858,82.64462809917356,27.027027027027028,9.337068160597573,54.6448087431694,40.65040650406504,48.07692307692308,10.515247108307046,28.08988764044944,2.486325211337643,6.693440428380187,3.4928396786587497,5.324813631522897,1.0518565267697486,1.0518565267697486,370.3357129187713,17
18,1.220703125,200.0,21.459227467811157,1.310787783457858,87.71929824561403,113.63636363636363,9.505703422053232,64.51612903225806,114.9425287356322,66.66666666666667,11.001100110011002,1.7298045320878743,2.486325211337643,6.693440428380187,3.257328990228013,8.710801393728223,1.0518565267697486,1.0518565267697486,716.9599218341691,18
19,1.220703125,4.681647940074906,13.35113484646195,12.077294685990339,79.36507936507937,105.26315789473685,8.984725965858042,33.222591362126245,37.45318352059925,99.00990099009901,3.3692722371967654,1.7298045320878743,28.248587570621467,6.693440428380187,3.4928396786587497,8.710801393728223,1.0518565267697486,1.0518565267697486,448.97787859023873,19
20,15.873015873015873,4.681647940074906,21.27659574468085,1.310787783457858,82.64462809917356,45.87155963302752,8.984725965858042,51.282051282051285,35.08771929824561,92.59259259259258,5.382131324004306,37.03703703703704,2.486325211337643,6.693440428380187,3.258390355164549,8.4530853761623,1.0518565267697486,1.0518565267697486,425.0194469978036,20
21,1.220703125,4.681647940074906,57.80346820809249,1.310787783457858,79.36507936507937,1.8331805682859763,9.337068160597573,17.094017094017094,114.9425287356322,88.49557522123894,6.968641114982579,30.030030030030026,2.486325211337643,8.368200836820083,3.257328990228013,8.4530853761623,1.0518565267697486,1.0518565267697486,437.7513808145766,21
22,1.220703125,32.154340836012864,14.471780028943561,1.310787783457858,158.73015873015873,1.8331805682859763,21.008403361344538,17.094017094017094,9.699321047526674,67.11409395973155,10.141987829614605,1.7298045320878743,2.486325211337643,1.8446781036709092,3.258390355164549,5.2521008403361344,1.0518565267697486,1.0518565267697486,351.45378646023005,22
23,14.5985401459854,4.681647940074906,50.76142131979696,1.310787783457858,117.6470588235294,35.587188612099645,8.984725965858042,32.362459546925564,40.65040650406504,86.20689655172414,10.141987829614605,28.08988764044944,29.761904761904763,8.368200836820083,3.257328990228013,8.32639467110741,1.0518565267697486,1.0518565267697486,482.84055097718084,23
