,Dance rarity score,Music rarity score,Background rarity score,Expression rarity score,Ears rarity score,Nose rarity score,Mouth rarity score,Head rarity score,Neck rarity score,Top rarity score,Eyewear rarity score,Eyes rarity score,Fur rarity score,Sex rarity score,Trait count rarity score,Rarity score,Token Id
0,8.347245409015025,22.98850574712644,16.0,12.658227848101266,112.35955056179776,17.699115044247787,10.857763300760043,25.77319587628866,30.211480362537767,34.602076124567475,72.46376811594203,93.45794392523365,39.8406374501992,1.4308198597796538,1.0,499.6903296255967,0
1,6.729475100942126,24.213075060532685,17.857142857142858,14.970059880239521,8.748906386701663,19.455252918287936,10.857763300760043,34.48275862068965,39.37007874015748,2.663115845539281,1.8138944313440957,7.507507507507507,47.84688995215311,1.4308198597796538,1.0,238.94674046177764,1
2,8.76424189307625,22.22222222222222,17.857142857142858,13.869625520110958,12.531328320802006,16.077170418006432,126.58227848101265,26.315789473684212,39.37007874015748,2.663115845539281,1.8138944313440957,303.03030303030306,156.25,1.4308198597796538,1.0,749.778011093181,2
3,6.075334143377886,56.81818181818181,44.642857142857146,12.658227848101266,28.011204481792713,3.021148036253776,17.825311942959004,101.010101010101,2.862049227246709,2.663115845539281,1.8138944313440957,81.96721311475409,56.497175141242934,1.4308198597796538,1.0,418.29663404353124,3
4,6.570302233902759,57.80346820809249,15.105740181268883,50.5050505050505,15.45595054095827,8.59106529209622,17.825311942959004,3.5765379113018594,2.862049227246709,2.663115845539281,26.109660574412533,85.47008547008546,40.16064257028113,1.4308198597796538,1.0,335.1298003629748,4
5,6.729475100942126,22.62443438914027,65.35947712418302,172.41379310344828,3.0165912518853695,8.59106529209622,95.23809523809523,3.5765379113018594,33.11258278145695,2.663115845539281,1.8138944313440957,54.94505494505494,14.727540500736376,1.4308198597796538,1.0,487.2424777750037,5
6,6.570302233902759,178.57142857142858,65.35947712418302,12.658227848101266,3.0165912518853695,8.94454382826476,17.825311942959004,3.5765379113018594,14.727540500736376,23.474178403755868,46.29629629629629,7.309941520467836,14.025245441795231,3.3211557622052474,1.0,406.6767786372834,6
7,6.583278472679394,22.98850574712644,15.748031496062993,15.197568389057752,12.531328320802006,12.468827930174564,3.1605562579013906,26.7379679144385,2.862049227246709,37.3134328358209,21.321961620469086,7.309941520467836,15.360983102918585,3.3211557622052474,1.0,203.90558859737143,7
8,6.756756756756757,23.419203747072597,44.642857142857146,3.756574004507889,20.53388090349076,8.481764206955047,11.560693641618498,25.77319587628866,39.37007874015748,78.125,23.31002331002331,7.507507507507507,68.9655172413793,1.4308198597796538,1.0,364.63387293839463,8
9,6.583278472679394,23.364485981308412,47.84688995215311,4.935834155972359,8.748906386701663,3.021148036253776,3.1605562579013906,34.36426116838488,30.211480362537767,2.663115845539281,33.11258278145695,74.6268656716418,21.186440677966104,1.4308198597796538,1.0,296.25666561027657,9
