,Status rarity score,Level rarity score,Legendary rarity score,Hat rarity score,Eyes rarity score,Body Accessory rarity score,Mouth rarity score,Head Accessory rarity score,Fur rarity score,Augmentation rarity score,Clothes rarity score,Trait count rarity score,Rarity score,Token Id
0,7.203299369238234,2.362132060461416,14846.0,6.485801660113586,4.216415790968475,1.9263007655378228,1.9797306307507667,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,5.625615763546798,14880.656065343643,1
1,1.226435357290376,2.362132060461416,1.0012814460106563,45.68,88.89820359281437,1.9263007655378228,1.9797306307507667,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,5.625615763546798,153.5564689194405,2
2,1.226435357290376,2.362132060461416,1.0012814460106563,52.83274021352313,4.216415790968475,30.929166666666667,1.9797306307507667,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,5.625615763546798,105.0302872322466,3
3,7.203299369238234,2.362132060461416,1.0012814460106563,6.485801660113586,25.46483704974271,1.9263007655378228,22.425981873111784,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,3.239362862753655,74.96576638999817,4
4,7.203299369238234,2.362132060461416,1.0012814460106563,37.584810126582276,90.52439024390243,30.547325102880656,1.9797306307507667,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,3.5121835817364566,179.5719218645912,5
5,1.226435357290376,14.920603015075377,1.0012814460106563,35.18009478672986,4.216415790968475,30.547325102880656,1.9797306307507667,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,5.625615763546798,99.55427119628128,6
6,1.226435357290376,18.465174129353233,1.0012814460106563,35.43198090692124,23.868167202572348,30.929166666666667,23.64012738853503,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,3.5121835817364566,142.9312859821143,7
7,1.226435357290376,2.362132060461416,1.0012814460106563,6.485801660113586,88.89820359281437,1.9263007655378228,1.9797306307507667,25.291311754684838,1.1732258574363839,1.1062593144560358,1.1335420325265329,5.625615763546798,138.20984023562954,8
8,1.226435357290376,74.97979797979798,1.0012814460106563,34.05045871559633,26.09138840070299,1.9263007655378228,1.9797306307507667,40.785714285714285,1.1732258574363839,1.1062593144560358,1.1335420325265329,3.239362862753655,188.69349764857378,9
9,21.83235294117647,243.37704918032787,1.0012814460106563,33.36179775280899,142.75,30.547325102880656,23.64012738853503,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,7.154698795180723,508.5214019099486,10
10,1.226435357290376,18.465174129353233,1.0012814460106563,37.68020304568528,23.868167202572348,30.929166666666667,1.9797306307507667,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,3.239362862753655,123.24629064411128,11
11,1.226435357290376,2.362132060461416,1.0012814460106563,6.485801660113586,25.46483704974271,1.9263007655378228,1.9797306307507667,41.46927374301676,1.1732258574363839,1.1062593144560358,1.1335420325265329,5.625615763546798,90.95443568088984,12
12,21.83235294117647,2.362132060461416,1.0012814460106563,35.18009478672986,25.46483704974271,30.929166666666667,22.059435364041605,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,7.154698795180723,150.84076841303843,13
13,7.203299369238234,2.362132060461416,1.0012814460106563,45.68,26.09138840070299,1.9263007655378228,1.9797306307507667,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,3.239362862753655,94.34026483848383,14
14,21.83235294117647,2.362132060461416,1.0012814460106563,69.37383177570094,23.868167202572348,1.9263007655378228,1.9797306307507667,25.291311754684838,1.1732258574363839,1.1062593144560358,1.1335420325265329,3.5121835817364566,154.56031936305064,15
15,7.203299369238234,2.362132060461416,1.0012814460106563,37.584810126582276,23.868167202572348,1.9263007655378228,1.9797306307507667,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,3.239362862753655,84.02185376693546,16
16,1.226435357290376,2.362132060461416,1.0012814460106563,32.77262693156733,4.216415790968475,30.929166666666667,1.9797306307507667,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,5.625615763546798,84.9701739502908,17
17,21.83235294117647,2.362132060461416,1.0012814460106563,6.485801660113586,26.322695035460992,1.9263007655378228,1.9797306307507667,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,5.625615763546798,72.39267960608683,18
18,1.226435357290376,2.362132060461416,1.0012814460106563,52.83274021352313,4.216415790968475,30.929166666666667,22.459909228441756,1.4437420986093552,1.1732258574363839,1.1062593144560358,1.1335420325265329,3.239362862753655,123.12421292914443,19
