,S-Karrots rarity score,Top rarity score,Item rarity score,Shirt rarity score,Face rarity score,Fur rarity score,Faction rarity score,Claimed rarity score,Trait count rarity score,Rarity score,Token Id
0,1.2514784567727402,80.8,80.07207207207207,88.88,2.874514877102199,64.40579710144928,4.740266666666667,1.000112523911331,1.000112523911331,325.0243542218857,0
1,1.2514784567727402,63.942446043165475,31.185964912280706,60.87671232876712,19.238095238095237,24.75766016713092,6.992918961447678,1.000112523911331,1.000112523911331,210.24550115548254,1
2,1.2514784567727402,89.77777777777779,43.14563106796117,134.66666666666669,24.086720867208673,167.69811320754715,11.850666666666667,1.000112523911331,1.000112523911331,474.47727975842355,2
3,8888.0,125.1830985915493,136.73846153846154,216.78048780487808,21.83783783783784,24.75766016713092,6.482859226841721,1.000112523911331,1.000112523911331,9421.780630214522,3
4,1.2514784567727402,73.45454545454545,44.44,98.75555555555556,5.643174603174603,102.16091954022988,7.715277777777778,1.000112523911331,1.000112523911331,335.42117643587875,4
5,1.2514784567727402,45.81443298969072,43.14563106796117,63.48571428571429,2.874514877102199,77.96491228070175,4.740266666666667,1.000112523911331,1.000112523911331,241.27717567243218,5
6,1.2514784567727402,64.87591240875912,355.52,170.92307692307693,10.839024390243903,370.3333333333333,4.740266666666667,1.000112523911331,1.000112523911331,980.4833172266754,6
7,8888.0,1111.0,189.10638297872342,35.41035856573705,21.83783783783784,296.26666666666665,6.482859226841721,1.000112523911331,1.000112523911331,10550.10433032363,7
8,1.2514784567727402,64.87591240875912,22.275689223057643,123.44444444444444,23.575596816976127,202.0,11.850666666666667,1.000112523911331,1.000112523911331,451.27401306449946,8
9,1.2514784567727402,92.58333333333333,43.14563106796117,103.34883720930233,2.874514877102199,38.98245614035088,9.777777777777777,1.000112523911331,1.000112523911331,293.9642539104231,9
10,4444.0,75.32203389830508,40.03603603603604,63.48571428571429,10.839024390243903,49.37777777777778,4.740266666666667,1.000112523911331,1.000112523911331,4689.801078102567,10
11,8888.0,52.59171597633136,4.256704980842912,112.50632911392405,5.643174603174603,74.06666666666666,7.715277777777778,1.000112523911331,1.000112523911331,9146.78009416654,11
12,1.2514784567727402,67.8473282442748,4.256704980842912,158.71428571428572,5.643174603174603,39.67857142857143,4.740266666666667,1.000112523911331,1.000112523911331,284.1320351424116,12
13,1.2514784567727402,72.260162601626,89.77777777777779,35.41035856573705,2.874514877102199,277.75,6.482859226841721,1.000112523911331,1.000112523911331,487.80737655368023,13
14,1.2514784567727402,56.25316455696203,80.07207207207207,83.84905660377358,21.83783783783784,26.690690690690687,6.482859226841721,1.000112523911331,1.000112523911331,278.43738449277333,14
15,1.2514784567727402,120.10810810810811,4.256704980842912,55.20496894409938,19.238095238095237,26.218289085545724,4.740266666666667,1.000112523911331,1.000112523911331,233.01813652795343,15
16,1.2514784567727402,91.62886597938144,4.256704980842912,102.16091954022988,19.238095238095237,202.0,7.715277777777778,1.000112523911331,1.000112523911331,430.2515670209227,16
17,808.0,121.75342465753424,4.256704980842912,50.78857142857143,19.238095238095237,35.26984126984127,6.482859226841721,1.000112523911331,1.000112523911331,1047.7897218495496,17
18,1.2514784567727402,80.8,80.07207207207207,202.0,2.874514877102199,35.26984126984127,6.992918961447678,1.000112523911331,1.000112523911331,411.26105068505865,18
19,1.2514784567727402,370.3333333333333,423.23809523809524,92.58333333333333,21.784313725490193,97.67032967032968,5.697435897435897,1.000112523911331,1.000112523911331,1014.5585447026131,19
20,1.2514784567727402,75.32203389830508,4.256704980842912,40.95852534562212,19.238095238095237,26.218289085545724,6.482859226841721,1.000112523911331,1.000112523911331,175.7282112798482,20
21,1.2514784567727402,77.96491228070175,80.07207207207207,143.35483870967744,10.839024390243903,386.4347826086956,4.740266666666667,1.000112523911331,1.000112523911331,706.6576002326528,21
22,1.2514784567727402,71.104,42.12322274881517,109.72839506172839,2.874514877102199,329.1851851851852,7.715277777777778,1.000112523911331,1.000112523911331,565.9822991552041,22
23,1.2514784567727402,74.06666666666666,138.875,58.091503267973856,10.839024390243903,277.75,6.992918961447678,1.000112523911331,1.000112523911331,569.8668167909275,23
24,1.2514784567727402,80.8,41.33953488372093,130.7058823529412,23.575596816976127,167.69811320754715,11.850666666666667,1.000112523911331,1.000112523911331,459.2214974324475,24
25,1.2514784567727402,72.260162601626,34.583657587548636,73.45454545454545,2.874514877102199,26.218289085545724,9.777777777777777,1.000112523911331,1.000112523911331,222.42065088874122,25
26,1.2514784567727402,77.28695652173913,121.75342465753424,177.76,5.643174603174603,39.67857142857143,6.482859226841721,1.000112523911331,1.000112523911331,431.85668994245657,26
27,1.2514784567727402,63.942446043165475,189.10638297872342,48.30434782608695,10.839024390243903,141.0793650793651,9.777777777777777,1.000112523911331,1.000112523911331,466.30104759995805,27
28,1.2514784567727402,71.104,19.155172413793103,112.50632911392405,5.643174603174603,167.69811320754715,7.715277777777778,1.000112523911331,1.000112523911331,387.0737706208121,28
29,1.2514784567727402,94.55319148936171,28.578778135048232,35.41035856573705,2.874514877102199,26.218289085545724,6.482859226841721,1.000112523911331,1.000112523911331,197.36969488423205,29
30,8888.0,45.81443298969072,44.44,128.81159420289856,23.575596816976127,128.81159420289856,11.850666666666667,1.000112523911331,1.000112523911331,9273.304109926952,30
31,1.2514784567727402,88.88,370.3333333333333,136.73846153846154,19.238095238095237,26.690690690690687,9.777777777777777,1.000112523911331,1.000112523911331,654.9100620829538,31
32,1269.7142857142858,37.03333333333333,4.256704980842912,65.3529411764706,2.874514877102199,88.0,4.740266666666667,1.000112523911331,1.000112523911331,1473.9722717965242,32
33,8888.0,75.32203389830508,38.14592274678112,89.77777777777779,10.839024390243903,35.26984126984127,6.482859226841721,1.000112523911331,1.000112523911331,9145.83768435761,33
34,1.2514784567727402,80.8,4.256704980842912,35.41035856573705,5.643174603174603,49.37777777777778,6.482859226841721,1.000112523911331,1.000112523911331,185.22257865896947,34
35,1.2514784567727402,64.87591240875912,83.84905660377358,134.66666666666669,23.575596816976127,150.64406779661016,11.850666666666667,1.000112523911331,1.000112523911331,472.7136704640478,35
36,1.2514784567727402,80.8,44.44,115.42857142857142,23.575596816976127,158.71428571428572,11.850666666666667,1.000112523911331,1.000112523911331,438.0608241310954,36
37,1.2514784567727402,74.68907563025209,42.12322274881517,63.48571428571429,2.874514877102199,24.75766016713092,4.740266666666667,1.000112523911331,1.000112523911331,215.92215788027673,37
38,1111.0,80.8,48.30434782608695,103.34883720930233,10.839024390243903,49.37777777777778,9.777777777777777,1.000112523911331,1.000112523911331,1415.4479900290114,38
39,1.2514784567727402,76.62068965517241,136.73846153846154,134.66666666666669,23.575596816976127,164.5925925925926,11.850666666666667,1.000112523911331,1.000112523911331,551.2963774411314,39
40,8888.0,75.96581196581197,31.185964912280706,202.0,2.874514877102199,808.0,6.992918961447678,1.000112523911331,1.000112523911331,10017.019435764461,40
41,1.2514784567727402,75.32203389830508,34.583657587548636,71.67741935483872,5.643174603174603,77.96491228070175,4.740266666666667,1.000112523911331,1.000112523911331,273.18316789583093,41
42,1.2514784567727402,52.59171597633136,41.33953488372093,48.83516483516484,5.643174603174603,136.73846153846154,9.777777777777777,1.000112523911331,1.000112523911331,298.1775331192265,42
43,8888.0,386.4347826086956,134.66666666666669,55.20496894409938,21.83783783783784,34.85490196078432,4.740266666666667,1.000112523911331,1.000112523911331,9527.73964973257,43
44,1.2514784567727402,61.72222222222222,44.44,58.091503267973856,2.874514877102199,13.446293494704992,6.992918961447678,1.000112523911331,1.000112523911331,190.81915632804635,44
45,1.2514784567727402,77.96491228070175,126.97142857142858,104.56470588235294,21.83783783783784,26.690690690690687,4.740266666666667,1.000112523911331,1.000112523911331,366.02154543427395,45
46,1.2514784567727402,83.06542056074767,42.12322274881517,63.48571428571429,2.874514877102199,34.85490196078432,4.740266666666667,1.000112523911331,1.000112523911331,234.3957446044257,46
47,1.2514784567727402,59.25333333333334,4.256704980842912,87.13725490196077,2.874514877102199,74.06666666666666,7.715277777777778,1.000112523911331,1.000112523911331,238.55545604227905,47
48,1.2514784567727402,75.32203389830508,4.256704980842912,107.08433734939759,5.643174603174603,329.1851851851852,7.715277777777778,1.000112523911331,1.000112523911331,532.4584172992786,48
49,1.2514784567727402,72.260162601626,4.256704980842912,65.3529411764706,2.874514877102199,26.690690690690687,4.740266666666667,1.000112523911331,1.000112523911331,179.42698449799443,49
50,1.2514784567727402,52.59171597633136,4.256704980842912,55.20496894409938,2.874514877102199,24.75766016713092,4.740266666666667,1.000112523911331,1.000112523911331,147.6775351167688,50
51,1.2514784567727402,91.62886597938144,28.578778135048232,68.36923076923077,2.874514877102199,26.690690690690687,4.740266666666667,1.000112523911331,1.000112523911331,226.13405062271536,51
52,4444.0,72.85245901639344,355.52,134.66666666666669,23.575596816976127,150.64406779661016,11.850666666666667,1.000112523911331,1.000112523911331,5195.109682011135,52
53,1.2514784567727402,76.62068965517241,19.155172413793103,63.48571428571429,2.874514877102199,24.75766016713092,4.740266666666667,1.000112523911331,1.000112523911331,194.88572157017498,53
54,1.2514784567727402,56.25316455696203,28.578778135048232,83.84905660377358,2.874514877102199,61.72222222222222,6.482859226841721,1.000112523911331,1.000112523911331,243.01229912654537,54
55,1.2514784567727402,59.25333333333334,19.155172413793103,56.97435897435898,19.238095238095237,39.67857142857143,6.992918961447678,1.000112523911331,1.000112523911331,204.54415385419514,55
56,1.2514784567727402,52.59171597633136,423.23809523809524,69.98425196850394,19.238095238095237,97.67032967032968,4.740266666666667,1.000112523911331,1.000112523911331,670.7144582626174,56
57,1.2514784567727402,386.4347826086956,355.52,71.67741935483872,197.51111111111112,277.75,4.740266666666667,1.000112523911331,1.000112523911331,1296.8852832459079,57
58,8888.0,66.32835820895522,4.256704980842912,69.98425196850394,10.839024390243903,143.35483870967744,4.740266666666667,1.000112523911331,1.000112523911331,9189.50366997271,58
59,1.2514784567727402,83.06542056074767,4.256704980842912,107.08433734939759,2.874514877102199,88.88,7.715277777777778,1.000112523911331,1.000112523911331,297.12795905046363,59
60,1.2514784567727402,370.3333333333333,189.10638297872342,158.71428571428572,21.83783783783784,97.67032967032968,4.740266666666667,1.000112523911331,1.000112523911331,845.6541397057721,60
61,1.2514784567727402,50.78857142857143,41.33953488372093,101.0,21.784313725490193,101.0,5.697435897435897,1.000112523911331,1.000112523911331,324.8615594398139,61
62,1.2514784567727402,77.96491228070175,19.155172413793103,126.97142857142858,23.575596816976127,167.69811320754715,11.850666666666667,1.000112523911331,1.000112523911331,430.4675934617088,62
63,8888.0,77.96491228070175,19.155172413793103,97.67032967032968,19.238095238095237,115.42857142857142,7.715277777777778,1.000112523911331,1.000112523911331,9227.17258385709,63
64,1.2514784567727402,73.45454545454545,41.33953488372093,128.81159420289856,24.086720867208673,987.5555555555555,11.850666666666667,1.000112523911331,1.000112523911331,1270.3503211351915,64
65,1.2514784567727402,59.25333333333334,41.33953488372093,138.875,24.086720867208673,150.64406779661016,11.850666666666667,1.000112523911331,1.000112523911331,429.3010270521352,65
66,8888.0,80.8,80.07207207207207,57.71428571428571,2.874514877102199,53.54216867469879,6.482859226841721,1.000112523911331,1.000112523911331,9171.486125612822,66
67,8888.0,370.3333333333333,355.52,493.77777777777777,1777.6,24.75766016713092,4.740266666666667,1.000112523911331,1.000112523911331,11916.72926299273,67
68,1.2514784567727402,73.45454545454545,22.275689223057643,103.34883720930233,2.874514877102199,88.88,7.715277777777778,1.000112523911331,1.000112523911331,301.8005680463809,68
69,1.2514784567727402,77.96491228070175,37.82127659574468,38.98245614035088,5.643174603174603,108.39024390243904,6.992918961447678,1.000112523911331,1.000112523911331,279.0466859884541,69
70,1.2514784567727402,74.06666666666666,41.33953488372093,68.36923076923077,5.643174603174603,59.25333333333334,4.740266666666667,1.000112523911331,1.000112523911331,256.6639104273884,70
71,1269.7142857142858,74.06666666666666,34.583657587548636,35.41035856573705,2.874514877102199,33.16417910447761,6.482859226841721,1.000112523911331,1.000112523911331,1458.2967467904825,71
72,1.2514784567727402,66.82706766917293,4.256704980842912,93.55789473684212,2.874514877102199,107.08433734939759,7.715277777777778,1.000112523911331,1.000112523911331,285.567500895731,72
73,1269.7142857142858,80.07207207207207,4.256704980842912,155.9298245614035,2.874514877102199,13.446293494704992,4.740266666666667,1.000112523911331,1.000112523911331,1533.0341874149012,73
