,hat under headphones rarity score,smoke rarity score,headphones rarity score,mouth rarity score,eyes rarity score,type rarity score,background rarity score,shirt rarity score,4:20 watch rarity score,long hair rarity score,beard rarity score,short hair rarity score,hat over headphones rarity score,chain rarity score,1/1 rarity score,Trait count rarity score,Rarity score,Token Id
0,112.59550561797752,2.6301837270341206,2.5376044568245124,1.262726814516129,1.3814447201543976,1.6938810006761325,5.428494041170097,1.7872302479044053,4.199916177703269,1.348721399730821,1.1153032832498608,1.2223713100756282,1.048770277341706,1.0514111845556604,1.0021,4.1187833949856145,144.4244476538999,0
1,31.413793103448274,5.795835743204164,4.139198678232136,1.262726814516129,16.34747145187602,2.531834259727135,5.428494041170097,17.73628318584071,6.868403015764222,1.348721399730821,1.1153032832498608,1.2223713100756282,1.048770277341706,1.0514111845556604,1.0021,2.4977567298105683,100.81047447854311,1
2,50.105,2.6301837270341206,9.635576923076922,1.262726814516129,1.3814447201543976,2.531834259727135,4.953534354918438,1.7872302479044053,100.21,5.44915715062534,1.1153032832498608,1.2223713100756282,1.048770277341706,1.0514111845556604,1.0021,4.096892886345053,189.48353713952477,2
3,244.41463414634146,2.6301837270341206,4.139198678232136,1.262726814516129,112.59550561797752,112.59550561797752,112.59550561797752,1.7872302479044053,6.868403015764222,1.348721399730821,9.672779922779922,1.2223713100756282,1.048770277341706,1.0514111845556604,1.0021,4.096892886345053,618.3319404645538,3
4,1.4184005661712669,2.6829986613119146,4.139198678232136,1.262726814516129,1.3814447201543976,1.6938810006761325,5.0764944275582575,1.7872302479044053,18.055855855855857,1.348721399730821,1.1153032832498608,44.736607142857146,1.048770277341706,1.0514111845556604,1.0021,2.4977567298105683,90.29890098992627,4
5,31.413793103448274,2.6829986613119146,9.635576923076922,1.262726814516129,19.051330798479086,1.6938810006761325,4.953534354918438,1.7872302479044053,4.199916177703269,5.44915715062534,1.1153032832498608,1.2223713100756282,1.048770277341706,1.0514111845556604,1.0021,2.4977567298105683,90.06785801769331,5
6,1.4184005661712669,2.6829986613119146,2.5376044568245124,1.262726814516129,29.301169590643273,1.6938810006761325,4.953534354918438,16.400981996726678,30.833846153846153,1.348721399730821,1.1153032832498608,50.35678391959799,1.048770277341706,1.0514111845556604,1.0021,4.096892886345053,151.10512654645558,6
7,1.4184005661712669,2.6301837270341206,4.139198678232136,1.262726814516129,1.3814447201543976,2.531834259727135,5.12321063394683,1.7872302479044053,9.961232604373757,1.348721399730821,1.1153032832498608,135.4189189189189,1.048770277341706,1.0514111845556604,1.0021,2.4977567298105683,173.7184440456677,7
8,1.4184005661712669,2.6301837270341206,9.635576923076922,1.262726814516129,1.3814447201543976,1.6938810006761325,4.953534354918438,1.7872302479044053,18.055855855855857,5.44915715062534,1.1153032832498608,1.2223713100756282,1.048770277341706,1.0514111845556604,1.0021,2.4977567298105683,56.20570414596643,8
9,1.4184005661712669,2.6829986613119146,2.5376044568245124,1.262726814516129,1.3814447201543976,2.531834259727135,4.953534354918438,14.845925925925926,5.128454452405323,1.348721399730821,1.1153032832498608,45.34389140271493,1.048770277341706,1.0514111845556604,1.0021,4.096892886345053,91.75001464589306,9
