,HEADWEAR rarity score,EYEWEAR rarity score,TOPS rarity score,TYPES rarity score,BACKGROUND rarity score,NATURE rarity score,FACE rarity score,FAITH rarity score,STRENGTH rarity score,LOVE rarity score,POWER rarity score,LIFE rarity score,WAR rarity score,CHAOS rarity score,Trait count rarity score,Rarity score,Token Id
0,98.02941176470588,87.71052631578947,48.53883495145631,14.162889518413598,27.852367688022284,1.000100020004001,1.5442471042471042,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.0805243445692883,287.91960184723615,1
1,27.46978021978022,1.2873696407879491,64.09615384615384,14.162889518413598,7.357615894039735,1.000100020004001,1.5442471042471042,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.2195338512763594,126.13839023473079,2
2,26.452380952380953,1.2873696407879491,1249.875,1249.875,1249.875,9999.0,1.5442471042471042,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1249.875,15034.78469783745,3
3,35.58362989323844,172.39655172413794,44.44,14.162889518413598,9.522857142857143,1.000100020004001,1.5442471042471042,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.0805243445692883,287.7314998874958,4
4,49.256157635467986,1.2873696407879491,48.53883495145631,8.48811544991511,8.97576301615799,1.000100020004001,1.5442471042471042,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.2195338512763594,128.3108218093408,5
5,49.256157635467986,1.2873696407879491,44.048458149779734,5.59541130386122,12.223716381418093,1.000100020004001,1.5442471042471042,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.2195338512763594,124.17569422687043,6
6,35.58362989323844,1.2873696407879491,44.44,12.689086294416244,17.57293497363796,1.000100020004001,50.246231155778894,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.0805243445692883,171.90057646246075,7
7,41.31818181818182,1.2873696407879491,67.10738255033557,8.48811544991511,8.97576301615799,1.000100020004001,1.5442471042471042,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.2195338512763594,138.9413935909339,8
8,47.38862559241706,1.2873696407879491,86.94782608695651,19.998,8.97576301615799,1.000100020004001,46.07834101382488,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.0805243445692883,220.75724985474565,9
9,42.189873417721515,1.2873696407879491,42.0126050420168,11.11,17.57293497363796,1.000100020004001,52.904761904761905,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.0805243445692883,177.1588694835274,10
10,52.35078534031413,1.2873696407879491,40.646341463414636,6.895862068965517,9.241219963031423,1.000100020004001,60.60000000000001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.0805243445692883,181.10290298111494,11
11,54.04864864864865,121.93902439024389,56.174157303370784,9.670212765957448,7.478683620044877,1.000100020004001,1.5442471042471042,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.0805243445692883,260.93629833711407,12
12,138.875,1.2873696407879491,55.86033519553072,11.11,12.268711656441718,1.000100020004001,1.5442471042471042,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,1.000100020004001,2.2195338512763594,231.16599760831585,13
